Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204,ROI205,ROI206,ROI207,ROI208,ROI209,ROI210,ROI211,ROI212,ROI213,ROI214,ROI215,ROI216,ROI217,ROI218,ROI219,ROI220,ROI221,ROI222,ROI223,ROI224,ROI225,ROI226,ROI227,ROI228,ROI229,ROI230,ROI231,ROI232,ROI233,ROI234,ROI235
27,27.42857,22.83333,23.8,25.5,27.1,24.4,28,25.85714,32.71429,25.70968,25.72222,25,37,27.63158,29.02564,23,27.27273,31.14286,30.22069,28.8125,28.2807,30.12834,26.90322,26.45455,34.55797,29.04167,33.34197,31,25.83333,27.11765,27.84615,23.22222,25.5,27,24.33333,24.09091,25,20.66667,23.07692,26.8,27.25,25.09091,23.44444,21.5,24.23529,26.71598,27,33.55191,26.575,30.39695,24.5102,33.81579,24.95041,26.42857,28.52632,27.30769,37.80952,24,33.73009,35.125,26.14706,25.45455,28.92857,41.24038,24.94118,23.33333,30.875,30.23684,25.9,25.14286,25.55814,48.76607,25.94253,48.05102,26.6875,26.64444,29.30952,26.58824,26.61539,18.6,18.4,30.25424,31.04167,44.97808,39.57143,22.89474,27.97561,35.38742,33.97183,28.22857,24,27.57143,24.4186,28.41818,36,31,25.53846,25.44444,24.13333,29.76923,22.52941,26,26,21,27.81482,23.15909,27.89441,25.625,24,25,21.9,25.45455,29.43333,23.4,26.46903,26.66667,28.42857,25.11111,30.17647,27,30.85507,25.56522,28.62069,24.30435,24.5,25.58,36.88726,30.51852,26.47826,27.85714,26.03572,25,23.31034,26.19231,27.0625,24.64286,21.90909,28.2,27,25,27.82143,31,23.57576,23.64286,25.36842,32.72727,35.15041,25.26087,24.83333,27.53968,25.8,23.45161,26.16667,26.83168,26.02083,22.33333,26.33333,23.1,29.71542,23.8,25,29.83668,34.35294,34.49196,26.77778,28.89063,26.5,26.8,26.0625,24.62857,25.5,58.14734,27.83673,28.33684,32.33333,28.15385,26.6,24.5,23.75,25.63636,23,32.16667,29.92157,28.63636,30.37984,33.01493,30.30973,25.75,32.61428,26.96667,27.07692,28.5641,25.07547,32.95454,21.64286,27.59459,22.88889,28.03947,27.17647,25.13333,28.17391,29,26.33333,30.78788,28,30.09375,28.21818,31.3125,27.71428,27.53125,27.96396,36.22572,28.03529,26.47761,26.94737,40.5153,29,44,38.13295,43.65657,46.92982,25.13514,31.67901,47.19394,41.57461,22.05882,26.42857,22.57143,26.92105,18,37.58763,25,32.97826,27.5,30.40909,30.23762
28,28.28572,23.83333,24.3,24.33333,28,30.8,25.83333,30,32.28571,26.83871,25.55556,31,39,27.21053,27.94872,31,27.84848,23.14286,28.66897,29.10417,26.85965,30.71123,28.03226,25.81818,33.90942,33,33.83247,31,27,24.94118,28.10256,23.22222,25.66667,28,25.6,23.89091,25.28572,25,24.5,26.675,25.0625,25.36364,25.93827,27.33333,25.23529,28.15976,25,32.28415,26.5,30.24427,24.26531,31.26316,24.95868,25.42857,27.36842,32.07692,30.95238,23,33.15487,33.75735,28.73529,25.86364,25.10714,40.68678,26.29412,23.42857,27.25,26.94737,23.5,25.71428,25.62791,49.08997,24.7931,48.82653,30.3125,28.57778,25.88095,25.29412,27.38461,28.6,23.6,29.50847,31.59028,45.31029,41.80357,22.47368,28.26829,36.28808,32.92958,29.34286,21.5,20.71428,25.27907,28.94545,26.5,31.00877,24.03846,25.11111,25.86667,26.46154,24.17647,25.66667,24,25,27.96296,23.36364,27.85093,20.875,22.77143,21,21.1,24.09091,30.13333,21,27.68142,23.7,30.73469,24.61111,30.05882,15,31.07246,27.43478,26.25862,23.58696,35.5,25.92,36.75,28.33333,24.78261,24.28572,26.91072,24.11765,24.96552,23.88461,27,27.21428,26.90909,25.5,25,23.2963,27.75,23,24.18182,24.92857,25.84211,29.81818,34.34959,26.08696,27.58333,28.09524,25.7,23.96774,26.16667,28.27723,25.47917,21.11111,33.66667,24.2,29.24506,24.3,30.25,29.09169,33.70321,33.91961,22.66667,29.15625,25.5,35.6,24.9375,22.34286,22,57.47179,27.85714,29.0579,28.66667,29.5,26.8,29.5,24.875,28.18182,30.3,31,31.10784,27.36364,30.44574,34.0597,30.79646,26.5625,30.81429,30.23333,23.92308,27.94872,26.03773,34.09091,23.82143,28.21622,29.22222,27.94737,24.11765,26.4,28.73913,29.77778,27.4,31.46591,20,32.5,26.41818,30.9375,28.85714,29.5,30.99099,35.37714,27.64706,28.14925,27.84211,39.81633,28,37,39.43931,45.34007,45.52632,25.2973,32.30864,46.18182,41.99332,24.23529,27,24,27.10526,25,37.52577,27.15385,32.68478,24.66667,27.36364,29.50495
29,22.57143,24.16667,22.6,31,30,25.6,24.83333,21.57143,31.14286,24.64516,26.05556,23.5,42,28.74561,29.29487,30,28.93939,24.14286,28.17931,27.95833,26.68421,29.28877,25.25806,23.36364,34.26449,30.83333,33.28497,20,20.5,27.29412,29.05128,25.11111,26.05556,26.66667,26.6,23.23636,26.28572,28,22.96154,25.025,24.125,24,24.44444,20.5,23.52941,28.31953,25.4,32.25683,26.5,30.13741,23.85714,32.5,25.57851,25.42857,25,25.53846,33.52381,29,32.64602,33.69853,26.41176,25.13636,26.28572,40.95942,23.17647,23.76191,31.375,28.90789,24,22.14286,25.32558,48.57584,24.90805,49.28061,23.3125,25.55556,31.33333,28.31373,26.84615,23.2,21.6,28.16949,30.45833,45.3086,40.01786,25.52632,27.96342,35.51656,34.74648,27.78572,25,28.14286,25.88372,27.63636,19,31.07895,24.11539,25.11111,23.66667,28.30769,23.35294,30.66667,23.4,19,26.30864,25.61364,28.2236,29.25,23.08571,23,23.5,25.90909,31.13333,21.4,26.99115,25.5,31.59184,23.72222,30.47059,21,31.30435,29.13043,28.24138,22.52174,24,25.22,36.36765,27.11111,27.04348,24.10714,25.55357,25.52941,26.31034,27.34615,25.90625,22.71428,23.63636,27.2,22,23.98148,26.03572,25,22.57576,24.78572,28.47368,28.72727,33.09349,27.95652,25.83333,26.57143,23.6,22.03226,28.25,28.37624,26.41667,22.11111,22.66667,22.7,28.78656,24.6,19.5,28.69914,33.0107,33.77492,26.22222,29.13281,26,32,25.75,22.08571,22,57.5094,27.85714,29.08947,22.33333,26.07692,30.1,24.5,21.75,26.18182,23,25,31.07843,22.27273,29.92248,33.00746,29.42478,24.3125,32.58571,28,22.46154,29.02564,24.01887,33,24.28572,27.59459,25.77778,27.21053,24.82353,27.33333,27.6087,23.55556,30.13333,30.59848,31,29.34375,27.4,31.03125,30,26.75,30.08108,36.06286,26.62353,28.0597,27.84211,40.9949,27,32,38.51445,43.98653,45.07018,26.74324,31.18518,46.22121,41.56125,27.29412,24.42857,26.14286,27.30263,22,38.16495,25.61539,32.72826,23.16667,32.59091,29.58416
30,25.57143,23.5,23.7,29,26,19.8,25,28,30.14286,25,22.27778,25.5,27,26.98246,27.89744,34,28.54545,28.57143,28.53103,27.85417,26.21053,29.07487,26.80645,23.54545,34.69928,33.83333,33.46978,21,22.33333,25.70588,29.17949,26.77778,23.55556,31.33333,25.46667,24.03636,26.28572,21,22.11539,25.65,24.8125,24.18182,23.1358,24.16667,25.94118,27.99408,27,32.77596,27.4,29.83206,23.67347,29.76316,24.34711,24.09524,27.89474,26.69231,31.19048,21,33.39381,33.65441,28.05882,26.40909,25.32143,40.83038,22.94118,27.71428,34.625,29.07895,25.5,22.71428,26.69767,49.33162,27.49425,48.10204,24.625,24.86667,29.09524,27.88235,28.23077,26,23.2,28.9661,32.3125,45.70826,39.25,23.21053,28.64634,35.30132,35.16901,27,27,23.85714,24.7907,29.58182,22,28.64912,24.26923,25.55556,19.66667,24.92308,27.17647,26.66667,27.6,26,26.17284,22.81818,27.59627,24,21.08571,31,21.9,25.18182,28.93333,24.6,28.07965,25.9,29.69388,24.33333,30.88235,25,32.01449,26.21739,27.43103,22.65217,33,24.88,36.86274,27.40741,27.95652,24.35714,23.58928,25,26.2069,24,23.59375,23.64286,24,25.6,16,25.14815,27.07143,24,25.81818,24.07143,25.21053,30.90909,33.69512,24.82609,27.6875,27.01587,24,23.16129,28.5,27.38614,26.29167,20.11111,25,24.7,28.98419,20.8,24,28.97421,33.2754,33.32797,26.33333,28.39844,24.75,27.6,25.96875,23.37143,23,57.06269,28.4898,29.24211,33,25.38461,27.7,21.5,24.625,25.45455,21.4,20.83333,29.56863,25.72727,30.89147,32.85075,30.72566,26.0625,31.32857,28.43333,24.07692,29.53846,25.26415,30.22727,21.92857,27.94595,22.55556,28.14474,23.70588,27.13333,27.91304,31.77778,25.6,30.32197,32,30.40625,26.45455,31.92188,31.85714,29.125,29.14414,35.27143,29.18824,28.19403,25.94737,39.66837,26,49,39.00578,43.60606,47.06141,26.62162,30.2963,46.43333,42.87973,27.35294,25.85714,26.71428,26.68421,29,38.34021,25.61539,34.06522,19.5,28.68182,29.60396
31,30.14286,24.5,25.9,26.16667,24.2,32.4,24.16667,23.71428,31.85714,24.77419,27.27778,27,34,29.14912,28.51282,26,28.78788,23.85714,29.24828,30.85417,27.03509,31.86096,24.6129,27.45455,34.68478,34.45833,34.20725,29,27.16667,30.29412,29.28205,25.33333,24.88889,24.33333,27.26667,23.4,29.14286,24.66667,21.11539,26.55,24.6875,23.09091,25.60494,24,25.94118,30.29586,25.6,32.15847,30.525,30.94657,25.16327,32.63158,23.84298,27.42857,28.05263,26.76923,34.66667,24,33.9292,34.89706,24.64706,26.86364,26.85714,41.34027,25.70588,22.38095,30.875,30.22368,23.6,28.42857,26.04651,49.1311,26.86207,48.64541,24.1875,27.55556,25.85714,27.05882,28.76923,21,27.6,26.79661,30.70833,45.97639,40.125,23.68421,27.2561,34.92053,33.1831,29.15714,25,24.57143,25.90698,27.33636,24,32.15789,25.84615,25.66667,20.73333,25.38461,25.17647,30.33333,23,25,28.7037,23.18182,27.96894,22.5,22.17143,30,22.1,26,27.96667,21.8,27.51328,23.26667,29.79592,22.72222,30.78431,27,31.65217,29.6087,27.24138,23.69565,24,26.16,35.77941,27.88889,22.91304,25.42857,26.375,24.70588,23.93103,24.30769,26.6875,21.14286,26.45455,32.4,26,28.11111,26,29,24.51515,25.5,27.52632,28.90909,36,24.30435,26.89583,28.20635,23.1,26.06452,24.91667,28.14852,26.77083,20.88889,26.66667,28.9,30.26087,21.6,23.25,29.19484,34.5508,34.18328,25.2963,30.11719,26,28,24.65625,23.05714,22.75,57.75235,29.77551,28,29.66667,26.46154,30.8,26.5,24.75,27.27273,24.4,20.33333,30.79412,30.09091,29.68217,34.18657,31.12389,29.1875,31.95714,27.03333,27.23077,28.61539,26.32076,30.09091,25.82143,28.08108,27.66667,29.18421,27.58824,25.13333,27.08696,27.33333,25.2,31.24242,18,29.40625,26.16364,32.07813,33.28571,28.09375,29.3964,36.50286,28.02353,27.07463,26.10526,40.66837,25,57,38.68208,44.16835,46.12281,26.98649,32.48148,46.13939,42.27617,23.47059,23.64286,24.14286,28.5,19,37.2268,27.53846,32.51087,24.33333,28.72727,31.31683
32,22,24.16667,23.7,24.33333,27.8,22.4,23,28.71428,32.71429,26.09678,27.27778,22,31,28.17544,28.28205,33,26.72727,27.42857,29.31724,29.29167,26.21053,31.2139,26.80645,21.18182,34.6884,33.58333,33.39724,23,22.16667,26.64706,28.89744,23.55556,26.16667,28,26.26667,22.74545,24,24.33333,23.53846,26.225,27.0625,24.18182,25.14815,27.5,23.47059,29.61539,27,31.98361,28.1,31.96183,24.5102,29.31579,24.97521,27.04762,27.26316,26.76923,36.38095,26,34.11062,34.71323,30.11765,24.59091,24.17857,41.26743,26.11765,24.90476,29.625,27.22368,23.9,22.28572,26.25581,49.06941,26.27586,48.0102,24.125,25.55556,28.83333,26.05882,25,35.6,25.4,30.44068,31.56944,46.16357,38.89286,23.84211,30.45122,36.45033,31.69014,28.01429,18.5,24.28572,24.83721,30.48182,21.5,30.45614,22.80769,25,22,31,25.47059,27.66667,29,22,26.54321,24.75,29.24224,23.375,24.62857,29,26.7,22.63636,29.63333,24,27.0354,24.66667,28.97959,25.16667,29.68627,31,30.37681,30.52174,26.68966,24.73913,31,27.72,37.23529,29.25926,26.04348,22.75,24.91072,24.35294,24.7931,24.88461,25.71875,22.64286,24.54545,26,24,25,26.28572,18,26.06061,23.64286,24,32,34.85366,23.47826,26.39583,27.90476,25.9,24.90322,26.58333,28.04951,26.83333,28.55556,21,26.1,30.10277,24,26.25,29.58453,35.03743,34.81029,25.96296,29.29688,31,27.4,25.6875,22.28572,30.75,58.38088,28.53061,28.81579,26.66667,27.73077,28.6,23,23,28,25,28.16667,32.17647,25.72727,30.3876,33.5,31.0531,25.125,32.97143,26.2,23.84615,30.80769,25.30189,31.31818,25.64286,25.7027,21.77778,28.11842,24.64706,21.4,28.30435,28.55556,27.53333,30.39015,24,31.1875,26.41818,29.53125,35.14286,29.03125,29.25225,35.37714,27.71765,25.98507,28.15789,39.79592,26,41,38.96532,44.05387,46.47368,25.32432,31.69136,47.46667,40.85078,25.52941,24.85714,24.92857,27.30263,21,39,25.46154,32.79348,25.5,27.86364,29.68317
33,27.42857,25.33333,24.1,24.66667,24.2,28.6,19.83333,22.71428,30.28572,25.90322,24.33333,26,31,29.03509,25.53846,21,29.06061,27.71428,28.68966,28,26.01754,30.6631,26.12903,23.72727,35.34783,30.625,33.92919,29,21.5,25.05882,26.71795,25.55556,23.27778,30.33333,25.46667,23.65454,21.71428,29.66667,22.23077,26.55,25.0625,20.45455,22.71605,23.66667,25.17647,29.83432,28.4,32.86885,26.675,30.43511,25.14286,31.36842,23.18182,26.57143,26.05263,26.69231,35.28571,25,34.0531,34.49265,27.73529,26.5,26.25,41.05515,27.94118,24.71428,31.75,28.05263,18.5,25.42857,24.53488,48.41131,25.52874,48.35459,25.5,25.95555,28.83333,25.88235,27.46154,22.4,24.2,29.72881,30.02778,45.77066,41.80357,24.89474,27.67073,34.5298,34.19718,28.31429,26,24.28572,25.25581,29.44545,20.5,30.92105,25.57692,25.88889,20.13333,30.23077,28.41176,34.66667,26.6,22,25.97531,25.06818,27.76398,22.75,23.22857,32,25.6,22.72727,29.33333,28.8,26.59292,23.03333,28.87755,22.33333,29.31373,31,30.30435,29.91304,26.46552,24.21739,21.5,27.02,35.97059,29.2963,24.95652,24,22.75,23.41176,24.82759,22.07692,25.90625,27.71428,25,24.2,19,25.25926,23.78572,27,25.27273,23.64286,24.26316,29.45455,34.20732,25.30435,26.04167,26.55556,24.6,23.77419,28,27.52475,26.45833,21,30,26.2,29.37154,23.1,22.5,27.94842,32.76738,32.96463,24.07407,30.25781,24.75,27.6,25.15625,24.37143,28.5,57.38715,28.7551,28.77895,22.33333,26.69231,25.4,18,23.625,26.27273,25.8,24.5,30.89216,29.72727,30.05426,32.36567,30.95575,23.75,31.57143,28.4,24.92308,28.67949,24.56604,31.22727,25.07143,28.24324,26.55556,28.14474,25.64706,25.4,29.52174,25,25.73333,30.49621,28,31.0625,26.89091,31.875,34.85714,27,28.58558,35.76571,26.45882,29.70149,27.78947,40.0102,17,49,39.27746,43.67003,44.7807,26.04054,31.4321,47.05151,41.61915,25.41176,23.85714,25.35714,26.44737,24,39.10309,25.92308,33.05435,21,29.04545,30.56436
34,22.71428,23.16667,22.9,25.33333,24.3,22,26.66667,25.14286,30.42857,24,26.11111,25,18,28.42982,26.66667,17,26.54545,23.57143,30.34483,25.91667,27.29825,30.03743,24.90322,28.63636,34.56884,30.83333,33.2608,21,23.66667,28.47059,28.1282,26,29.77778,26.66667,26.8,24,27,29.66667,23.26923,25.55,27,25,24.51852,25.66667,23.41176,29.18343,26.4,31.74863,28.875,30.56489,23.87755,32.52632,24.56198,27.23809,25.78947,28.76923,36.28571,26,33.50885,34.29412,28.76471,25.34091,25.75,40.96774,25.05882,25.09524,28.625,26.98684,23.9,22.57143,27.23256,47.9126,27.11494,48.26276,24.375,25.17778,27.28572,25.98039,29.15385,22.2,19.8,29.35593,30.40972,45.79932,40.55357,24.73684,29.19512,35.19205,34.90141,29.11429,18,22.71428,26.97674,28.51818,26.5,29.96491,23.53846,23.44444,20.26667,27,25.70588,25.33333,28.4,26,26.5679,24,28.67081,22.5,23.85714,36,23,23.72727,28.2,25.6,26.45133,25.6,31.87755,23.05556,29.39216,20,30.55072,27.82609,25.41379,24.5,22,26.04,36.07353,26.18518,23.04348,23.75,25.67857,24.64706,24.51724,26.88461,25.125,24,23.27273,24.9,18,26,23.57143,18,25.39394,23.71428,27.42105,28.81818,34.9187,26.69565,28.9375,26.57143,22.1,25.03226,24.91667,28.18812,26.27083,23.88889,27.33333,25.4,28.61265,23.6,22.25,29.08883,32.77273,34.00643,23.03704,28.60156,24,27.8,25.90625,24.6,28.25,56.52194,29.63265,27.9579,22,27,28.4,30,24.875,26.27273,25.6,20.66667,31.18627,26.09091,30.27907,32.89552,29.90265,28.1875,31.68571,25.4,23.76923,29.73077,24.22642,31.63636,25.21428,27.89189,25.22222,28.03947,24.52941,25.66667,27,24.77778,26.86667,30.33712,28,31.90625,27.01818,32.34375,34.14286,28.53125,29.32432,36.4,29.29412,28.8209,27.94737,39.81123,28,38,39.31792,44.3266,45.96491,25.82432,30.75309,46.87273,42.7461,23.76471,25.35714,24.35714,25.82895,25,39.40206,27,34.04348,24.66667,27.86364,30.17822
35,30,24.33333,25.5,28,23.1,28.6,30.5,22.71428,32.57143,24.6129,25.27778,26,22,27.45614,26.57692,25,29.81818,26.42857,28.67586,30.625,24.78947,31.4385,26.25806,23.63636,34.18478,32.75,32.20898,27,24.66667,27.82353,29.53846,24.33333,24.33333,23.66667,25.13333,24.16364,22.85714,23,24.15385,26.6,26,24.63636,23.53086,21.5,24.23529,28.82248,26,32.62295,26.325,30.19084,22.26531,32.05263,24.50413,29.09524,31.21053,25.61539,32.95238,27,32.57965,34.94853,29.20588,25.81818,25.82143,41.0437,26.52941,22.90476,32.375,27.28947,25.1,27.14286,24.13953,49.30848,27.11494,48.81377,24.3125,24.26667,28.90476,26.09804,26.30769,23.4,25.2,28.86441,31.11806,45.47218,40.64286,22.26316,28.56098,35.48013,32.78873,27.12857,27.5,23,24.23256,29.37273,22,31.35088,23.23077,23.55556,21.93333,30,25.76471,29,21.8,22,26.65432,23.02273,27.30435,23.5,22.48571,26,27.6,25.63636,30.5,27,27.73451,23.06667,27.69388,25.55556,29.64706,24,31.75362,30.21739,26.06897,24.26087,27.5,24.18,36.41177,28.59259,26.47826,23.25,23.75,24.05882,25.7931,25.34615,24.125,21.28572,23.90909,26.2,22,25.22222,24.57143,25,25.24242,23.78572,21.31579,31.81818,33.76423,27.78261,26.70833,26.47619,24.9,21.83871,27.58333,27.62376,23.6875,25.22222,22.33333,23.2,29.05929,20.8,25.25,28.86819,33.85561,33.21222,28.44444,30.32813,25.5,31.4,26.84375,22.6,23.25,57.37617,27.06122,27.5579,24,27.92308,29.5,36.5,23,29.09091,25.9,24.33333,30.76471,24,30.18992,31.98507,31.41593,24.0625,32.15714,28.7,25.15385,26.89744,25.39623,30.63636,25,27,26.11111,27.48684,25.11765,26.33333,28.56522,24,25.86667,30.77273,15,30.125,26.98182,32.17188,25.85714,27.125,28.87387,35.62571,27.6,28.71642,26.05263,40.92347,22,51,39.45087,44.91919,46.35088,27.41892,31.69136,46.44849,41.42316,25.70588,23.35714,26.5,26.22368,18,39.38144,26.61539,33.66304,29.16667,27.59091,30.54455
36,22.28572,24.33333,24.9,27.33333,24.2,24.4,27.16667,28,27.28572,24.35484,26.61111,24,25,29.33333,27.67949,35,27.06061,26.28572,28.70345,27.20833,25.7193,30.24064,27.67742,27,35.59783,29.95833,33.24179,28,24.5,24.94118,25.74359,25.55556,28,29.33333,23.73333,23.74545,25.42857,29.66667,24.11539,28.6,24.5625,23.54545,23.20988,25.83333,28.70588,29.35503,29.4,32.20765,26.75,30.70229,25.12245,31.13158,24.8595,24.52381,24.78947,27,32.95238,26,32.92035,34.07353,26.85294,27.47727,24.82143,41.55151,23.11765,23.23809,28.5,29.31579,23.1,24.14286,26.32558,49.43702,26.68966,48.62245,23.4375,26.06667,29.52381,30.5098,27.53846,22.8,19.8,31.0678,31.70139,46.48398,39.66071,23.84211,27.76829,35.97682,35.5493,28.35714,24,24,25.04651,29.4,19,30.9386,24.26923,28.88889,24.4,25.30769,25.11765,23.66667,24.6,17,26.65432,24,27.68944,18.875,22.42857,33,23.1,26.36364,30.93333,31.8,26.42478,25.5,29.2449,24.88889,31.2549,22,31.30435,28.91304,27.53448,23.82609,26,25.76,37.87745,27.92593,25.91304,27.96428,25.51786,24.64706,25.27586,23.38461,28.375,23.21428,22.36364,27.6,23,26.61111,28.60714,33,23.30303,26.5,27.26316,28.81818,34.36179,28.17391,25.875,30.15873,23.2,24.22581,27.25,29.28713,26.85417,21.66667,20.66667,25,30.04743,25.2,31.5,29.43553,34.36898,34.02894,24.62963,29.85938,32.25,26.6,25.4375,23.77143,25,58.06897,28.08163,28.22105,24.66667,26.34615,26.5,22,23.5,27.81818,22.9,23,31.62745,28.45455,30.30233,32.72388,31.31858,28.25,32.07143,28.9,24,28.78205,25.64151,30.13636,25.42857,27.32432,24.22222,28.09211,25.82353,27.6,26.08696,22.11111,24.4,31.07576,29,32.28125,26.50909,30.92188,25.85714,26.84375,28.96396,36.12571,27.61176,26,27.78947,39.41327,22,47,39.34682,43.76094,45.42105,26.28378,30.87654,46.64848,41.1804,25.58824,26.35714,28.14286,27.84211,30,38.92783,24,33.33696,27.5,32.13636,30.66337
37,26.71428,23.33333,24.9,32.33333,27.6,21.6,22.33333,22.71428,26.85714,27.16129,23.33333,20.5,26,29,27.30769,32,28.27273,26.28572,29.62069,27.1875,26.08772,30.1123,25.67742,23,35.0616,31.54167,33.17617,20,22.83333,27.58824,26.94872,25.55556,26.16667,31.33333,25,24.65454,23.85714,30.66667,23.46154,24.9,25.4375,27.09091,24.16049,23,26.41176,28.66272,20.4,32.65027,28.925,31.87786,25.16327,32.28947,24.91735,26.33333,27.73684,26.07692,35.28571,20,33.32301,34.77206,26.70588,23.88636,26.28572,41.05515,25.47059,24.28572,34.875,28.93421,23.8,22.71428,26.53488,49.39075,28.8046,47.6352,24.875,26.28889,29.35714,25.29412,26.61539,23.4,24.4,29.89831,31.06944,46.41315,39.625,21.68421,28.28049,35.37417,33.56338,29.47143,17.5,27.42857,25.81395,30.15454,24.5,31.78947,26.57692,28.44444,25.06667,27.76923,27.82353,24.66667,24.4,21,27.82716,23.86364,27.3354,24.625,25.11429,23,22.2,24.45455,28.26667,21.6,26.79646,25.86667,27.32653,23.11111,32.33333,26,30.28986,32.08696,27.75862,24.93478,21.5,25.78,35.5098,29.88889,25.91304,26.64286,26.14286,26.58824,27.37931,24.03846,25.28125,24.07143,24.54545,30.2,32,26.40741,25.75,23,26.42424,23.35714,26.89474,29,34.82927,23.91304,27.0625,28.55556,23.9,22.03226,27.16667,29.53465,26.14583,19.66667,23.33333,24.2,30.07115,23.1,28,28.74785,34.03209,34.35691,23.74074,30.85156,20.5,33,26.4375,22.17143,24.25,57.92163,29.95918,27.91579,22.66667,26.23077,28.9,24,21,23.72727,22.8,23.5,30.55882,27.18182,30.20155,32.41791,30.13274,25.125,29.21428,28.03333,27.07692,28.30769,27.54717,32.45454,24.21428,26.51351,23,29.77632,24.94118,25.33333,28.17391,27,26.73333,30.74242,29,31.625,26.54545,32.39063,32,29.6875,29.21622,35.53429,28.72941,26.56716,26.21053,39.56633,34,43,39.39306,43.6936,46.24561,25.51351,30.28395,47.52727,42.04677,22.64706,27.21428,23.28572,26.73684,22,38.89691,23.76923,33.01087,25,31.18182,29.52475
38,23.57143,24.66667,22,23.5,24.2,22.6,23.5,21.28572,26.85714,27.32258,26.05556,26,18,29.0614,28.32051,19,29.72727,22.71428,28.22069,28.70833,27.10526,30.02674,26.19355,25.45455,34.69203,34.83333,33.09845,28,23.66667,28.41176,28.94872,27.22222,24.22222,27.66667,25.66667,23.4,26.85714,23,23.84615,24.025,25.875,23.09091,23.49383,29.16667,25.64706,27.52663,24,31.94535,26.375,31.20611,24.2449,32,23.08265,27.42857,24.15789,30,37.57143,21,33.70797,34.13971,26.35294,23.43182,29.03572,41.50364,24.82353,23.28572,33.625,28.77632,25,21.57143,24.95349,48.83548,28.66667,48.81377,23.6875,26.86667,29.85714,27.15686,30.07692,22.6,23.6,29.94915,30.75694,46.68634,42.05357,23.36842,29.59756,35.95695,33.30986,28.77143,28.5,27,26.83721,28.89091,16.5,31.02632,25.38461,23.33333,24.33333,24.30769,29.47059,23.33333,31.6,20,27.12346,23.22727,28.75155,20.75,25.68571,25,24.5,25,30.26667,24.2,26.73451,25.76667,28.85714,24.61111,28.47059,23,30.30435,28.47826,26.44828,24.34783,24,26.14,36.69608,26.18518,26,25.53572,25.55357,24,23.41379,23.23077,26.25,20.71428,24.45455,23.7,42,24.24074,24.5,21,22.66667,26.57143,28,33.18182,34.12601,25.30435,26.79167,27.14286,28.8,24.35484,25.83333,28.91089,25.4375,24.88889,25.33333,29.8,29.50988,22.2,25.5,28.10315,33.29679,33.85852,24.48148,28.35938,25.5,30.4,25.375,22,22.25,57.08307,29.57143,28.06842,22,26.84615,25.4,25,24.25,26.54545,23.2,27.16667,31.07843,26.54545,29.99225,32.92537,31,25.4375,32.52857,29.36667,28.23077,29.82051,24.75472,28.54545,21.89286,28.7027,29.11111,28.28947,25.23529,25.93333,28.52174,26.88889,25.33333,30.12121,25,32,28.34546,31.96875,29.57143,29.0625,28.07207,34.97714,28.08235,27.8806,26.42105,39.42857,19,41,39.77457,43.85859,44.53509,26.17568,31.23457,46.64545,40.48998,24.52941,24.92857,25.35714,25.60526,23,37.74227,24,33.86956,26.83333,28.31818,29.67327
