Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204,ROI205,ROI206,ROI207,ROI208,ROI209,ROI210,ROI211,ROI212,ROI213,ROI214,ROI215,ROI216,ROI217,ROI218,ROI219,ROI220,ROI221,ROI222,ROI223,ROI224,ROI225,ROI226,ROI227,ROI228,ROI229,ROI230,ROI231,ROI232,ROI233,ROI234,ROI235,ROI236,ROI237,ROI238,ROI239,ROI240,ROI241,ROI242,ROI243,ROI244,ROI245,ROI246,ROI247,ROI248,ROI249,ROI250,ROI251,ROI252,ROI253,ROI254,ROI255,ROI256,ROI257,ROI258,ROI259,ROI260,ROI261,ROI262,ROI263,ROI264,ROI265,ROI266,ROI267,ROI268,ROI269,ROI270,ROI271,ROI272,ROI273,ROI274,ROI275,ROI276,ROI277,ROI278,ROI279,ROI280,ROI281,ROI282,ROI283,ROI284,ROI285,ROI286,ROI287,ROI288,ROI289,ROI290,ROI291,ROI292,ROI293,ROI294,ROI295,ROI296,ROI297,ROI298,ROI299,ROI300,ROI301,ROI302,ROI303,ROI304,ROI305,ROI306,ROI307,ROI308,ROI309,ROI310,ROI311,ROI312,ROI313,ROI314,ROI315,ROI316,ROI317,ROI318,ROI319,ROI320,ROI321,ROI322,ROI323,ROI324,ROI325,ROI326,ROI327,ROI328,ROI329,ROI330,ROI331,ROI332,ROI333,ROI334,ROI335,ROI336,ROI337,ROI338,ROI339,ROI340,ROI341,ROI342,ROI343,ROI344,ROI345,ROI346,ROI347,ROI348,ROI349,ROI350,ROI351,ROI352,ROI353,ROI354,ROI355,ROI356,ROI357,ROI358,ROI359,ROI360,ROI361,ROI362,ROI363,ROI364,ROI365,ROI366,ROI367,ROI368,ROI369,ROI370,ROI371,ROI372,ROI373,ROI374,ROI375,ROI376,ROI377,ROI378,ROI379,ROI380,ROI381,ROI382,ROI383,ROI384,ROI385,ROI386,ROI387,ROI388,ROI389,ROI390,ROI391,ROI392,ROI393,ROI394,ROI395,ROI396,ROI397,ROI398,ROI399,ROI400,ROI401,ROI402,ROI403,ROI404,ROI405,ROI406,ROI407,ROI408,ROI409,ROI410,ROI411,ROI412,ROI413,ROI414,ROI415,ROI416,ROI417,ROI418,ROI419,ROI420,ROI421,ROI422,ROI423,ROI424,ROI425,ROI426,ROI427,ROI428,ROI429,ROI430,ROI431,ROI432,ROI433,ROI434,ROI435,ROI436,ROI437,ROI438,ROI439,ROI440,ROI441,ROI442,ROI443,ROI444,ROI445,ROI446,ROI447,ROI448,ROI449,ROI450,ROI451,ROI452,ROI453,ROI454,ROI455,ROI456,ROI457,ROI458,ROI459,ROI460,ROI461,ROI462,ROI463,ROI464,ROI465,ROI466,ROI467,ROI468,ROI469,ROI470,ROI471,ROI472,ROI473,ROI474,ROI475,ROI476,ROI477,ROI478,ROI479,ROI480,ROI481,ROI482,ROI483,ROI484,ROI485,ROI486,ROI487,ROI488,ROI489,ROI490,ROI491,ROI492,ROI493,ROI494,ROI495,ROI496,ROI497,ROI498,ROI499,ROI500,ROI501,ROI502,ROI503,ROI504,ROI505,ROI506,ROI507,ROI508,ROI509,ROI510,ROI511,ROI512
0,36.1,37.35714,38.4,31.875,33.125,32,37.89286,33,36,26.33333,35,34.8,31.94737,48,36.99623,36.5,36.85714,36.25,28,36,33.36232,32.38462,33.30556,32.56923,38.05208,32.84615,37.56522,35,35.25,40.17901,32.77778,36.10811,30.3,33.14286,33.77273,37.63848,28.8,32.75,34.27273,33.76667,31.68966,35.66129,39.15538,31.49275,33.66667,33.34783,35.9085,33.9434,30,31.56522,33.83951,34.7957,33.13793,37.30545,35.75,34.00719,32.57143,34.41026,33.12727,33,41.06667,36.45454,30.95349,46.08429,36.32143,32.02632,30.76471,37,32.37143,34.66667,34.7931,29.16667,34.94118,30.875,34.95122,26.4,35.76852,42.66667,31.82645,33.2,30.09091,37,32.86735,35.42373,34.74809,31.15625,31.1875,33.84746,36.0625,28.9,24,33,30.85714,32.32813,34.11111,32.38542,36.25926,38.6,35.5,36,34.83607,35.18248,33.56097,33,33.525,36,32.67857,37.5,36.18182,30,32.48718,28.93023,36.50424,36.69565,32.65217,30.66667,33.4,32.31034,34.75676,32.09375,33.45833,43,34.70895,34.56911,29.2,30.8,33.53333,37.09091,34.59406,35.75,33.12,32.56897,39.85799,35.31372,30.41667,35.58,35.09615,26,32.40909,34.77778,34.72277,34.55172,34.17647,35.94495,36.11428,32.66667,35.31034,38.52361,31.81579,37,34.03509,36.38202,34.66667,32.92308,35.34483,34.92593,36.63636,30.33333,33.21429,33.25,31.4,33.0625,30.1,32.33333,35.15254,32.35294,33.21053,33.61905,35.5,31.84091,35.66667,33.41667,57.54839,29.8,33.5,40,34.52121,32.3125,38.39474,35.60494,32.78378,29.7,29.25,37.48371,32.89474,31.08333,32.9,33.64481,37.4,30.88235,33.12195,30.37374,31.65,33.60976,38.95,35.75,31.31884,30,33.5,32.14286,32,35.625,32,33.4,29.65,43,32.48148,36.18497,35.28571,33.125,33.4359,29.55556,32.28947,29.125,33.21053,35.62857,33.57258,34.25843,30.23077,33.13559,33.64706,37,32.52663,33.50962,52.5,31.42424,35.17143,37.04867,35.2,34.8,31.64583,30.8,32.25,33.25455,36.3245,34,33.2,33,35.88789,30.14286,32.25,36.59509,31.42857,32.07692,26.5,31.35455,41.09524,35.94942,34.64706,34.25,34.27778,32,33.49333,34.96535,28.66667,45.03299,41,30.32258,31.85714,33.54762,33,32.68085,32.8764,33.82222,34.94949,34.18182,31.92857,32.44156,33.44444,34.06024,33.15789,33.11594,30.6,32.83333,33.775,29.85714,33.4375,32.06667,28.66667,31.92857,28.07692,35.08696,34,33.25,35.25748,33,42.68511,32.86364,30.125,29.5,33.1465,33.13044,32.67742,31.45455,37.04348,32.53333,33.5,34.57333,33.63636,35.56989,33.13415,34.5,33.5,35.4375,32.6,34.72781,33.07865,34.41667,34.88889,34.93421,34.63158,34.19828,41.91599,35.42623,35.5493,22.5,33.4,35.77778,47,31.22727,28.8,32.2,34.71653,32.06796,30.31818,35.76316,39.01581,32.8,34.21053,30.23809,33.7156,29.8,32.27586,30.5,40,33.58871,34.79487,30.73684,32.66667,33.375,32.60378,32.88235,29.88889,36.47879,34.31579,31.125,31.72727,33.11111,31.80645,32,34.94643,32.69231,30,34.19048,32.12048,34.05634,32.11111,34.5,33.98333,33.625,29.16667,33.5,33.96078,30.75,33.57971,33.72581,33.66667,35.30189,32.19048,27.2,42,23.5,32.95,30.9,32.5,30.5,41.33333,37.03239,36.21242,33.512,31.70833,29.16667,39.12626,33.47826,33.81818,34.51515,33.98649,44.5,33.5625,29.5,31.18182,33.74074,33.17949,31.72464,32.42308,30.9,35.41026,33.53125,36.94416,36.53535,39,34.95541,29,36.72222,35.44444,33.27027,33.4,38.6,33.16071,32.6,35.09091,35.20755,31.72727,36.53191,46.33333,40,37.33333,37.62898,36.63636,31.16667,32.67059,34.82051,35.74648,32.42857,35,35.19608,42.5,35.88889,33.55384,32.85714,29.66667,37.07143,27.5,35.18681,36.37238,32.75,34.27778,34.82857,35.21429,41,34.57143,33.4,30.83333,34.49206,29.33333,33.57143,33.70588,33.68966,32.12195,34.53846,36.44444,30,31.58064,35.47778,33.28125,36.8,35.5,35.94253,41.33333,33.26923,31.875,36.5,36.21429,36.50526,33.17647,34.09091,38.6,33.8,32.79546,34.83333,28.75,33.24,32.51724,33.83333,34.58823,49,35.79231,35.97452,33.44828,35.49123,36,29,34.25581,34.87692,33.15079,36.36585,32.6087,34.96774,30.92308,32,33.58823,36.4,39.26087,36.25,35.3125,34.25,33.45763,37.5,30.42857,37.87755,35.25,36.5,36.57143,34,35.375,31.88235,36.75,33.33333,33.85714,31.33333,33.5,31.5,38.33333
1,30.2,37.14286,30.8,30.5625,32.375,29,33.78571,30.83333,36,36.66667,31.625,38.4,30.89474,33,35.55849,27,33.46429,35.15789,37.5,31,29.85507,27.76923,29.80556,33.23077,37.38021,32.76923,32.52174,33.84906,28.25,39.99383,30.44444,33.43243,29.31429,31.40816,30.95455,36.63557,30,26.375,27.45455,32.43333,28.75862,31.8871,39.88446,28.98551,30.66667,31.41304,35.06536,33.64151,28.11111,28.97101,35.80247,32.46236,30.06897,35.69818,31.125,31.59712,30.26984,32.51282,34.65454,32.21053,39.66667,26.09091,32.06977,44.89272,37.14286,30.13158,34.26471,26.5,30.08571,26,35.31034,28.09524,28.29412,25.625,35.0122,26.2,36.16204,43.79757,33.36364,41.8,30.27273,33.25,32.79592,36.22881,34.63359,29.76563,31.71875,32.07627,34.53125,29.1,34.66667,30,28.64286,31.23438,34.44444,31.15625,31.44444,28.8,35,35.90991,33.32787,35.56204,31.2439,29.96552,29.8,24,30.53572,28.8,30.81818,39,31.10256,29.37209,34.59746,33.69565,29.86957,29,27.1,31.82759,33.28378,28.78125,29.91667,34,33.14925,33.43089,28.01818,29.3,32.66667,34.54546,34.0099,33.5,34.1,30,39.07495,36.26797,30.08333,34.96,30.36539,28,27.59091,32.22222,31.41584,29,31.35294,34.41285,35.82857,33.16667,33.53448,36.86695,28.71053,32.5,31,34.95506,30.13333,32.23077,36.87931,34,32.72727,28.55556,28.21428,30.91667,26.33846,32.0625,28.2,28.66667,33.44068,30.58824,32.36842,31.14286,24.8,31.93182,31.83333,32,54.92581,32.6,29.16667,36.5,34.19394,29.3125,36.72368,33.93827,29.59459,31,29,35.57143,30.52632,26.91667,32.7,31.96721,33.6,23.35294,34.82927,27.89899,29.5,27.56098,37.325,34.41667,28.98551,43,31.65385,27.65714,29.5,29.125,30.6,28.6,27.4,37,27.96296,35.28324,30.28572,31.51786,35.30769,31.22222,29.92105,31.5,27.84211,34.38572,33.91129,32.50562,31.61539,33.72881,34.35294,32,30.81065,31.47115,34,30.12121,33.06667,37.52876,28.8,30.8,33.08333,34,30.625,29.49091,36.9404,28,31.9,28.42857,34.69507,31.14286,34,33.32515,26.92857,31.61539,28.5,29.20909,40.97619,34.38132,33.98039,30.08333,33.51389,25.36364,33.2,34.5198,25.22222,44.72165,33,28.51613,30.92857,31.38889,29.96227,32.20213,29.14607,31.88889,35.73232,32.27273,30.14286,32.33766,30.95238,32.20482,30.82456,31.17391,32.6,29.5,34.05625,29.88571,35.5625,27.66667,27.33333,29,31.69231,28.3913,31.05263,24.75,35.72455,27.45455,44.34043,31.27273,29.4375,26.125,31.78344,29.84783,32.51613,23,35.06522,29.2,34.925,35.71333,32.0303,32.55914,33.17073,35.83766,31,31.6875,32.2,33.91124,32.39326,32.20833,31.61111,36.61404,28.10526,35.43966,41.07859,36.29508,32.71831,33,29.45,35.55556,32,26.86364,32.8,29,35.80315,32.90291,28.72727,33.47368,38.60474,30.1,27.10526,30,33.57798,27.7,33,24.5,22,32.10484,35.71795,30.85965,34.66667,29.875,31.98113,34.11765,27,36.32121,32.63158,27.8125,28.54545,28,29.77419,30.14286,35.62946,34.73077,28,32.09524,30.6747,34.70422,30.80556,27,32.925,32,31.11111,32.6,33.54902,26.25,33.68116,30.82258,31.58333,35.09434,28.80952,30,35,29,29.85,33.2,30.75,32.26191,31,39.05263,35.33987,33.4,29.16667,25,38.16162,32.56522,33.78788,31.42424,33.2027,37,33.47917,28.5,30.36364,29.96296,34.20513,30.42029,29.26923,28.1,36.92308,29.375,35.82741,34.11616,35,34.73248,26.75,37.54167,35.74074,28,31.9,25,30.91072,28,32.66667,32.07547,30.90909,34.42553,31.66667,40,32.16667,38.38853,30.36364,29.25,33.72941,35.82051,33.98592,29.35714,32.32653,32.86274,31.5,32.27778,31.66154,32.92857,34.33333,36.46939,29.5,33.78022,35.24268,28.25,28.16667,33.62857,34.46429,31,31.42857,29.1,34,33.76191,30.88889,30.71428,29.35294,31.27586,33.36585,30.32692,28.25926,32.90909,32.09678,35.80556,30.125,28.5,30.41667,35.96552,33,28.03846,29.6875,28.375,32.61905,35.54737,28.47059,32.18182,21.8,32.53333,31.92045,31.70833,29,27.48,27.58621,30.66667,31.35294,38,34.89231,36.40764,30,35.31579,29.69231,29,31.48837,31.92308,31.47619,36.41463,36,30.54839,29.34615,22,32.54902,32.73333,38.14322,30.91667,30.4375,27,32.01695,25,25.71428,36.47449,32.8125,35.04167,40.14286,26,28.375,27.23529,30.08333,27.83333,29.71428,28.5,29.5,24,25
2,28.9,30.85714,33.7,32.0625,28.91667,37.14286,35.28571,38.33333,32,28.66667,29,28.4,29.52632,28,37.4566,27,35.64286,36.23026,36.5,34.8,29.33333,32,30.19444,32.44616,39.59896,30.23077,39.13044,33.13208,29.625,39.59259,31.44444,32.51351,30.42857,33.4898,31.86364,36.8688,29.4,25.5,32.90909,31.63333,27.75862,33.04839,39.45817,30.88406,27.66667,32.1087,35.26144,31.16981,24.55556,29.49275,36.07407,34.50537,32.55172,36.14545,29.375,31.03597,29.90476,31.30769,33.07273,32.21053,37.93333,29.63636,30.2093,44.89655,39.17857,31.60526,29.11765,27.5,29.45714,24.66667,31.93103,29.83333,29.76471,30.625,35.42683,34,35.18518,43.1659,32.42975,28.6,30.59091,30.91667,32.16327,36.70339,34.55725,28.26563,27.625,32.71186,34.26563,25.5,28.66667,31.51163,27.57143,31.53125,31.66667,31.32292,31.46296,25,33.5,36.68468,34.18033,33.71533,28.02439,33.62069,28.05,23.5,30.39286,29.55,30.18182,30,33.38462,30.67442,36.20339,39.47826,27,27.66667,29.2,30.34483,32.86486,32.0625,28.70833,20,34.13433,34.21138,28.69091,26.9,33.73333,35,32.28713,29.875,32.8,30.86207,39.54438,35.69281,31.79167,31.34,32.44231,27,31.18182,30.44444,30.47525,28.58621,31.47059,35.10092,34.94286,26.83333,34.53448,37.30472,31.31579,28,30.31579,35.37078,30.4,34.53846,36.25862,34.93518,31.90909,32.05556,27.57143,30.83333,27.56923,33.8125,29.3,30.85,32.79661,29.70588,31.78947,30.76191,30.2,28.04545,26.66667,29.61111,56.84516,27.8,29.75,38.5,33.60606,31.5625,37.93421,34.95679,28.43243,27.6,30.25,35.29323,29.73684,28.30556,30.26667,31.3224,31,27.11765,32.87805,28.72727,27.7,31.68293,38.65,38.5,27.73913,27,33.26923,29.37143,30,28.625,30.7,32.66667,28,42,29.37037,35.92485,28.28572,32.42857,34.46154,28.66667,30.07895,30,29.84211,34.71429,33.70161,30.96629,28.46154,34.79661,33.82353,24.5,31.34319,33.27885,26.5,29.83333,34.13334,36.89159,34,32.29231,30.0625,24.6,23.875,30.85455,35.09934,34,32,31.57143,36.20628,30.57143,32.25,33.88343,27.57143,27.76923,27,31.12727,41.88776,35.01945,32.64706,32.5,33.875,30.09091,33.58667,34.84653,26.88889,45.95876,36,28.62903,33.5,30.84127,30.35849,31.51064,29.44944,33.27778,34.66162,27.45455,29.46428,32.06493,32.22222,30.33735,31.63158,32.72464,35.3,24.16667,32.79375,29.68571,34.625,30.8,33,28.42857,29.46154,29.6087,27.78947,31,34.28144,30.18182,43.31489,28.72727,31.75,27.5,33.46497,31.54348,31.83871,27.09091,33.86956,27.13333,33.85,37.08667,31.09091,34.13979,35.03659,35.42857,39.5,31.0625,27.9,36.1716,31.92135,36.5,32.66667,35.02193,32.05263,36.19828,42.0542,34.42623,32.98592,33,30.3,28.22222,29,29.77273,27.9,29,34.98425,34,31.45455,37.76316,40.26878,23.1,30.84211,28.14286,31.30275,30,31.17241,26.5,35,31.37903,32.84615,29.54386,26.66667,26.9375,29.45283,31.52941,28.77778,36.61212,36.26316,29.8125,30.45455,25.77778,29.83871,28.85714,35.19643,33.84615,31.27027,31.38095,30.12048,35.6338,30,37.5,32.56667,31.5,29.72222,31.1,34.23529,27,32.11594,32.1129,28.08333,35.42138,30.23809,32.8,26,27.5,36.1,26.3,30.41667,32.57143,39.33333,37.62348,36.33333,32.104,30.375,28,39.59596,33.17391,33.36364,32.33333,34.09459,41.5,33.16667,24,28.27273,31.88889,31.46154,30.02899,30.30769,28.9,33.4359,31.28125,35.88832,34.12121,37,32.98726,32.75,34.91667,31.59259,26.54054,29.4,33,31.51786,30.1,30.27273,32.49057,29.63636,32.08511,32.33333,24,33.83333,38.09713,29.81818,31.33333,33.90588,32.69231,34.56338,31.28572,30.36735,34.58823,34.5,31.27778,31.53846,30.85714,25.66667,34.7449,26.5,35.3956,35.17992,29,33,30.71428,28.67857,30,35.14286,29.9,30.16667,31.92064,31.77778,32.85714,32.47059,29.62069,30.53658,30.73077,31.66667,30.63636,31.06452,35.23889,30.96875,34.4,29.33333,35.49425,35.66667,29.26923,28.6875,32.875,33.21429,35.34737,26.29412,33.18182,36,34.7,32.70454,33.25,29,31,29.51724,31.16667,30.27451,26,33.46923,36.2293,30.06897,35.12281,28.07692,25.75,35.51163,31.89231,31.98413,35.95122,35.73913,33.30645,30.46154,22,35.07843,30.13333,39.10997,29.25,32.4375,31.1875,30.13559,29.75,26.42857,36.2551,30.8125,34.875,34.14286,28,32.75,29.29412,30.5,26.58333,34.57143,32,25,40,36.66667
3,31.5,34.64286,29.2,31.09375,31.58333,34.57143,33.75,36.33333,37,28.66667,30.25,38.6,30.05263,21,35.93962,36.5,33.42857,35.98026,31,34.2,30.73913,30.11539,28.13889,32.03077,36.82292,30.46154,30.43478,32.11321,27.5,39.25309,27.77778,31.02703,29.88571,32.59184,33.54546,37.06997,27.4,27.875,27.04545,30.8,31.58621,32.83871,37.49801,30.17391,28.5,30.65217,33.64052,32.4717,30.44444,28.07246,33.77778,31.80645,30.48276,34.86909,30.1875,31.28777,28.61905,32.05128,33.07273,29,39.46667,27.90909,27.46512,46.42146,37.10714,31.13158,30.47059,42.25,28.85714,35,32.24138,30.04762,29.76471,28.25,34.31707,22.6,34.16667,43.52207,32.00826,32.4,27.86364,32.66667,31.33673,37.32203,33.84733,29.07813,31.875,33.78814,33.26563,24.1,32.33333,29.7907,27.07143,29.96875,29,30.69792,32.74074,24,34,35.45045,31.55738,34.21898,29.63415,30.62069,28.6,28.5,29.85714,29.75,29.81818,38,33.51282,27.72093,35.34322,34.86956,35.26087,24.66667,33,34.44828,32.24324,32.5,30.625,22,35.20149,33.72358,30.18182,30.3,32.95555,38.18182,35.37624,29.5,34.68,31.06897,40.35897,36.30066,29.83333,36.04,30.65385,30,27,28.05556,31.68317,28.82759,28.23529,34.51376,36.92857,33,33.51724,37.63948,29.39474,32.5,31.2807,36.02247,31.06667,27.61539,37.11207,33,33.81818,27.83333,31,33.16667,28.72308,32,29.2,31.3,33.08475,27.82353,32.05263,33.47619,24.5,30.38636,32.33333,30.11111,58.06129,30.2,30.58333,31,34.08485,29.875,38.02632,35.9321,29.78378,28.6,25.75,35.12281,29.23684,30.11111,32.03333,30.94535,33.2,27.11765,31.46342,30.66667,28.7,29.70732,36.95,35.16667,30.42029,30,32.67308,27.74286,27.5,26.625,29.6,29.2,30.85,29,28.22222,35.57225,34.78571,33.375,32.71795,29,31.15789,30.375,26.57895,33.7,33.54032,32.24719,31.23077,32.27119,38.52941,23.5,30.27219,33.27885,34,30.89394,35.04762,37.3031,30.4,30.63077,30.79167,28.6,28.875,31.25455,35.43708,29,29.2,31.19048,35.39013,32.64286,32.5,36.21473,27.5,25.15385,35.5,30.66364,40.83333,33.72763,33.21569,31.25,34.45833,26.54545,32.56,34.34158,24.44444,45.48041,46.5,28.06452,25.57143,31.79365,30.39623,33.35106,30.07865,34.38889,34.67172,29.90909,27.07143,31.38961,29.80952,31.92771,33.19298,30.36232,33.9,30.83333,31.55,30,34.1875,27.73333,25.33333,28.64286,28.23077,29.91304,29.47368,35.5,36.46707,29.18182,42.91064,29.86364,31.8125,25.625,31.92357,31.19565,28.6129,31,37.15217,27.13333,33.825,34.45333,31.48485,34.68817,32.03659,35.71429,26.5,31.6875,26.5,34.92308,31.1236,32.375,31.38889,35.59649,29.78947,34.32759,42.30894,35.85246,32.90141,25.75,29,31.22222,32,28.72727,27,31.2,33.74016,32.67961,28.59091,35.21053,40.05138,28.4,26.15789,29.14286,31.87156,29.9,31.24138,30,42,32.76613,33.8718,29.87719,30.66667,33.6875,30.11321,28.05882,27.62222,36.15758,32.31579,25.25,28.78788,27,26.90322,31.28572,34.30357,30.53846,29.86486,32.66667,29.28916,37.16901,31.22222,31,32.19167,25.25,30.94444,34.5,35.41177,28.75,35.2029,31.93548,26.41667,34.77359,25.19048,27.8,28,35,31.6,31,29.91667,28.26191,24.66667,38.11741,35.69608,33.328,29.83333,33.66667,37.22727,32.86956,32.07576,33,33.11486,36.5,32.39583,29,34.54546,33.18518,31.25641,30.73913,28.65385,30.55,34.61538,32.84375,35.24366,35.12626,24,33.33121,26.25,35.26389,31.18518,29.21622,29.4,29,31.07143,27.1,33.09091,34.30189,29.63636,35.59575,29,25,30.83333,37.11147,30,32.16667,32.37647,33.46154,34.28169,31,31.5102,34.09804,26.5,28.72222,31.70769,29.57143,32.66667,35.60714,26.5,34.16484,34.9749,34,28.05556,32.42857,31.85714,24,31.14286,31.95,31.33333,33.65079,31.44444,30.57143,30.29412,29.58621,32.92683,31.28846,28.51852,29,30.80645,34.81111,30.5625,28,30.16667,35.70115,36,24.19231,27.5,28.625,33.69048,32.82105,30.64706,34,27.8,34.83333,29.79545,32.3125,28.6875,30.72,31.31034,29.08333,31.31373,31,34.32308,35.64331,29.13793,35.43859,26.84615,30.25,35.32558,32.29231,32.29365,36.2561,33.08696,32.66129,29.69231,21.66667,32.66667,31.93333,38.61893,30.33333,28.5,33.875,29.66102,24.25,31.85714,37.03061,30.125,34.45833,35.71429,29,31,29.35294,31,29.16667,31.28572,30.83333,25,30.5,35
