Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204
81,4.836364,4,5.04,4.458333,3.333333,3.142857,5,7.603687,4.894737,5,6.661654,9.929412,10.59135,7.773723,10.15625,5.112676,3.666667,5.381818,5.049181,3.789474,3.9375,4,6.992647,4.985507,4.37037,3.4,4,4.173913,10.59901,5.21875,4.8,3.666667,3.5,13.4,4.507936,3.916667,4,4,4.333333,3.742857,4,3.666667,3,4.702857,7.278481,6.932203,4,3.888889,3.5,5,4.928571,3,4,3.909091,3.142857,4,4.666667,3.714286,5.375,4,4.755556,4,4.90566,5.40678,5.6,4.423913,8.43787,9.572917,4,6.073825,6.240506,5.148936,4.538462,6.675676,4.285714,4.407407,3.290323,4,4.764706,2.6,5.666667,2.9,4.428571,5.010526,4.333333,12.77103,3.625,4.5,9.010781,5.549296,3.882353,7.795539,5.714286,16.4,5.44,7.462185,3.8,5.916667,5.521739,9.066333,6.52518,3.5,14.657,9.285714,9,5.555555,21.64231,10.69231,6.9,6.48,6.960452,14.03226,3.5,5.071429,4.5,5.432433,4,7.252809,8.035422,3,3.925,4.186047,3.058824,5.344828,4.35,5.456376,4.04878,5.212121,5.785124,6.12963,7.059701,5,4.190476,32.30289,36.625,5.300971,5.71875,7.16,13.31429,27.14406,4,5.018182,3.333333,4.631579,6.191667,10.59605,3.5,6.485148,6.587412,3,14.20317,6.664179,4.607843,4,7.185185,6.022727,6.84058,5.347826,8.418181,7.53112,11.80969,7.69375,12.36397,5.088235,4.765625,14.23734,4.602273,6.117647,4.941176,4.448529,10.77612,5,7.103448,4.045455,5.555555,4.693182,4.689655,4.377778,5.283019,7.007519,4,4.375,6.666667,4,4.698113,4,4.711443,6.192307,5.5,6.075,6.070176,4.421052,6.3,4.966102,4.37037,5.270833,7.066667,5.625,11.21224,10.1692,5.571429,4.69697,6.264706,4.285714,8.2
82,5.163636,4,4.12,5.5,3.333333,3.714286,5.309524,7.631336,5.578948,5,6.93985,9.970589,11.01923,8.065694,9.99375,5.408451,4,5.254546,5.049181,3.710526,3.875,4,7.073529,5.014493,4.018518,4,4.452055,4.130435,10.61881,5.421875,4.24,3.666667,4,13.41053,4.571429,3.953704,3,3.6875,4.111111,3.771429,4,4,3,4.205714,7.341772,6.864407,4,3.851852,3.5,4,4.928571,4,4.333333,3.272727,3.857143,4,5.037037,3.714286,4.955883,3.103448,4,3,5,5.377119,4.8,4.923913,8.08284,9.755208,4,6.758389,6.810127,5.12766,4.076923,6.657658,6.714286,4.333333,4,3.571429,4,3,4.333333,4,3.857143,4.968421,4.333333,12.62617,4,4,9.080863,5.71831,3.882353,7.758364,6,15.855,4.76,7.268908,3.5,5.888889,4.695652,8.868586,6.395683,4,14.68599,9.464286,8,6.111111,22.13846,11.03297,8.166667,6.426667,6.734463,13.70565,4,4.625,3,5.846847,3,7.134831,7.885559,3.666667,3.325,3.930233,3.529412,5.494253,5.4,5.18792,4.390244,4.848485,6.033058,5.759259,7.238806,5,3,32.78842,37.25431,5.46602,5.5625,6.88,12.48571,27.15804,4,4.545455,4,5.421052,5.366667,10.64972,4,5.821782,6.412588,3,14.17143,6.559701,4.352941,4,7.358025,5.556818,6.971014,5.269565,8.806061,7.311203,12.08997,7.3875,12.13235,4.803922,4,14.43987,4.556818,6.470588,4.843137,4.220588,10.77399,5.510638,7.54023,4,5.170371,4.727273,5.862069,4.644444,4.987422,6.845865,5,3.916667,7.040161,4.090909,4.566038,4.333333,4.582089,5.615385,7,6.6,5.333333,5.31579,6.825,4.661017,4.851852,4.541667,7.04,5.734375,11.40153,9.891541,4.371428,5.181818,6.196078,4.267857,8.72
83,5.327273,4,5.2,4.541667,3.666667,4,5.5,7.193548,4.421052,6,6.759398,10.52353,10.6875,7.79562,9.79375,4.915493,3.666667,5.254546,5.213115,3.789474,3.4375,4.4375,6.882353,4.144928,4.481482,4,4.630137,3.826087,10.73267,4.5625,5.12,4,3.5,13.41447,4.746032,3.944444,3,3.375,3.666667,4.014286,4,3.333333,4,4.097143,7.240506,7.40678,3,3.814815,3.5,4,4.892857,4,4.555555,4,3.142857,3.782609,4.395061,4,5.375,3.724138,4.355556,4,5.188679,5.529661,4,4.565217,8.47929,9.421875,4,6.107383,6.506329,4.808511,3,6.558558,4.571429,4.037037,3.580645,4,4.529412,4,5,4,4.095238,5.094737,4.333333,12.81776,4.5,5,8.746631,5.323944,3.882353,7.539033,4.857143,16.275,5.96,7.352941,3,5.805555,4.869565,8.678348,6.618705,4,14.58937,8.9,9,6.111111,21.87308,11.2967,7.1,6.5,7.378531,14.16935,4,5.035714,4,5.387387,4,7.94382,8.182561,4,4,4.255814,4,5.310345,5.05,5.375839,3.853658,5.257576,6.024794,5.777778,6.746269,5.4,3.809524,31.71715,36.22414,4.941748,5.755208,7.12,12.54286,27.0979,4,5.1,3.333333,4.473684,5.841667,10.72881,3.5,6.19802,6.433567,4,14.13968,6.597015,4.137255,3.5,7.709877,5.818182,6.731884,5.208696,8.59394,7.128631,11.71972,7.55,12.46323,5.009804,3.96875,14.21835,5.113636,5.921568,5.215686,4.558824,11.04051,5.446808,7.517241,4,4.866667,4.852273,5.034483,5.155556,4.962264,6.902256,4.857143,4.166667,6.855422,5.090909,5.056604,3.888889,5.129353,6.538462,6,5.65,5.31579,5.789474,5.95,4.68644,4.518518,5.270833,7.486667,5.75,11.28107,10.10629,4.428571,5.090909,5.843137,4.571429,7.6
84,5.109091,4,5.24,5,3.333333,4,5.571429,7.64977,5.68421,5,7.210526,9.888235,10.89904,7.970803,9.49375,5.014084,4,4.909091,5.032787,4,4.125,4,6.911765,5.188406,3.888889,4,4.39726,4,10.80693,5.125,4.28,4,4,13.46974,4.936508,3.962963,4,4,3.222222,3.7,3,3.333333,4,4.274286,7.481013,7.169491,4,3.777778,3,5,4.821429,4,4,3,3.857143,3.347826,4.518518,4,5.257353,4,4.466667,4,5.415094,5.419491,4,4.25,8.218935,9.833333,4,6.624161,6.56962,4.829787,3.153846,7.108108,4.714286,4.722222,3.903226,3.428571,4.529412,3.8,4,3,3.952381,4.421052,4,12.89252,3.875,4,9.002695,5.112676,4,7.64684,4,16.075,5.52,7.008403,3.4,5.583333,4.478261,8.780976,6.223022,3.5,14.51208,9.4,9,5.555555,21.87308,11.01099,7.633333,5.813334,7.564972,14.00806,4,4.946429,3,5.495495,4,7.404494,7.959128,3.333333,3.4,3.953488,4,5.37931,5.05,5.268456,4,5.075758,6.041322,5.425926,7.208955,4.6,2.619048,31.9755,36.09052,5.339806,5.557292,7.04,12.72857,27.03217,4,4.427273,4,4.210526,5.408333,10.54237,3.5,5.485148,6.594406,4,14.63492,6.485075,4.568627,3.5,7.308642,5.420455,6.847826,5.139131,8.496969,7.518672,11.79585,7.80625,12.15809,5.313725,4.890625,14.05063,4.840909,5.901961,4.843137,4.080883,10.78252,4.893617,7.321839,4.318182,4.807407,4.534091,4.689655,4.822222,4.962264,6.68797,4.214286,4.541667,6.971888,4,4.867925,4.722222,4.895523,5.615385,4.5,6.4,4.859649,4.842105,5.9125,4.771186,4.888889,4.6875,7.2,6.078125,10.90822,9.908894,5.428571,5.787879,5.784314,4.821429,8.36
85,5.690909,4,5.04,5.041667,2.666667,4,5.333333,7.410138,4.894737,6,7.052631,10.30588,10.875,7.832117,10.8,5.042253,4,5.036364,5.344262,3.815789,4,3.875,7.426471,4.73913,4,4,4.30137,4,10.69307,5.15625,4.76,4,3.5,13.58026,5.269841,4.166667,4,4,3.444444,3.814286,3,4,4,4.08,7.170886,6.983051,4,3.814815,3.5,5,4.785714,3,3,4.636364,3,3.282609,4.333333,4,5.161765,4,4.288889,4,4.924528,5.521186,3.7,4.423913,8.449704,10.16146,4,6.510067,6.227848,4.595745,3.538461,6.918919,5.714286,4.055555,3.774194,4,4.352941,4,5,4,3.761905,4.736842,4,12.77103,4,4,9.097035,5.478873,3.117647,7.817844,4.142857,16.1,5.68,7.336134,4,5.805555,4.630435,8.908636,6.086331,3.5,14.50725,9.460714,11,5.888889,21.96154,10.84615,7.966667,6.406667,7.514124,14.10484,3.75,4.767857,3,5.432433,4,7.252809,7.790191,4,4,3.813953,3.794118,4.988506,5.4,5.328859,3.707317,5.121212,5.694215,5.962963,7.149254,5,3.714286,32.11359,36.51724,4.970874,5.354167,6.32,12.68571,27.04755,3,5.272727,4,4.736842,5.658333,10.50282,4,6.435644,6.573427,4,13.98413,6.686567,4.196078,4,7.438272,5.920455,6.905797,5.408696,8.654546,7.286307,11.98962,7.525,12.47794,4.843137,4.875,14.08861,4.534091,5.941176,4.764706,4.352941,10.91471,4.638298,7.505747,4,5.192593,4.943182,4.689655,4.822222,5.194969,6.789474,4,4.375,6.670683,4.727273,4.490566,4.277778,4.661692,5.576923,6.5,6.45,5.438597,5.526316,5.775,4.983051,5.555555,4.895833,7.066667,5.609375,11.04015,9.902386,4.8,5.969697,6.058824,4.196429,8.28
86,4.836364,4,4.76,5.125,2.666667,4,5.238095,7.626728,5.263158,6,6.413534,9.405882,10.50481,7.773723,11.18125,5.380282,4,5,5.295082,3.921053,3.125,4,7.066176,4.782609,3.833333,3.6,4.20548,4,10.67327,5.046875,4.88,4,3.5,13.56447,5.523809,3.925926,4,4,3.444444,3.7,3.5,3,3.8,4.12,7.677215,6.898305,3,3.555556,4,3,4,4,4,3,4.285714,3.630435,4.54321,3,5.029412,3.37931,4.4,4,5.169811,5.567797,4.6,4.847826,8.662722,9.307292,4.3125,6.33557,6.746835,4.531915,4,6.693694,6.714286,4.148148,3,4,3.823529,3,6.333333,4,4,4.936842,4.333333,12.18224,4,4,9.210242,5.056338,3,7.788104,6.142857,15.535,5.56,7.386555,3.4,5.305555,4.847826,8.878598,6.115108,3,14.47826,9.264286,10,5.777778,21.58846,10.62088,7.433333,6.266667,6.977401,13.89113,3.35,6.303571,4,5.378378,4,7.865169,7.861035,3.666667,3,3.813953,3.470588,5.425287,4.9,5.14094,4.097561,5.106061,5.859504,5.703704,6.80597,5.4,3,32.05345,35.9181,5.407767,5.755208,6.48,12.71429,26.7972,3,5.136364,3.333333,5.368421,5.525,10.53672,4,6.237624,6.846154,3,14.01905,6.417911,4.254902,3.5,7.530864,5.909091,6.789855,5.26087,8.612122,7.186722,11.78201,7.44375,12.375,5.019608,4.78125,14.44304,5.193182,6.392157,4.921568,4.169117,10.57996,4.723404,7.678161,4,4.888889,4.806818,5.689655,4.777778,5.786163,6.635338,4.142857,3.791667,7.004016,4,4.45283,4.444445,4.845771,5.346154,6,6.15,5.578948,4.421052,5.675,4.347457,5.296296,5,7.046667,5.34375,10.94264,9.906725,4.914286,5.424242,5.990196,4.428571,8.56
87,4.836364,4,4.76,4.458333,4,4,5.5,7.520737,5.105263,4,6.676692,10.1,10.94231,8.306569,11.01875,4.338028,3.666667,5.309091,5.049181,3.868421,3.875,3.4375,6.742647,4.376812,4.055555,3.8,4.315069,3,10.85644,4.59375,4.8,4,4,13.38421,5.603175,3.861111,4,4,3.111111,3.628572,4,3.666667,3,4.074286,7.639241,6.864407,3,3.518518,2.5,4,4.535714,3,4,4,3,3.478261,4.530864,3.285714,5.139706,3.896552,4.377778,3,5.056604,5.652543,4.7,4.456522,8.822485,9.927083,4,6.630872,6.392405,5.87234,4,6.738739,5,3.907408,3.709677,3,4,4,4,4,4.095238,4.757895,4.666667,12.41121,4,4,8.873316,5.56338,4,7.773234,5,16.265,5.68,7.378151,4,5.388889,5.26087,9.025031,6.208633,4,14.51208,9.260715,7,4.888889,21.85385,10.55494,8.133333,6.486667,7.361582,13.81048,3.8,5.160714,4,5.36036,4,7.617978,8.049047,3.666667,3.75,4.186047,4,4.724138,4.9,5.557047,4.02439,5,5.900826,5.833333,7.671642,5,3.476191,32.11359,36.1681,5.048543,5.411458,6.84,13.28571,26.84336,4,5.254546,3.333333,4.210526,5.525,10.66949,4,6.712871,6.608392,4,14.19365,6.522388,4.137255,4,7.179012,5.875,7.014493,5.286956,8.503031,7.103734,11.77855,7.19375,12.38603,5.058824,5.296875,14.00949,4.75,6.568627,4.843137,4.022059,10.48614,5.553192,7.816092,4,4.837037,4.886364,5.241379,4.666667,5.477987,6.879699,4,3.541667,6.614458,4.454545,4.566038,4.111111,5.517413,5.576923,7,6.625,5.298245,5,6,4.644068,4,5.125,6.866667,5.421875,11.2543,10.16703,4.714286,4.454545,5.892157,4.25,8.04
88,5.672727,4,4.28,4.958333,4,4,5.095238,7.483871,4.368421,6,6.789474,9.882353,11,8.153285,10.71875,4.704226,4,5.254546,5.032787,3.710526,3.875,4,7.102941,3.913043,3.925926,4,4.287671,4.521739,10.64356,5.1875,4.68,4,3.5,13.31974,4.730159,4,4,3.75,4,3.957143,3,4,3,3.845714,7.632911,6.983051,3,3.666667,3.5,4,4.571429,3,4,4,3.142857,3.478261,4.54321,4,5.044117,4,4.377778,4,4.886793,5.292373,4,4.586957,8.420118,9.776042,4,6.557047,6.329114,4.595745,4,6.441442,4.571429,4.12963,2.806452,2.5,4,4,5.333333,4.7,3.952381,4.821053,4,12.57477,3.75,4,9.342319,5.323944,4,7.70632,4.571429,15.82,6.12,7.705883,3.4,6.027778,4.630435,8.908636,6.388489,4,14.75845,9.496428,9,5.555555,21.65,9.917583,7.766667,6.26,7.288136,13.72581,3.7,5.107143,3,5.333333,4,7.455056,8.054496,3.333333,3.675,3.813953,4,5.298851,5.15,5.114094,4.195122,5.393939,5.743802,5.87037,6.716418,6.4,4,31.95991,36.21121,5.708738,6,6.8,12.52857,26.93986,3,4.7,3.333333,5,6.041667,10.64124,3.5,6.108911,6.72028,4,14.28571,6.514925,4.686275,3.5,7.567901,5.340909,6.311594,5.034782,9.036364,7.452282,11.71972,7.66875,12.45588,5.509804,4.765625,14.28165,5.102273,6.147059,4.823529,4.294117,10.72281,4.638298,8.149426,3.818182,4.955555,4.534091,6,5.111111,5.207547,6.958647,4,3.916667,7.036145,5.272727,5.396226,4.388889,6.711443,5.884615,7,5.775,5.736842,3.894737,6.025,4.779661,4.888889,4.833333,6.986667,5.984375,11.01721,10.20174,4.657143,6.151515,5.245098,4.732143,8.24
89,4.763637,4,4.72,5.375,2.333333,3.714286,5.214286,7.617512,5.210526,5,6.631579,10.19412,10.94711,7.854014,10.38125,5.267606,4,5.163636,4.672131,3.631579,3.125,3.875,7.294117,4.942029,4.12963,4.2,4.150685,3.782609,10.74257,5.328125,5.24,4,4,13.41447,4.539682,3.925926,4,3.3125,4,3.7,4,3.666667,4,4.011428,7.170886,6.627119,4,3.518518,4,4,4.392857,4,4,3.909091,3,3.478261,4.45679,3.285714,4.617647,4,4.533333,4,5.301887,5.817797,4.9,4.565217,8.343195,9.828125,4,6.657718,6.329114,4.893617,4,6.684685,6.571429,4.240741,2.709677,3.785714,4,2.6,5,4,4,4.694737,4.666667,12.82243,3.375,4,9.010781,5.183099,3,7.501859,4,16.275,5.76,7.201681,3,6.472222,4.695652,8.77597,6.330935,4,14.64734,9.307143,8,6.111111,21.98846,10.40659,7.833333,6.306667,7.056497,13.81452,3.85,5.214286,4,5.441442,4,7.52809,8.111716,3.333333,3.75,4.162791,3.470588,5.344828,4.25,5.134228,4.658536,5.393939,5.983471,5.703704,7.119403,4,4,32.30958,36.48707,5.572815,5.651042,6.56,12.45714,27.07133,4,4.945455,4,5.210526,6.216667,10.5791,3.5,6.178218,6.440559,4,14.2254,6.761194,4.156863,4,7.246913,6.068182,6.826087,5.46087,8.660606,7.157676,12.05536,7.81875,12.38235,6,4.890625,13.97468,5.159091,6.107843,4.666667,4.713235,10.62473,5.595745,7.747127,4,5.103703,4.852273,5.551724,5,5.415094,6.868421,5,4.625,7.024096,4,4.716981,4,6.124378,4.884615,7,6.025,5.22807,4,5.3875,4.79661,5.407407,4.625,7.213333,5.453125,10.93117,9.932755,4.742857,5.969697,5.980392,4.857143,9
90,4.945455,4,4.32,4.875,3,4.142857,5.285714,7.423963,4.578948,5,6.518797,9.794118,10.90385,8.175182,10.5625,5.239437,3.666667,5.290909,4.704918,3.789474,3.3125,3.125,6.897059,4.275362,3.925926,4,4.452055,3.956522,10.62871,4.65625,4.24,4,4,13.16447,4.793651,3.703704,3,4,3.222222,3.685714,4,4.083333,4,3.988571,7.537975,7,4,4,3.5,4,4.642857,4.375,4,3,3.857143,4,4.54321,4,5.154412,3.724138,4,4,4.377358,5.444915,4,4.315217,8.414201,9.479167,3.5625,6.087248,6.189873,4.446808,4,6.54955,4.285714,4.555555,3.225806,4,4,4,4.666667,3.1,4.238095,4.663158,7,12.85047,4,4.5,9.22372,5.140845,3,7.810409,4.428571,16.635,5.76,6.84874,4,5.583333,4.717391,8.793492,6.503597,4,14.22705,9.321428,9,5.444445,21.29231,10.1978,8.166667,6.46,7.338983,13.89113,4,5.196429,3,5.288288,4,7.353932,7.836512,3,3.25,4.209302,3.529412,5.218391,4.25,5.161074,4.02439,5.5,6.057851,5.592593,7.208955,5,3,32.40312,35.98276,5.019417,5.578125,6.2,12.42857,26.86573,3,4.809091,3.666667,5.263158,5.666667,10.71186,4.5,5.702971,6.356643,4,14.1746,6.813433,4.078432,4,7.290123,5.545455,6.992754,5.443478,8.515152,7.273859,11.93772,7.55625,11.84191,5.362745,4.453125,14.38608,4.488636,6.078432,4.941176,4.448529,10.82729,5,7.505747,4.272727,4.725926,4.75,5.034483,5.244444,5.012578,6.868421,4.642857,4.041667,6.598393,3.818182,4.566038,4.166667,5.99005,5.461538,7.5,6.55,5,4.263158,5.8625,5.059322,4.555555,4.5,6.993333,5.15625,10.8566,9.934924,5.228571,5.757576,5.754902,5.125,7.92
91,5.345455,4,5.04,5.583333,3.333333,3.142857,5.452381,7.456221,4.263158,6,6.834587,9.970589,10.78846,7.839416,10.25,4.492958,4,5.418182,4.770492,3.921053,4.125,4,6.941176,4.173913,3.962963,5,4.479452,4,10.56931,5.046875,4.76,4,4,13.37105,4.857143,4,3.666667,4,3,3.885714,4,3.333333,4,4.068572,7.696203,6.610169,3,3.518518,2.5,4,4.857143,4,4,3.090909,3.857143,3.891304,4.432099,4,4.779412,4,4.355556,4,5.679245,5.68644,4,4.456522,8.609468,9.59375,3.9375,6.161074,6.367089,4.638298,4,6.63063,6.142857,3.944444,3.903226,4,4.529412,4,4,3.6,4,4.631579,5,12.71495,4,3,9.272237,5.056338,3.058824,7.63197,4,16.135,5.84,7.016807,3.6,5.944445,4.630435,8.987484,6.611511,3,14.66184,9.242857,10,5.666667,21.34615,10.07143,8.466666,6.32,6.870057,13.52016,4,4.910714,4,5.468469,4,7.589888,7.945504,4,3.8,4.162791,4,5.597701,5.25,5.268456,4.02439,5.318182,5.776859,6.111111,7.119403,4.8,4,31.91537,36.03017,5.456311,5.619792,5.84,12.51429,26.85594,4,4.618182,4,4.894737,6.066667,10.68362,4,6.336634,6.335664,4,14.24444,6.977612,4.313725,4,7.604939,5.738636,6.753623,4.947826,8.290909,7.13693,11.63668,7.4,12.29044,5.715686,4.21875,14.35759,4.443182,5.843137,5.039216,4.375,10.72281,4.723404,7.735632,4.272727,5.311111,4.704545,5.034483,4.8,5.509434,6.733083,4.071429,5.791667,6.883534,4.181818,4.415094,4.5,5.452736,6.461538,6,6.3,5.508772,5.105263,6.0125,4.949152,5.37037,4.520833,7.006667,5.484375,11.14723,10.2321,4.428571,5.090909,5.509804,4.982143,8.92
92,5.163636,4,4.52,4.5,3.333333,4.571429,5.309524,7.59447,5.473684,6,6.81203,9.847059,11.06731,8.065694,10.00625,4.661972,3.666667,4.981818,5.114754,4.131579,2.5625,3.875,6.970588,4.130435,4.055555,4,4.20548,3.782609,10.55941,5.0625,4.76,3.666667,3.5,13.19605,4.904762,3.759259,4,4.0625,4,3.628572,4,3.666667,4,3.771429,7.677215,7.135593,4,4,3,4,5.035714,4,3.555556,4,3.857143,3,4.061728,3.571429,4.955883,4.172414,4.533333,4,5.773585,5.885593,4,5.108696,8.325444,9.463542,4,6.557047,6.240506,4.93617,3.461539,6.693694,4,4.148148,3.096774,3,4,3,4,2.6,3.952381,4.694737,4.666667,12.51402,4.25,4.5,9.134771,4.760563,4,7.6171,5,16.245,5.52,7.084033,3.7,5.722222,4.673913,8.862328,6.201439,4,14.51691,9.085714,8,5.888889,21.63461,10.34066,7.8,6.52,6.751412,14.12097,4,4.892857,4,5.540541,4,7.275281,8.152589,4,4.25,4.395349,4,5.16092,4.5,5.255033,4.097561,5.575758,5.942149,5.055555,7.208955,4,3.523809,32.22049,36.31034,5.194175,5.229167,6.36,13.44286,26.65454,4,4.945455,4,5.157895,5.65,10.09887,3.5,5.643564,6.468532,4,14.25079,6.746269,4.509804,4,7.481482,6.261364,6.391304,5.513043,8.654546,7.053942,11.65744,7.60625,12.01471,5.313725,4.96875,14.36076,4.329545,5.598039,5.039216,4.720588,10.90192,5,7.563219,4.136364,4.992593,5.227273,4.689655,4.511111,5.484277,6.796992,3.428571,3.791667,7.13253,4.727273,4.603774,4.166667,5.368159,6.269231,6,5.775,5.350877,4,6.05,4.805085,4.925926,4.8125,7.946667,5.40625,11.14914,9.913232,4.857143,5.212121,5.686275,5.392857,9.24
93,5.145454,4,5.12,4.458333,3.666667,3.714286,4.928571,7.788018,4.789474,6,6.518797,10.24118,10.9375,8.065694,10.09375,5.338028,3,5,5.508197,3.815789,3.125,4,7.036765,4.188406,3.944444,4,3.945205,3.478261,10.66337,5.046875,4.76,4,3.5,13.18289,4.476191,3.731482,3.333333,4,3.555556,3.685714,4,3.666667,4,3.885714,7.924051,6.949152,4,3.925926,4.5,4,4.607143,3,4,3,3.571429,3.478261,4.037037,3.571429,4.75,3.310345,4.533333,4,5.226415,5.415254,4.8,4.673913,8.360947,9.583333,3,6.214765,6.531646,4.617021,4,6.594594,4.714286,4.018518,3,3.571429,4,3,4.333333,4,3.666667,5.063158,4.666667,12.69159,4,4,8.582211,5.619718,3,7.665428,6,15.99,5.52,7.05042,3,5.527778,4.73913,8.893617,6.280576,3.409091,14.11111,9.335714,10,5,21.26154,10.26374,8.133333,6.42,7.084746,13.80242,3.65,4.785714,3.5,5.378378,4,7.185393,7.613079,3.666667,4,4.255814,3.794118,5.321839,4.95,5.013423,4.121951,5.257576,5.702479,5.12963,7.19403,4,3,31.89755,36.16379,4.961165,5.703125,6.28,13.5,26.60839,4,4.536364,4,4.578948,5.533333,10.45763,3.5,6.524753,6.398602,4,14.25079,6.5,4.568627,3.5,7.401235,5.761364,6.818841,5.321739,8.636364,7.120332,11.74048,7.3,12.22059,5.294117,4.78125,14.32595,4.738636,6.441176,4.294117,4.926471,10.44563,4.702127,7.436781,4,4.614815,4.704545,5.034483,4.933333,5.006289,6.879699,5,3.875,6.883534,4,4.35849,3.944444,4.855721,6.192307,4,5.775,5.333333,4.31579,5.725,4.720339,4.888889,5.208333,7.273334,5.625,11.14914,10.09978,4.857143,5.090909,5.313725,4.678571,9.36
94,4.527273,3.714286,4.16,4.625,3.666667,3.142857,5,7.423963,4.263158,5,6.533834,9.952941,11.00961,8.218978,10.2625,5.408451,3,5.054545,4.737705,4.131579,4.1875,3.125,7.095588,4.608696,3.962963,3.8,4.575343,4,10.43564,5.1875,4.72,3,3.5,13.28158,5.031746,3.222222,3,3,4,3.442857,3,2.916667,3,3.931429,7.14557,6.677966,3,3.888889,3,4,3.928571,3,4,3,3.142857,4.043478,4.17284,3.571429,4.816176,2.758621,4.555555,4,5.264151,5.334746,4.8,4.347826,8.43787,10.01563,3.4375,6.167785,6.202532,4.510638,3.692308,6.945946,5.714286,4.222222,4.193548,3.428571,5.058824,3.7,4,2.6,4,4.621053,4,12.87383,4,4,8.681941,4.887324,4.705883,8.159851,4.857143,16.08,5.76,7.445378,4,5.333333,4.804348,8.852315,6.273381,4,14.6715,8.871428,9,4.777778,21.62308,10.01099,7.666667,6.106667,7.096045,13.60081,4,4.678571,4,5.45045,4,7.606741,7.915531,4,3.75,4.046512,3.941176,5.126437,4.45,5.33557,4.195122,4.984848,5.628099,5.333333,7.492537,4,3.476191,31.93096,36.37069,5.543689,5.463542,6.12,12.4,26.62378,4,4.518182,3.666667,5.263158,5.4,10.67232,3.5,6.356436,6.482518,4,14.08889,6.507463,4.45098,3.5,7.283951,5.829545,6.724638,5.373913,8.490909,7.257261,11.82699,7.4875,12.34927,5.04902,4.28125,14.18671,4.727273,6.068627,4.784314,4.294117,10.68657,4.851064,7.183908,4.363636,4.8,4.556818,5.758621,5.133333,5.283019,6.857143,5,3.875,6.783133,4,4.45283,4.833333,4.686567,5.269231,7,6.125,5.263158,4.789474,5.975,4.68644,4.518518,4.958333,7.253334,5.4375,11.28489,10.06074,5.228571,4.969697,5.411765,4.821429,8.12
