"","x"
"2139",283970
"2140",55066
"2141",11269
"2142",55308
"2143",6483
"2144",55697
"2145",794
"2146",23035
"2147",164
"2148",54957
"2149",5713
"2150",283922
"2151",2734
"2152",4166
"2153",3735
"2154",170692
"2155",283927
"2156",57687
"2157",124359
"2158",5336
"2159",1012
"2160",3281
"2161",23417
"2162",105371371
"2163",29948
"2164",146167
"2165",83693
"2166",58189
"2167",57707
"2168",23406
"2169",79786
"2170",55625
"2171",9764
"2172",404550
"2173",10328
"2174",1327
"2175",64779
"2176",79791
"2177",105371397
"2178",8140
"2179",84627
"2180",124245
"2181",1535
"2182",197187
"2183",348180
"2184",353
"2185",2588
"2186",197320
"2187",29123
"2188",6687
"2189",6137
"2190",27132
"2191",8558
"2192",22980
"2193",92806
"2194",172
"2195",2622
"2196",9501
"2197",400566
"2198",79850
"2199",29928
"2200",100306951
"2201",8578
"2202",83547
"2203",10594
"2204",5176
"2205",124641
"2206",63826
"2207",55720
"2208",9905
"2209",4335
"2210",1497
"2211",83460
"2212",84254
"2213",5023
"2214",489
"2215",51479
"2216",7326
"2217",342527
"2218",409
"2219",400569
"2220",5338
"2221",50488
"2222",5216
"2223",2027
"2224",23125
"2225",124961
"2226",9135
"2227",84268
"2228",56919
"2229",23302
"2230",84817
"2231",51003
"2232",201232
"2233",51087
"2234",2874
"2235",57555
"2236",2256
"2237",1140
"2238",968
"2239",102724164
"2240",9526
"2241",9513
"2242",7157
"2243",23135
"2244",84316
"2245",1107
"2246",6844
"2247",84314
"2248",6154
"2249",4628
"2250",201140
"2251",8522
"2252",4621
"2253",6341
"2254",100506898
"2255",7566
"2256",100874058
"2257",1352
"2258",84815
"2259",201158
"2260",374286
"2261",54902
"2262",51393
"2263",57336
"2264",56953
"2265",6720
"2266",146691
"2267",100507131
"2268",54890
"2269",2314
"2270",125170
"2271",7156
"2272",220594
"2273",51030
"2274",780851
"2275",22905
"2276",27077
"2277",11216
"2278",105369205
"2279",8834
"2280",339263
"2281",100462977
"2282",7448
"2283",23098
"2284",113235
"2285",9094
"2286",94005
"2287",6388
"2288",55731
"2289",2319
"2290",147015
"2291",51268
"2292",57532
"2293",84940
"2294",84081
"2295",6532
"2296",642
"2297",1362
"2298",9527
"2299",440423
"2300",79736
"2301",23512
"2302",5717
"2303",4642
"2304",40
"2305",6347
"2306",10693
"2307",91603
"2308",117584
"2309",55106
"2310",163
"2311",91608
"2312",8148
"2313",414062
"2314",80179
"2315",31
"2316",6871
"2317",11056
"2318",84311
"2319",30837
"2320",80725
"2321",7703
"2322",5691
"2323",9349
"2324",3927
"2325",100505576
"2326",84961
"2327",5469
"2328",10948
"2329",5409
"2330",93210
"2331",94103
"2332",339287
"2333",22794
"2334",51195
"2335",60681
"2336",55175
"2337",83538
"2338",28511
"2339",5878
"2340",284119
"2341",4669
"2342",2826
"2343",10266
"2344",65266
"2345",10197
"2346",6155
"2347",10493
"2348",101929767
"2349",1659
"2350",1845
"2351",84336
"2352",92579
"2353",10014
"2354",92591
"2355",101926996
"2356",10900
"2357",23131
"2358",4185
"2359",2670
"2360",113026
"2361",79777
"2362",55073
"2363",401884
"2364",147081
"2365",4137
"2366",284058
"2367",9884
"2368",100506084
"2369",51326
"2370",474170
"2371",9570
"2372",4635
"2373",3690
"2374",124989
"2375",653479
"2376",9755
"2377",102724532
"2378",51226
"2379",4779
"2380",29916
"2381",100874362
"2382",3214
"2383",11267
"2384",22834
"2385",5245
"2386",4804
"2387",10237
"2388",6442
"2389",1277
"2390",162461
"2391",51264
"2392",55379
"2393",55040
"2394",64847
"2395",8913
"2396",4830
"2397",54799
"2398",51096
"2399",252983
"2400",23531
"2401",58488
"2402",9241
"2403",7706
"2404",8161
"2405",59342
"2406",124540
"2407",51649
"2408",101929185
"2409",5414
"2410",388403
"2411",51651
"2412",81671
"2413",6198
"2414",51136
"2415",101927755
"2416",653645
"2417",63897
"2418",342538
"2419",9902
"2420",1534
"2421",51204
"2422",57003
"2423",11325
"2424",117246
"2425",5705
"2426",6603
"2427",2081
"2428",692227
"2429",8787
"2430",5578
"2431",2186
"2432",284018
"2433",22901
"2434",5573
"2435",54757
"2436",201266
"2437",26151
"2438",54868
"2439",3396
"2440",23510
"2441",10476
"2442",6613
"2443",23163
"2444",51081
"2445",2885
"2446",9772
"2447",283989
"2448",3691
"2449",2584
"2450",64978
"2451",51
"2452",84074
"2453",63893
"2454",100507246
"2455",105274304
"2456",439921
"2457",124512
"2458",654434
"2459",6397
"2460",100131096
"2461",11322
"2462",9144
"2463",7077
"2464",124583
"2465",114897
"2466",64772
"2467",8535
"2468",6448
"2469",79643
"2470",124565
"2471",71
"2472",80233
"2473",83882
"2474",339230
"2475",339231
"2476",348262
"2477",5034
"2478",396
"2479",10189
"2480",51529
"2481",256933
"2482",79058
"2483",2873
"2484",64118
"2485",2194
"2486",284001
"2487",9123
"2488",284004
"2489",10966
"2490",6904
"2491",284207
"2492",727758
"2493",81035
"2494",27098
"2495",84034
"2496",727896
"2497",10627
"2498",339290
"2499",23136
"2500",645369
"2501",91133
"2502",284217
"2503",5797
"2504",23253
"2505",57045
"2506",10928
"2507",9989
"2508",9218
"2509",147495
"2510",63895
"2511",10650
"2512",79959
"2513",8731
"2514",100128893
"2515",64693
"2516",85019
"2517",147463
"2518",3909
"2519",114876
"2520",1829
"2521",9331
"2522",54941
"2523",64762
"2524",10982
"2525",7572
"2526",2589
"2527",25800
"2528",55250
"2529",25941
"2530",641516
"2531",57724
"2532",494470
"2533",9063
"2534",84064
"2535",4087
"2536",497661
"2537",10449
"2538",677769
"2539",5596
"2540",4200
"2541",55520
"2542",8932
"2543",5874
"2544",6925
"2545",9352
"2546",2235
"2547",100505549
"2548",5205
"2549",23327
"2550",10892
"2551",90701
"2552",147372
"2553",23556
"2554",8792
"2555",23239
"2556",596
"2557",5055
"2558",9306
"2559",81832
"2560",201456
"2561",400657
"2562",284273
"2563",9658
"2564",7776
"2565",374868
"2566",80148
"2567",440498
"2568",10907
"2569",91978
"2570",997
"2571",682
"2572",55658
"2573",5725
"2574",79948
"2575",91300
"2576",84634
"2577",1820
"2578",103625684
"2579",10347
"2580",23526
"2581",5434
"2582",2879
"2583",55009
"2584",374291
"2585",2593
"2586",148223
"2587",53615
"2588",10975
"2589",6929
"2590",83855
"2591",81926
"2592",113178
"2593",268
"2594",4946
"2595",51690
"2596",56928
"2597",26517
"2598",6449
"2599",115196
"2600",58492
"2601",79816
"2602",56926
"2603",51343
"2604",100128569
"2605",116541
"2606",23217
"2607",27231
"2608",51588
"2609",51341
"2610",5605
"2611",10148
"2612",79187
"2613",55620
"2614",84954
"2615",80700
"2616",84717
"2617",440503
"2618",56005
"2619",6294
"2620",25873
"2621",9361
"2622",163154
"2623",56931
"2624",126328
"2625",828
"2626",8498
"2627",5990
"2628",79085
"2629",92359
"2630",718
"2631",140467
"2632",57662
"2633",6813
"2634",126003
"2635",115704
"2636",80131
"2637",100507588
"2638",404217
"2639",1994
"2640",79603
"2641",51293
"2642",4701
"2643",6234
"2644",51129
"2645",84330
"2646",148156
"2647",57693
"2648",10781
"2649",101928238
"2650",162993
"2651",55337
"2652",8666
"2653",9294
"2654",3385
"2655",7297
"2656",9817
"2657",84971
"2658",65095
"2659",57153
"2660",3609
"2661",1785
"2662",3949
"2663",25959
"2664",57572
"2665",126075
"2666",5589
"2667",199692
"2668",55552
"2669",90594
"2670",90592
"2671",388507
"2672",7695
"2673",51710
"2674",90576
"2675",163051
"2676",163050
"2677",57474
"2678",163049
"2679",84292
"2680",51398
"2681",1725
"2682",30000
"2683",79002
"2684",29911
"2685",7001
"2686",1777
"2687",811
"2688",55621
"2689",8677
"2690",84245
"2691",28974
"2692",9466
"2693",113230
"2694",90378
"2695",100507373
"2696",976
"2697",10212
"2698",4713
"2699",4854
"2700",8907
"2701",58513
"2702",84167
"2703",10523
"2704",79939
"2705",79041
"2706",23309
"2707",2063
"2708",29086
"2709",64981
"2710",79016
"2711",684
"2712",25796
"2713",79709
"2714",6142
"2715",115098
"2716",23031
"2717",84769
"2718",3727
"2719",25804
"2720",170463
"2721",79036
"2722",25789
"2723",23373
"2724",10147
"2725",93436
"2726",284439
"2727",57794
"2728",23383
"2729",54815
"2730",83983
"2731",51079
"2732",148113
"2733",9170
"2734",51291
"2735",91120
"2736",100129842
"2737",199777
"2738",170959
"2739",7562
"2740",284443
"2741",388524
"2742",148189
"2743",101927151
"2744",7386
"2745",10775
"2746",83636
"2747",22847
"2748",147991
"2749",5184
"2750",2821
"2751",10054
"2752",55900
"2753",339318
"2754",148103
"2755",90075
"2756",6324
"2757",3249
"2758",5348
"2759",53827
"2760",93099
"2761",100506469
"2762",10430
"2763",79171
"2764",1340
"2765",199746
"2766",55957
"2767",126393
"2768",644096
"2769",84964
"2770",826
"2771",147929
"2772",100506930
"2773",84924
"2774",92283
"2775",728485
"2776",388536
"2777",374899
"2778",374900
"2779",147923
"2780",199704
"2781",92285
"2782",284459
"2783",148266
"2784",148268
"2785",100507433
"2786",163115
"2787",84775
"2788",23094
"2789",94274
"2790",10653
"2791",9424
"2792",399473
"2793",27335
"2794",81
"2795",1891
"2796",22933
"2797",4793
"2798",6183
"2799",342897
"2800",54623
"2801",6217
"2802",10683
"2803",163126
"2804",9149
"2805",5704
"2806",339327
"2807",284323
"2808",23646
"2809",147746
"2810",57716
"2811",29946
"2812",92799
"2813",8425
"2814",9253
"2815",79934
"2816",284325
"2817",6626
"2818",112398
"2819",90324
"2820",593
"2821",374907
"2822",64763
"2823",116115
"2824",2077
"2825",23152
"2826",23474
"2827",126298
"2828",79177
"2829",199731
"2830",5329
"2831",284349
"2832",7711
"2833",7773
"2834",7673
"2835",7767
"2836",100379224
"2837",7768
"2838",10780
"2839",7772
"2840",5817
"2841",4059
"2842",5819
"2843",348
"2844",1209
"2845",11129
"2846",1158
"2847",10848
"2848",2354
"2849",24139
"2850",6633
"2851",23403
"2852",1760
"2853",339344
"2854",100506012
"2855",100506068
"2856",1175
"2857",2909
"2858",54958
"2859",255783
"2860",30846
"2861",29997
"2862",6415
"2863",8605
"2864",100505812
"2865",93233
"2866",2906
"2867",83743
"2868",6141
"2869",51171
"2870",4924
"2871",2997
"2872",10856
"2873",3743
"2874",6625
"2875",64130
"2876",8541
"2877",3270
"2878",28968
"2879",55011
"2880",6205
"2881",2217
"2882",57333
"2883",51070
"2884",6237
"2885",58506
"2886",126129
"2887",160
"2888",80199
"2889",53635
"2890",101928378
"2891",79735
"2892",51231
"2893",79784
"2894",3748
"2895",7376
"2896",284361
"2897",126119
"2898",342918
"2899",6320
"2900",90353
"2901",7728
"2902",84765
"2903",65251
"2904",59348
"2905",80110
"2906",284371
"2907",5518
"2908",162963
"2909",400713
"2910",102724105
"2911",84436
"2912",147660
"2913",55762
"2914",7696
"2915",55769
"2916",162966
"2917",388559
"2918",90338
"2919",84671
"2920",342926
"2921",388561
"2922",147804
"2923",59283
"2924",4696
"2925",26121
"2926",4849
"2927",147798
"2928",79042
"2929",6203
"2930",114823
"2931",94059
"2932",55655
"2933",54869
"2934",54776
"2935",5794
"2936",3589
"2937",284297
"2938",100507290
"2939",51157
"2940",29924
"2941",126208
"2942",147948
"2943",386758
"2944",63934
"2945",100128252
"2946",57573
"2947",390980
"2948",10794
"2949",125919
"2950",10597
"2951",388567
"2952",400720
"2953",79744
"2954",374928
"2955",256051
"2956",55659
"2957",10520
"2958",7710
"2959",79818
"2960",730051
"2961",147686
"2962",10172
"2963",7694
"2964",65982
"2965",162968
"2966",6193
"2967",7691
"2968",10998
"2969",10155
"2970",27243
"2971",9040
"2972",65996
"2973",52
"2974",7173
"2975",7837
"2976",7260
"2977",51112
"2978",55256
"2979",100506054
"2980",6201
"2981",9781
"2982",57498
"2983",129642
"2984",8853
"2985",9270
"2986",10971
"2987",9014
"2988",8462
"2989",10130
"2990",3754
"2991",130814
"2992",9475
"2993",1876
"2994",28951
"2995",7447
"2996",57665
"2997",130502
"2998",60526
"2999",165324
"3000",80304
"3001",51639
"3002",375190
"3003",8648
"3004",391356
"3005",1788
"3006",3797
"3007",3030
"3008",3032
"3009",85465
"3010",54978
"3011",54867
"3012",11117
"3013",10669
"3014",8884
"3015",51374
"3016",7781
"3017",9784
"3018",130557
"3019",29959
"3020",84226
"3021",84450
"3022",79635
"3023",11321
"3024",5500
"3025",81606
"3026",30845
"3027",51072
"3028",58484
"3029",84272
"3030",25780
"3031",100288911
"3032",51232
"3033",9637
"3034",6801
"3035",5610
"3036",10153
"3037",25797
"3038",10602
"3039",64225
"3040",729967
"3041",9167
"3042",63892
"3043",5495
"3044",5581
"3045",23433
"3046",9419
"3047",9655
"3048",90411
"3049",4072
"3050",80204
"3051",11037
"3052",9378
"3053",51130
"3054",494143
"3055",27248
"3056",6711
"3057",130162
"3058",6233
"3059",4528
"3060",112942
"3061",2202
"3062",114800
"3063",55120
"3064",64895
"3065",84542
"3066",7514
"3067",10575
"3068",150684
"3069",200728
"3070",51057
"3071",7360
"3072",23177
"3073",10097
"3074",10438
"3075",5534
"3076",25927
"3077",554251
"3078",27302
"3079",27247
"3080",64395
"3081",5093
"3082",51449
"3083",6637
"3084",7039
"3085",113419
"3086",55577
"3087",84693
"3088",400961
"3089",27332
"3090",23233
"3091",6697
"3092",26056
"3093",72
"3094",1716
"3095",200424
"3096",55233
"3097",57835
"3098",1639
"3099",84058
"3100",6242
"3101",7841
"3102",10505
"3103",3099
"3104",56655
"3105",84141
"3106",6936
"3107",80059
"3108",388965
"3109",9168
"3110",56888
"3111",10618
"3112",84173
"3113",822
"3114",2677
"3115",10791
"3116",51255
"3117",388969
"3118",84913
"3119",8869
"3120",90784
"3121",25885
"3122",51652
"3123",7844
"3124",400966
"3125",285074
"3126",729857
"3127",55258
"3128",64969
"3129",51011
"3130",285033
"3131",23020
"3132",55683
"3133",26504
"3134",1329
"3135",493753
"3136",25972
"3137",129531
"3138",9669
"3139",4862
"3140",6160
"3141",100506286
"3142",9448
"3143",9173
"3144",6549
"3145",84804
"3146",100506473
"3147",79074
"3148",8440
"3149",653489
"3150",84620
"3151",285190
"3152",27233
"3153",5903
"3154",100287216
"3155",151011
"3156",440894
"3157",7851
"3158",205251
"3159",151009
"3160",729540
"3161",101927260
"3162",84524
"3163",84269
"3164",6574
"3165",150472
"3166",80255
"3167",10096
"3168",8886
"3169",130355
"3170",1622
"3171",140738
"3172",200373
"3173",57669
"3174",84365
"3175",7247
"3176",2995
"3177",274
"3178",10746
"3179",55677
"3180",4648
"3181",84826
"3182",79595
"3183",56886
"3184",84084
"3185",440905
"3186",728378
"3187",55627
"3188",80097
"3189",653269
"3190",653781
"3191",50649
"3192",130074
"3193",55041
"3194",445582
"3195",150786
"3196",653784
"3197",344148
"3198",81615
"3199",22930
"3200",1615
"3201",3176
"3202",339745
"3203",92
"3204",26122
"3205",130574
"3206",10254
"3207",55660
"3208",151188
"3209",114805
"3210",3760
"3211",2820
"3212",728066
"3213",90
"3214",22925
"3215",100996579
"3216",285116
"3217",1803
"3218",90134
"3219",2888
"3220",6326
"3221",6335
"3222",129446
"3223",115677
"3224",10170
"3225",4036
"3226",10324
"3227",9360
"3228",493911
"3229",285141
"3230",79901
"3231",3655
"3232",5163
"3233",11069
"3234",151556
"3235",7456
"3236",1386
"3237",10651
"3238",220988
"3239",100130691
"3240",65977
"3241",91404
"3242",10477
"3243",3676
"3244",375298
"3245",6744
"3246",151242
"3247",2487
"3248",142679
"3249",55854
"3250",3685
"3251",10203
"3252",7035
"3253",1281
"3254",84128
"3255",30061
"3256",94101
"3257",84281
"3258",8436
"3259",80055
"3260",23451
"3261",80219
"3262",3336
"3263",25843
"3264",4709
"3265",841
"3266",66008
"3267",57679
"3268",7341
"3269",51602
"3270",150864
"3271",79800
"3272",65065
"3273",10152
"3274",65059
"3275",117583
"3276",54891
"3277",1933
"3278",57683
"3279",8745
"3280",8609
"3281",151194
"3282",151195
"3283",389072
"3284",200576
"3285",6120
"3286",2335
"3287",55686
"3288",57574
"3289",50485
"3290",6168
"3291",3485
"3292",14
"3293",84812
"3294",27148
"3295",27013
"3296",130617
"3297",55139
"3298",79411
"3299",8576
"3300",5798
"3301",1674
"3302",100996693
"3303",79586
"3304",130612
"3305",23363
"3306",3623
"3307",7857
"3308",130340
"3309",8452
"3310",3667
"3311",1286
"3312",1285
"3313",164781
"3314",55022
"3315",92737
"3316",3431
"3317",6672
"3318",81618
"3319",257407
"3320",5707
"3321",5757
"3322",5147
"3323",9427
"3324",80303
"3325",26058
"3326",79781
"3327",1293
"3328",9208
"3329",10267
"3330",377007
"3331",26146
"3332",9759
"3333",4705
"3334",2817
"3335",57140
"3336",5510
"3337",50636
"3338",3069
"3339",666
"3340",23192
"3341",728294
"3342",80023
"3343",140809
"3344",343637
"3345",9491
"3346",55321
"3347",2280
"3348",10326
"3349",140885
"3350",6628
"3351",79175
"3352",10528
"3353",64601
"3354",5786
"3355",8455
"3356",80332
"3357",57506
"3358",11237
"3359",9962
"3360",29058
"3361",149840
"3362",1114
"3363",51605
"3364",55612
"3365",650
"3366",23236
"3367",5332
"3368",24141
"3369",128710
"3370",182
"3371",55617
"3372",51575
"3373",6629
"3374",11034
"3375",6238
"3376",27131
"3377",7692
"3378",10621
"3379",10483
"3380",92675
"3381",57419
"3382",51126
"3383",51340
"3384",55857
"3385",22803
"3386",64412
"3387",79953
"3388",57136
"3389",955
"3390",5834
"3391",22981
"3392",100289097
"3393",102723316
"3394",102723390
"3395",284802
"3396",128853
"3397",81572
"3398",9777
"3399",128854
"3400",5326
"3401",171023
"3402",140688
"3403",149951
"3404",6640
"3405",63941
"3406",22913
"3407",83737
"3408",83658
"3409",84557
"3410",23054
"3411",2686
"3412",26133
"3413",55741
"3414",10893
"3415",101410538
"3416",51614
"3417",80307
"3418",6676
"3419",8904
"3420",140823
"3421",9584
"3422",22839
"3423",10398
"3424",55969
"3425",140710
"3426",6185
"3427",2691
"3428",128434
"3429",9675
"3430",5335
"3431",26013
"3432",7529
"3433",80336
"3434",55861
"3435",116092
"3436",10005
"3437",90204
"3438",128497
"3439",5476
"3440",5360
"3441",63935
"3442",57468
"3443",51006
"3444",63916
"3445",55713
"3446",64849
"3447",10564
"3448",1434
"3449",55661
"3450",441951
"3451",5740
"3452",23315
"3453",101927559
"3454",84612
"3455",55653
"3456",8813
"3457",3755
"3458",10079
"3459",7764
"3460",5203
"3461",55816
"3462",100462983
"3463",55370
"3464",9217
"3465",1522
"3466",514
"3467",51012
"3468",116154
"3469",6874
"3470",9885
"3471",3911
"3472",6227
"3473",1299
"3474",11083
"3475",79144
"3476",85441
"3477",50861
"3478",10139
"3479",140685
"3480",24148
"3481",102724023
"3482",102724219
"3483",102724441
"3484",102724594
"3485",102724843
"3486",102724951
"3487",102723360
"3488",100500862
"3489",100500815
"3490",103504731
"3491",6782
"3492",4685
"3493",58494
"3494",522
"3495",351
"3496",116159
"3497",9510
"3498",10069
"3499",10600
"3500",10694
"3501",56911
"3502",7074
"3503",30811
"3504",9875
"3505",56683
"3506",94104
"3507",3588
"3508",3454
"3509",3460
"3510",757
"3511",54943
"3512",6651
"3513",9946
"3514",6453
"3515",54093
"3516",873
"3517",100506428
"3518",6493
"3519",51227
"3520",54014
"3521",3150
"3522",150082
"3523",25825
"3524",10785
"3525",4731
"3526",7307
"3527",23076
"3528",1476
"3529",8568
"3530",8209
"3531",5211
"3532",755
"3533",7327
"3534",754
"3535",728039
"3536",104
"3537",23275
"3538",642852
"3539",1292
"3540",114044
"3541",8888
"3542",54059
"3543",102723780
"3544",23765
"3545",27439
"3546",51816
"3547",637
"3548",57553
"3549",51807
"3550",11274
"3551",102724123
"3552",8214
"3553",6576
"3554",100526833
"3555",54584
"3556",10587
"3557",1312
"3558",29801
"3559",85359
"3560",91179
"3561",1399
"3562",8216
"3563",80764
"3564",400892
"3565",728441
"3566",440804
"3567",150221
"3568",7332
"3569",23753
"3570",29799
"3571",8940
"3572",91227
"3573",2781
"3574",9609
"3575",613
"3576",91316
"3577",266747
"3578",7621
"3579",4320
"3580",6598
"3581",653689
"3582",100037417
"3583",1652
"3584",2953
"3585",23523
"3586",56241
"3587",23384
"3588",2678
"3589",388886
"3590",7152
"3591",1416
"3592",157
"3593",89781
"3594",8459
"3595",4330
"3596",23760
"3597",150274
"3598",129080
"3599",10634
"3600",8563
"3601",29796
"3602",84164
"3603",8897
"3604",10291
"3605",85371
"3606",9514
"3607",23481
"3608",6948
"3609",22880
"3610",140606
"3611",50487
"3612",56478
"3613",9681
"3614",51493
"3615",25793
"3616",104310353
"3617",23551
"3618",4151
"3619",23780
"3620",4627
"3621",114904
"3622",5880
"3623",26088
"3624",3956
"3625",11078
"3626",51386
"3627",5435
"3628",9463
"3629",25829
"3630",1454
"3631",3761
"3632",646851
"3633",56993
"3634",25777
"3635",10126
"3636",9582
"3637",23492
"3638",23112
"3639",27352
"3640",57591
"3641",63929
"3642",9978
"3643",83746
"3644",5905
"3645",23264
"3646",7008
"3647",10766
"3648",84844
"3649",171568
"3650",5372
"3651",2547
"3652",79879
"3653",4668
"3654",91689
"3655",4700
"3656",6942
"3657",27341
"3658",91695
"3659",1727
"3660",267020
"3661",27349
"3662",706
"3663",25830
"3664",25813
"3665",29780
"3666",64098
"3667",55615
"3668",112885
"3669",100506714
"3670",10762
"3671",23313
"3672",2192
"3673",9889
"3674",79174
"3675",415116
"3676",56666
"3677",85378
"3678",414918
"3679",9701
"3680",79924
"3681",29781
"3682",9997
"3683",1890
"3684",27255
"3685",152330
"3686",51095
"3687",51185
"3688",285362
"3689",6419
"3690",29995
"3691",5021
"3692",10093
"3693",84522
"3694",78987
"3695",401052
"3696",152302
"3697",55845
"3698",7428
"3699",3656
"3700",9797
"3701",491
"3702",5894
"3703",55287
"3704",6161
"3705",2199
"3706",7476
"3707",79188
"3708",84077
"3709",7182
"3710",64432
"3711",23473
"3712",100505696
"3713",9467
"3714",131965
"3715",26061
"3716",23243
"3717",6304
"3718",79750
"3719",7324
"3720",28512
"3721",6138
"3722",54995
"3723",9497
"3724",152100
"3725",64343
"3726",7048
"3727",152189
"3728",54918
"3729",51143
"3730",2720
"3731",643853
"3732",10491
"3733",9881
"3734",9209
"3735",2803
"3736",3680
"3737",101928153
"3738",30
"3739",4615
"3740",93
"3741",54977
"3742",3921
"3743",9045
"3744",285267
"3745",253639
"3746",285268
"3747",1499
"3748",22906
"3749",7433
"3750",4820
"3751",57467
"3752",25994
"3753",54861
"3754",55129
"3755",353274
"3756",91392
"3757",131616
"3758",23016
"3759",64866
"3760",23395
"3761",8994
"3762",22908
"3763",54585
"3764",79443
"3765",6997
"3766",259173
"3767",4634
"3768",151903
"3769",23218
"3770",23276
"3771",6599
"3772",22907
"3773",4134
"3774",51385
"3775",51246
"3776",5210
"3777",7384
"3778",1951
"3779",5576
"3780",11180
"3781",25915
"3782",3615
"3783",54870
"3784",10869
"3785",3913
"3786",200942
"3787",387
"3788",84276
"3789",4485
"3790",63891
"3791",29925
"3792",10180
"3793",10181
"3794",100775107
"3795",132228
"3796",8372
"3797",3373
"3798",8692
"3799",11186
"3800",11068
"3801",51409
"3802",1154
"3803",7867
"3804",7873
"3805",23132
"3806",10039
"3807",84836
"3808",25864
"3809",6159
"3810",11344
"3811",132160
"3812",80335
"3813",132158
"3814",7134
"3815",11188
"3816",440957
"3817",55830
"3818",28972
"3819",51460
"3820",776
"3821",55349
"3822",58515
"3823",285331
"3824",54756
"3825",2317
"3826",200845
"3827",5793
"3828",80145
"3829",6314
"3830",9861
"3831",115286
"3832",26018
"3833",10550
"3834",56203
"3835",2850
"3836",727936
"3837",23024
"3838",401074
"3839",100131827
"3840",389136
"3841",2042
"3842",5627
"3843",200894
"3844",200895
"3845",56650
"3846",100874207
"3847",10402
"3848",131566
"3849",11259
"3850",9868
"3851",348801
"3852",55076
"3853",54931
"3854",6152
"3855",105374013
"3856",285359
"3857",91775
"3858",64332
"3859",868
"3860",344595
"3861",56987
"3862",22989
"3863",9666
"3864",4345
"3865",64422
"3866",55032
"3867",100506621
"3868",151887
"3869",29083
"3870",91653
"3871",55779
"3872",152185
"3873",205717
"3874",523
"3875",254887
"3876",57577
"3877",26137
"3878",2596
"3879",152404
"3880",7348
"3881",8702
"3882",55254
"3883",10063
"3884",2932
"3885",11167
"3886",285282
"3887",55840
"3888",26355
"3889",54554
"3890",83666
"3891",54437
"3892",10954
"3893",26984
"3894",100506826
"3895",4638
"3896",8997
"3897",7372
"3898",3693
"3899",57493
"3900",54946
"3901",28999
"3902",114112
"3903",131601
"3904",11343
"3905",29927
"3906",60678
"3907",6184
"3908",28976
"3909",57461
"3910",22820
"3911",56941
"3912",339942
"3913",23129
"3914",23023
"3915",7200
"3916",30849
"3917",131034
"3918",100532724
"3919",84129
"3920",79876
"3921",27031
"3922",51421
"3923",5523
"3924",5096
"3925",199221
"3926",22808
"3927",55179
"3928",56945
"3929",9276
"3930",100507291
"3931",349565
"3932",64084
"3933",55186
"3934",92369
"3935",92370
"3936",5922
"3937",9616
"3938",483
"3939",5357
"3940",7220
"3941",23350
"3942",57088
"3943",2992
"3944",4071
"3945",25937
"3946",9819
"3947",27230
"3948",83939
"3949",51714
"3950",6478
"3951",26084
"3952",170506
"3953",4311
"3954",339894
"3955",100498859
"3956",5806
"3957",85476
"3958",56925
"3959",64747
"3960",3840
"3961",8706
"3962",131149
"3963",590
"3964",5274
"3965",27333
"3966",93556
"3967",100128164
"3968",7095
"3969",56648
"3970",64778
"3971",27094
"3972",55669
"3973",86
"3974",4711
"3975",339829
"3976",8087
"3977",23200
"3978",84002
"3979",54800
"3980",55689
"3981",55486
"3982",10057
"3983",1857
"3984",10195
"3985",1981
"3986",131408
"3987",23355
"3988",285382
"3989",1962
"3990",9175
"3991",200879
"3992",51726
"3993",6043
"3994",116832
"3995",5648
"3996",339929
"3997",152137
"3998",151963
"3999",57110
"4000",4976
"4001",55341
"4002",152002
"4003",5504
"4004",727956
"4005",255812
"4006",200931
"4007",5130
"4008",255758
"4009",165918
"4010",348793
"4011",200933
"4012",54965
"4013",22916
"4014",80235
"4015",220729
"4016",9711
"4017",6165
"4018",7700
"4019",521
"4020",1609
"4021",10861
"4022",3425
"4023",53834
"4024",10417
"4025",285463
"4026",10296
"4027",92305
"4028",401115
"4029",57732
"4030",6047
"4031",79155
"4032",6452
"4033",118
"4034",10227
"4035",2868
"4036",3064
"4037",6002
"4038",85013
"4039",55646
"4040",166793
"4041",53407
"4042",2121
"4043",1400
"4044",7466
"4045",23324
"4046",93621
"4047",114932
"4048",57537
"4049",768239
"4050",84448
"4051",94031
"4052",8532
"4053",9948
"4054",85460
"4055",26234
"4056",285550
"4057",683
"4058",8842
"4059",202020
"4060",27146
"4061",254251
"4062",9353
"4063",133015
"4064",6649
"4065",51091
"4066",55300
"4067",10568
"4068",389203
"4069",3516
"4070",51088
"4071",6133
"4072",7358
"4073",100885776
"4074",54502
"4075",79730
"4076",323
"4077",7345
"4078",22998
"4079",55161
"4080",10396
"4081",57205
"4082",54940
"4083",132299
"4084",339977
"4085",6443
"4086",57291
"4087",81608
"4088",5156
"4089",3791
"4090",55858
"4091",9575
"4092",55763
"4093",57482
"4094",5978
"4095",3490
"4096",2044
"4097",55236
"4098",91746
"4099",10117
"4100",9508
"4101",285521
"4102",213
"4103",174
"4104",3576
"4105",374
"4106",25849
"4107",25898
"4108",8615
"4109",27163
"4110",55153
"4111",419
"4112",53371
"4113",57619
"4114",55752
"4115",10983
"4116",246175
"4117",152559
"4118",58478
"4119",441027
"4120",79725
"4121",132660
"4122",51138
"4123",27235
"4124",10855
"4125",51023
"4126",83478
"4127",5602
"4128",5783
"4129",100506746
"4130",57563
"4131",51170
"4132",6696
"4133",5311
"4134",9429
"4135",55008
