"sigVDA3.ENTREZID","sigVDA3.SYMBOL","sigVDA3.logFC","sigVDA3.AveExpr","sigVDA3.t","sigVDA3.P.Value","sigVDA3.adj.P.Val","sigVDA3.B"
"4144","MAT2A",0.679962714496418,6.63329221506773,4.66392953471658,1.64362459531287e-05,0.00163019780284412,2.67626140824292
"2626","GATA4",0.856967625944558,8.4828562280271,4.66150280274009,1.65811737638193e-05,0.00163307168734008,2.73076221425619
"6843","VAMP1",-1.10044344021737,2.28419906350365,-4.64787106085628,1.74187400682037e-05,0.00170364954944848,2.80829805264492
"389692","MAFA",-3.24190736300999,0.990176770879934,-4.62806898749452,1.8709351770095e-05,0.00181725869193116,2.68660422462736
"23401","FRAT2",-1.00887035974444,4.05003051350757,-4.62447686395465,1.89532564812867e-05,0.00182834016631809,2.65462813791687
"100293516","ZNF587B",1.06354054519565,2.79036942181794,4.6208672613751,1.9201469110435e-05,0.00183539712410994,2.71209493502529
"1052","CEBPD",1.11884844654756,5.55333938421165,4.61963328655159,1.92870473138505e-05,0.00183539712410994,2.56824711576488
"203523","ZNF449",0.89337871900306,2.87135435639925,4.61692166696002,1.94764107098237e-05,0.001839202550466,2.69809213660267
"79648","MCPH1",0.787510771045822,3.77527366841777,4.61345360474645,1.97212419685317e-05,0.001839202550466,2.64735828575099
"468","ATF4",0.88750030968832,6.68150773459937,4.6127441420625,1.97716954711733e-05,0.001839202550466,2.50332915629807
"1181","CLCN2",-0.986963263657449,2.65105041226002,-4.61165508790298,1.98493885026151e-05,0.001839202550466,2.67864093224353
"10193","RNF41",0.821478509178482,5.70144584530756,4.60746958035212,2.01507607809664e-05,0.00185492362639955,2.49028615488945
"7637","ZNF84",0.73345040262354,4.92682085032347,4.59440139200252,2.11206951437452e-05,0.00193158357405525,2.5075310737154
"55030","FBXO34",0.550706801715264,5.13116308257974,4.59245959504755,2.12686451416757e-05,0.00193256514951846,2.49015052121126
"9310","ZNF235",1.03261582736065,1.97799209315217,4.59066157368458,2.14065405551469e-05,0.00193262639217108,2.61927530560642
"3739","KCNA4",1.27878543153305,2.95238694149569,4.56719219862332,2.32883392688426e-05,0.00208912719912344,2.52431119523646
