"","RFLU","sample","plate","well","time"
"43",14591.6666666667,"Doxo_10",1,"E07",48
"44",42840.6666666667,"Veh_05",1,"E08",48
"45",50256.6666666667,"Empty Blank",1,"E09",48
"46",37226.6666666667,"Daun_0.01",1,"E10",48
"47",30742.6666666667,"Epi_0.5",1,"E11",48
"48",-5253.33333333333,"Mito_10",1,"E12",48
"49",30089.6666666667,"Doxo_0.05",1,"F01",48
"50",47496.6666666667,"Empty Blank",1,"F02",48
"51",39755.6666666667,"Tras_0.05",1,"F03",48
"52",51870.6666666667,"Empty Blank",1,"F04",48
"53",42727.6666666667,"Mito_0.05",1,"F05",48
"54",43485.6666666667,"Epi_0.1",1,"F06",48
"55",23018.6666666667,"Daun_01",1,"F07",48
"56",49201.6666666667,"Tras_0.1",1,"F08",48
"57",38589.6666666667,"Daun_0.5",1,"F09",48
"58",32566.6666666667,"Doxo_0.1",1,"F10",48
"59",48407.6666666667,"Veh_01",1,"F11",48
"60",34705.6666666667,"Epi_0.05",1,"F12",48
"61",29977.6666666667,"Mito_0.05",1,"G01",48
"62",15210.6666666667,"Doxo_10",1,"G02",48
"63",-4674.33333333333,"Daun_10",1,"G03",48
"64",-4675.33333333333,"Mito_05",1,"G04",48
"65",43603.6666666667,"Tras_0.1",1,"G05",48
"66",26896.6666666667,"Doxo_01",1,"G06",48
"67",53366.6666666667,"Veh_0.05",1,"G07",48
"68",-4317.33333333333,"Mito_10",1,"G08",48
"69",48473.6666666667,"Doxo_0.05",1,"G09",48
"70",15819.6666666667,"Epi_10",1,"G10",48
"71",33470.6666666667,"Daun_0.5",1,"G11",48
"72",37650.6666666667,"Veh_0.5",1,"G12",48
"73",30274.1666666667,"Tras_0.1",2,"B01",48
"74",47622.1666666667,"Empty Blank",2,"B02",48
"75",-1245.83333333333,"Mito_05",2,"B03",48
"76",-1461.83333333333,"Daun_50",2,"B04",48
"77",53341.1666666667,"Empty Blank",2,"B05",48
"78",5443.16666666667,"Mito_01",2,"B06",48
"79",51106.1666666667,"Veh_50",2,"B07",48
"80",42523.1666666667,"Daun_0.01",2,"B08",48
"81",53726.1666666667,"Epi_0.05",2,"B09",48
"82",-102.833333333332,"Doxo_50",2,"B10",48
"83",59967.1666666667,"Mito_0.01",2,"B11",48
"84",39263.1666666667,"Daun_0.5",2,"B12",48
"85",15885.1666666667,"Epi_01",2,"C01",48
"86",42562.1666666667,"Mito_0.01",2,"C02",48
"87",-1234.83333333333,"Epi_50",2,"C03",48
"88",44362.1666666667,"Tras_0.01",2,"C04",48
"89",40628.1666666667,"Doxo_01",2,"C05",48
"90",25100.1666666667,"Epi_05",2,"C06",48
"91",39078.1666666667,"Tras_01",2,"C07",48
"92",46531.1666666667,"Empty Blank",2,"C08",48
"93",45930.1666666667,"Veh_0.05",2,"C09",48
"94",24030.1666666667,"Epi_10",2,"C10",48
"95",55192.1666666667,"Veh_05",2,"C11",48
"96",391.166666666668,"Mito_05",2,"C12",48
"97",42309.1666666667,"Tras_10",2,"D01",48
"98",53228.1666666667,"Empty Blank",2,"D02",48
"99",50019.1666666667,"Doxo_0.01",2,"D03",48
"100",53233.1666666667,"Empty Blank",2,"D04",48
"101",53148.1666666667,"Veh_0.05",2,"D05",48
"102",24791.1666666667,"Daun_01",2,"D06",48
"103",39711.1666666667,"Epi_0.01",2,"D07",48
"104",43813.1666666667,"Veh_0.01",2,"D08",48
"105",24487.1666666667,"Daun_0.5",2,"D09",48
"106",50574.1666666667,"Empty Blank",2,"D10",48
"107",55666.1666666667,"Mito_0.1",2,"D11",48
"108",32685.1666666667,"Doxo_01",2,"D12",48
"109",30553.1666666667,"Doxo_0.1",2,"E01",48
"110",28290.1666666667,"Mito_01",2,"E02",48
"111",-173.833333333332,"Daun_10",2,"E03",48
"112",48341.1666666667,"Veh_50",2,"E04",48
"113",44628.1666666667,"Tras_05",2,"E05",48
"114",-1134.83333333333,"Daun_50",2,"E06",48
"115",47302.1666666667,"Empty Blank",2,"E07",48
"116",26104.1666666667,"Epi_0.5",2,"E08",48
"117",28953.1666666667,"Doxo_01",2,"E09",48
"118",46753.1666666667,"Mito_0.1",2,"E10",48
"119",48943.1666666667,"Doxo_0.1",2,"E11",48
"120",-952.833333333332,"Mito_50",2,"E12",48
"121",31922.1666666667,"Epi_0.1",2,"F01",48
"122",26856.1666666667,"Doxo_0.5",2,"F02",48
"123",48317.1666666667,"Veh_01",2,"F03",48
"124",40875.1666666667,"Daun_0.05",2,"F04",48
"125",31761.1666666667,"Epi_01",2,"F05",48
"126",53632.1666666667,"Veh_50",2,"F06",48
"127",41745.1666666667,"Doxo_0.05",2,"F07",48
"128",42130.1666666667,"Veh_0.01",2,"F08",48
"129",-742.833333333332,"Epi_50",2,"F09",48
"130",45018.1666666667,"Veh_0.5",2,"F10",48
"131",40272.1666666667,"Tras_05",2,"F11",48
"132",41594.1666666667,"Daun_0.1",2,"F12",48
"133",27629.1666666667,"Tras_0.05",2,"G01",48
"134",33600.1666666667,"Mito_0.01",2,"G02",48
"135",42129.1666666667,"Tras_0.01",2,"G03",48
"136",16307.1666666667,"Epi_05",2,"G04",48
"137",14523.1666666667,"Doxo_05",2,"G05",48
"138",39038.1666666667,"Mito_0.1",2,"G06",48
"139",1391.16666666667,"Daun_05",2,"G07",48
"140",39814.1666666667,"Empty Blank",2,"G08",48
"141",35813.1666666667,"Doxo_0.5",2,"G09",48
"142",39668.1666666667,"Tras_0.5",2,"G10",48
"143",41457.1666666667,"Daun_0.01",2,"G11",48
"144",51913.1666666667,"Veh_0.5",2,"G12",48
"145",18264.75,"Tras_10",3,"B01",48
"146",11536.75,"Mito_01",3,"B02",48
"147",37767.75,"Doxo_0.01",3,"B03",48
"148",35991.75,"Empty Blank",3,"B04",48
"149",38386.75,"Veh_0.1",3,"B05",48
"150",40404.75,"Empty Blank",3,"B06",48
"151",23426.75,"Doxo_10",3,"B07",48
"152",-893.25,"Daun_50",3,"B08",48
"153",52929.75,"Tras_0.01",3,"B09",48
"154",46334.75,"Veh_01",3,"B10",48
"155",38543.75,"Epi_0.01",3,"B11",48
"156",27536.75,"Tras_0.5",3,"B12",48
"157",32610.75,"Daun_0.1",3,"C01",48
"158",42334.75,"Empty Blank",3,"C02",48
"159",18380.75,"Epi_05",3,"C03",48
"160",40098.75,"Veh_50",3,"C04",48
"161",31512.75,"Daun_0.1",3,"C05",48
"162",-2121.25,"Mito_10",3,"C06",48
"163",51273.75,"Empty Blank",3,"C07",48
"164",32551.75,"Epi_01",3,"C08",48
"165",63345.75,"Empty Blank",3,"C09",48
"166",17515.75,"Mito_01",3,"C10",48
"167",40543.75,"Veh_05",3,"C11",48
"168",895.75,"Doxo_50",3,"C12",48
"169",28793.75,"Empty Blank",3,"D01",48
"170",30042.75,"Epi_0.01",3,"D02",48
"171",38210.75,"Doxo_0.01",3,"D03",48
"172",36050.75,"Epi_0.1",3,"D04",48
"173",12053.75,"Doxo_10",3,"D05",48
"174",40579.75,"Empty Blank",3,"D06",48
"175",57729.75,"Empty Blank",3,"D07",48
"176",-575.25,"Daun_10",3,"D08",48
"177",35139.75,"Epi_0.5",3,"D09",48
"178",36.75,"Daun_50",3,"D10",48
"179",38176.75,"Mito_0.05",3,"D11",48
"180",32958.75,"Daun_0.05",3,"D12",48
"181",13612.75,"Doxo_05",3,"E01",48
"182",39722.75,"Tras_05",3,"E02",48
"183",49404.75,"Veh_0.1",3,"E03",48
"184",55614.75,"Empty Blank",3,"E04",48
"185",51735.75,"Empty Blank",3,"E05",48
"186",45114.75,"Veh_0.5",3,"E06",48
"187",48311.75,"Tras_0.05",3,"E07",48
"188",58470.75,"Veh_0.1",3,"E08",48
"189",50565.75,"Tras_01",3,"E09",48
"190",46669.75,"Epi_0.05",3,"E10",48
"191",47744.75,"Tras_0.5",3,"E11",48
"192",30397.75,"Doxo_0.01",3,"E12",48
"193",48715.75,"Veh_0.1",3,"F01",48
"194",38871.75,"Mito_0.5",3,"F02",48
"195",55447.75,"Tras_10",3,"F03",48
"196",38436.75,"Doxo_0.5",3,"F04",48
"197",59793.75,"Veh_01",3,"F05",48
"198",-1575.25,"Epi_50",3,"F06",48
"199",47939.75,"Empty Blank",3,"F07",48
"200",9775.75,"Daun_05",3,"F08",48
"201",-1082.25,"Mito_10",3,"F09",48
"202",42940.75,"Tras_01",3,"F10",48
"203",39514.75,"Epi_0.1",3,"F11",48
"204",30934.75,"Empty Blank",3,"F12",48
"205",34297.75,"Doxo_0.1",3,"G01",48
"206",44753.75,"Daun_0.01",3,"G02",48
"207",-1125.25,"Mito_05",3,"G03",48
"208",-694.25,"Daun_10",3,"G04",48
"209",45738.75,"Mito_0.01",3,"G05",48
"210",47879.75,"Veh_10",3,"G06",48
"211",-1069.25,"Mito_50",3,"G07",48
"212",44651.75,"Tras_0.1",3,"G08",48
"213",44991.75,"Daun_0.05",3,"G09",48
"214",33483.75,"Mito_0.5",3,"G10",48
"215",36946.75,"Doxo_0.05",3,"G11",48
"216",28927.75,"Empty Blank",3,"G12",48
"217",21634,"Epi_0.5",1,"B01",0
"218",20468,"Mito_0.1",1,"B02",0
"219",26609,"Veh_0.01",1,"B03",0
"220",35224,"Epi_05",1,"B04",0
"221",30618,"Veh_10",1,"B05",0
"222",23975,"Mito_0.5",1,"B06",0
"223",19990,"Daun_01",1,"B07",0
"224",34864,"Tras_05",1,"B08",0
"225",25050,"Doxo_0.5",1,"B09",0
"226",5892,"Daun_05",1,"B10",0
"227",27520,"Mito_0.05",1,"B11",0
"228",29592,"Tras_10",1,"B12",0
"229",817,"Doxo_50",1,"C01",0
"230",1390,"Daun_05",1,"C02",0
"231",31345,"Epi_0.05",1,"C03",0
"232",37330,"Veh_0.05",1,"C04",0
"233",-893,"Mito_50",1,"C05",0
"234",36274,"Empty Blank",1,"C06",0
"235",45899,"Empty Blank",1,"C07",0
"236",44197,"Veh_10",1,"C08",0
"237",21344,"Epi_10",1,"C09",0
"238",-1002,"Mito_50",1,"C10",0
"239",40731,"Tras_0.5",1,"C11",0
"240",16990,"Epi_10",1,"C12",0
"241",35916,"Empty Blank",1,"D01",0
"242",29864,"Doxo_0.5",1,"D02",0
"243",25167,"Daun_01",1,"D03",0
"244",39499,"Tras_0.05",1,"D04",0
"245",39876,"Empty Blank",1,"D05",0
"246",-959,"Epi_50",1,"D06",0
"247",41645,"Daun_0.05",1,"D07",0
"248",21546,"Doxo_05",1,"D08",0
"249",41921,"Veh_10",1,"D09",0
"250",48161,"Epi_0.01",1,"D10",0
"251",223,"Doxo_50",1,"D11",0
"252",30211,"Daun_0.1",1,"D12",0
"253",26227,"Tras_0.01",1,"E01",0
"254",33044,"Mito_0.5",1,"E02",0
"255",23800,"Epi_01",1,"E03",0
"256",45368,"Veh_0.01",1,"E04",0
"257",36267,"Tras_01",1,"E05",0
"258",37222,"Veh_05",1,"E06",0
"259",17929,"Doxo_10",1,"E07",0
"260",42737,"Veh_05",1,"E08",0
"261",41840,"Empty Blank",1,"E09",0
"262",42361,"Daun_0.01",1,"E10",0
"263",29970,"Epi_0.5",1,"E11",0
"264",766,"Mito_10",1,"E12",0
"265",29803,"Doxo_0.05",1,"F01",0
"266",41598,"Empty Blank",1,"F02",0
"267",40891,"Tras_0.05",1,"F03",0
"268",43732,"Empty Blank",1,"F04",0
"269",32535,"Mito_0.05",1,"F05",0
"270",30153,"Epi_0.1",1,"F06",0
"271",27053,"Daun_01",1,"F07",0
"272",44849,"Tras_0.1",1,"F08",0
"273",25045,"Daun_0.5",1,"F09",0
"274",44768,"Doxo_0.1",1,"F10",0
"275",48451,"Veh_01",1,"F11",0
"276",38644,"Epi_0.05",1,"F12",0
"277",26298,"Mito_0.05",1,"G01",0
"278",20455,"Doxo_10",1,"G02",0
"279",-363,"Daun_10",1,"G03",0
"280",-1424,"Mito_05",1,"G04",0
"281",19514,"Tras_0.1",1,"G05",0
"282",19971,"Doxo_01",1,"G06",0
"283",35002,"Veh_0.05",1,"G07",0
"284",-1999,"Mito_10",1,"G08",0
"285",38425,"Doxo_0.05",1,"G09",0
"286",16470,"Epi_10",1,"G10",0
"287",27869,"Daun_0.5",1,"G11",0
"288",35954,"Veh_0.5",1,"G12",0
"289",28612.8333333333,"Tras_0.1",2,"B01",0
"290",37109.8333333333,"Empty Blank",2,"B02",0
"291",-1024.16666666667,"Mito_05",2,"B03",0
"292",-837.166666666668,"Daun_50",2,"B04",0
"293",26478.8333333333,"Empty Blank",2,"B05",0
"294",13423.8333333333,"Mito_01",2,"B06",0
"295",33753.8333333333,"Veh_50",2,"B07",0
"296",29252.8333333333,"Daun_0.01",2,"B08",0
"297",26102.8333333333,"Epi_0.05",2,"B09",0
"298",802.833333333332,"Doxo_50",2,"B10",0
"299",38348.8333333333,"Mito_0.01",2,"B11",0
"300",17108.8333333333,"Daun_0.5",2,"B12",0
"301",22517.8333333333,"Epi_01",2,"C01",0
"302",35171.8333333333,"Mito_0.01",2,"C02",0
"303",-675.166666666668,"Epi_50",2,"C03",0
"304",33443.8333333333,"Tras_0.01",2,"C04",0
"305",14930.8333333333,"Doxo_01",2,"C05",0
"306",13355.8333333333,"Epi_05",2,"C06",0
"307",36451.8333333333,"Tras_01",2,"C07",0
"308",37164.8333333333,"Empty Blank",2,"C08",0
"309",40636.8333333333,"Veh_0.05",2,"C09",0
"310",20464.8333333333,"Epi_10",2,"C10",0
"311",47571.8333333333,"Veh_05",2,"C11",0
"312",829.833333333332,"Mito_05",2,"C12",0
"313",26293.8333333333,"Tras_10",2,"D01",0
"314",34697.8333333333,"Empty Blank",2,"D02",0
"315",36479.8333333333,"Doxo_0.01",2,"D03",0
"316",35591.8333333333,"Empty Blank",2,"D04",0
"317",30026.8333333333,"Veh_0.05",2,"D05",0
"318",15907.8333333333,"Daun_01",2,"D06",0
"319",35451.8333333333,"Epi_0.01",2,"D07",0
"320",35310.8333333333,"Veh_0.01",2,"D08",0
"321",22657.8333333333,"Daun_0.5",2,"D09",0
"322",40579.8333333333,"Empty Blank",2,"D10",0
"323",39343.8333333333,"Mito_0.1",2,"D11",0
"324",19640.8333333333,"Doxo_01",2,"D12",0
"325",33095.8333333333,"Doxo_0.1",2,"E01",0
"326",25603.8333333333,"Mito_01",2,"E02",0
"327",435.833333333332,"Daun_10",2,"E03",0
"328",45921.8333333333,"Veh_50",2,"E04",0
"329",32275.8333333333,"Tras_05",2,"E05",0
"330",-256.166666666668,"Daun_50",2,"E06",0
"331",44328.8333333333,"Empty Blank",2,"E07",0
"332",29465.8333333333,"Epi_0.5",2,"E08",0
"333",21404.8333333333,"Doxo_01",2,"E09",0
"334",41935.8333333333,"Mito_0.1",2,"E10",0
"335",38608.8333333333,"Doxo_0.1",2,"E11",0
"336",484.833333333332,"Mito_50",2,"E12",0
"337",40080.8333333333,"Epi_0.1",2,"F01",0
"338",37739.8333333333,"Doxo_0.5",2,"F02",0
"339",41983.8333333333,"Veh_01",2,"F03",0
"340",33987.8333333333,"Daun_0.05",2,"F04",0
"341",17058.8333333333,"Epi_01",2,"F05",0
"342",28406.8333333333,"Veh_50",2,"F06",0
"343",30988.8333333333,"Doxo_0.05",2,"F07",0
"344",36167.8333333333,"Veh_0.01",2,"F08",0
"345",-286.166666666668,"Epi_50",2,"F09",0
"346",44256.8333333333,"Veh_0.5",2,"F10",0
"347",37725.8333333333,"Tras_05",2,"F11",0
"348",28509.8333333333,"Daun_0.1",2,"F12",0
"349",35895.8333333333,"Tras_0.05",2,"G01",0
"350",40216.8333333333,"Mito_0.01",2,"G02",0
"351",34285.8333333333,"Tras_0.01",2,"G03",0
"352",18550.8333333333,"Epi_05",2,"G04",0
"353",14661.8333333333,"Doxo_05",2,"G05",0
"354",31182.8333333333,"Mito_0.1",2,"G06",0
"355",7481.83333333333,"Daun_05",2,"G07",0
"356",39342.8333333333,"Empty Blank",2,"G08",0
"357",20926.8333333333,"Doxo_05",2,"G09",0
"358",34892.8333333333,"Tras_0.5",2,"G10",0
"359",36831.8333333333,"Daun_0.01",2,"G11",0
"360",31583.8333333333,"Veh_0.5",2,"G12",0
"361",19774.3333333333,"Tras_10",3,"B01",0
"362",19693.3333333333,"Mito_01",3,"B02",0
"363",29306.3333333333,"Doxo_0.01",3,"B03",0
"364",25566.3333333333,"Empty Blank",3,"B04",0
"365",31463.3333333333,"Veh_0.1",3,"B05",0
"366",30847.3333333333,"Empty Blank",3,"B06",0
"367",13094.3333333333,"Doxo_10",3,"B07",0
"368",213.333333333332,"Daun_50",3,"B08",0
"369",30925.3333333333,"Tras_0.01",3,"B09",0
"370",38147.3333333333,"Veh_01",3,"B10",0
"371",33312.3333333333,"Epi_0.01",3,"B11",0
"372",29138.3333333333,"Tras_0.5",3,"B12",0
"373",21955.3333333333,"Daun_0.1",3,"C01",0
"374",35366.3333333333,"Empty Blank",3,"C02",0
"375",16454.3333333333,"Epi_05",3,"C03",0
"376",31222.3333333333,"Veh_50",3,"C04",0
"377",32914.3333333333,"Daun_0.1",3,"C05",0
"378",-461.666666666668,"Mito_10",3,"C06",0
"379",34714.3333333333,"Empty Blank",3,"C07",0
"380",25218.3333333333,"Epi_01",3,"C08",0
"381",50949.3333333333,"Empty Blank",3,"C09",0
"382",30880.3333333333,"Mito_01",3,"C10",0
"383",43566.3333333333,"Veh_05",3,"C11",0
"384",2732.33333333333,"Doxo_50",3,"C12",0
"385",21368.3333333333,"Empty Blank",3,"D01",0
"386",28949.3333333333,"Epi_0.01",3,"D02",0
"387",31973.3333333333,"Doxo_0.01",3,"D03",0
"388",27191.3333333333,"Epi_0.1",3,"D04",0
"389",15026.3333333333,"Doxo_10",3,"D05",0
"390",36892.3333333333,"Empty Blank",3,"D06",0
"391",34030.3333333333,"Empty Blank",3,"D07",0
"392",49.3333333333321,"Daun_10",3,"D08",0
"393",30171.3333333333,"Epi_0.5",3,"D09",0
"394",-318.666666666668,"Daun_50",3,"D10",0
"395",34236.3333333333,"Mito_0.05",3,"D11",0
"396",33027.3333333333,"Daun_0.05",3,"D12",0
"397",12433.3333333333,"Doxo_05",3,"E01",0
"398",33000.3333333333,"Tras_05",3,"E02",0
"399",22857.3333333333,"Veh_0.1",3,"E03",0
"400",26004.3333333333,"Empty Blank",3,"E04",0
"401",31582.3333333333,"Empty Blank",3,"E05",0
"402",35952.3333333333,"Veh_0.5",3,"E06",0
"403",30259.3333333333,"Tras_0.05",3,"E07",0
"404",40807.3333333333,"Veh_0.1",3,"E08",0
"405",41870.3333333333,"Tras_01",3,"E09",0
"406",40920.3333333333,"Epi_0.05",3,"E10",0
"407",29055.3333333333,"Tras_0.5",3,"E11",0
"408",33331.3333333333,"Doxo_0.01",3,"E12",0
"409",25799.3333333333,"Veh_0.1",3,"F01",0
"410",31510.3333333333,"Mito_0.5",3,"F02",0
"411",24135.3333333333,"Tras_10",3,"F03",0
"412",27668.3333333333,"Doxo_0.5",3,"F04",0
"413",26900.3333333333,"Veh_01",3,"F05",0
"414",-387.666666666668,"Epi_50",3,"F06",0
"415",36437.3333333333,"Empty Blank",3,"F07",0
"416",11913.3333333333,"Daun_05",3,"F08",0
"417",694.333333333332,"Mito_10",3,"F09",0
"418",44351.3333333333,"Tras_01",3,"F10",0
"419",38837.3333333333,"Epi_0.1",3,"F11",0
"420",29193.3333333333,"Empty Blank",3,"F12",0
"421",25441.3333333333,"Doxo_0.1",3,"G01",0
"422",41966.3333333333,"Daun_0.01",3,"G02",0
"423",487.333333333332,"Mito_05",3,"G03",0
"424",1104.33333333333,"Daun_10",3,"G04",0
"425",30907.3333333333,"Mito_0.01",3,"G05",0
"426",36220.3333333333,"Veh_10",3,"G06",0
"427",-12.6666666666679,"Mito_50",3,"G07",0
"428",37665.3333333333,"Tras_0.1",3,"G08",0
"429",37718.3333333333,"Daun_0.05",3,"G09",0
"430",43204.3333333333,"Mito_0.5",3,"G10",0
"431",39296.3333333333,"Doxo_0.05",3,"G11",0
"432",36948.3333333333,"Empty Blank",3,"G12",0
