"","entrezgene_id","ensembl_gene_id","hgnc_symbol"
"1888",221895,"ENSG00000153814","JAZF1"
"1889",80309,"ENSG00000153820","SPHKAP"
"1890",130888,"ENSG00000153832","FBXO36"
"1891",255231,"ENSG00000153898","MCOLN2"
"1892",116150,"ENSG00000153989","NUS1"
"1893",135154,"ENSG00000154079","SDHAF4"
"1894",56172,"ENSG00000154122","ANKH"
"1895",90268,"ENSG00000154124","OTULIN"
"1896",200014,"ENSG00000154222","CC2D1B"
"1897",55286,"ENSG00000154274","C4orf19"
"1898",7345,"ENSG00000154277","UCHL1"
"1899",84976,"ENSG00000154309","DISP1"
"1900",252969,"ENSG00000154328","NEIL2"
"1901",84033,"ENSG00000154358","OBSCN"
"1902",5506,"ENSG00000154415","PPP1R3A"
"1903",388650,"ENSG00000154511","DIPK1A"
"1904",518,"ENSG00000154518","ATP5MC3"
"1905",728577,"ENSG00000154529","CNTNAP3B"
"1906",27295,"ENSG00000154553","PDLIM3"
"1907",6921,"ENSG00000154582","ELOC"
"1908",7508,"ENSG00000154767","XPC"
"1909",51244,"ENSG00000154781","CCDC174"
"1910",152273,"ENSG00000154783","FGD5"
"1911",285381,"ENSG00000154813","DPH3"
"1912",92106,"ENSG00000154814","OXNAD1"
"1913",51560,"ENSG00000154917","RAB6B"
"1914",81552,"ENSG00000154978","VOPP1"
"1915",150696,"ENSG00000155066","PROM2"
"1916",221264,"ENSG00000155085","AK9"
"1917",158219,"ENSG00000155158","TTC39B"
"1918",152992,"ENSG00000155275","TRMT44"
"1919",65983,"ENSG00000155324","GRAMD2B"
"1920",333926,"ENSG00000155367","PPM1J"
"1921",1622,"ENSG00000155368","DBI"
"1922",6566,"ENSG00000155380","SLC16A1"
"1923",84365,"ENSG00000155438","NIFK"
"1924",9337,"ENSG00000155508","CNOT8"
"1925",2890,"ENSG00000155511","GRIA1"
"1926",133383,"ENSG00000155542","SETD9"
"1927",9601,"ENSG00000155660","PDIA4"
"1928",130540,"ENSG00000155749","FLACC1"
"1929",151254,"ENSG00000155754","C2CD6"
"1930",65062,"ENSG00000155755","TMEM237"
"1931",8324,"ENSG00000155760","FZD7"
"1932",64798,"ENSG00000155792","DEPTOR"
"1933",9844,"ENSG00000155849","ELMO1"
"1934",55005,"ENSG00000155906","RMND1"
"1935",6503,"ENSG00000155926","SLA"
"1936",286097,"ENSG00000155970","MICU3"
"1937",10,"ENSG00000156006","NAT2"
"1938",23362,"ENSG00000156011","PSD3"
"1939",2776,"ENSG00000156052","GNAQ"
"1940",7363,"ENSG00000156096","UGT2B4"
"1941",4325,"ENSG00000156103","MMP16"
"1942",1633,"ENSG00000156136","DCK"
"1943",9508,"ENSG00000156140","ADAMTS3"
"1944",286148,"ENSG00000156162","DPY19L4"
"1945",137682,"ENSG00000156170","NDUFAF6"
"1946",128338,"ENSG00000156171","DRAM2"
"1947",157657,"ENSG00000156172","CFAP418"
"1948",419,"ENSG00000156219","ART3"
"1949",153769,"ENSG00000156463","SH3RF2"
"1950",392255,"ENSG00000156466","GDF6"
"1951",51001,"ENSG00000156469","MTERF3"
"1952",9791,"ENSG00000156471","PTDSS1"
"1953",135228,"ENSG00000156535","CD109"
"1954",5603,"ENSG00000156711","MAPK13"
"1955",93594,"ENSG00000156787","TBC1D31"
"1956",55093,"ENSG00000156795","NTAQ1"
"1957",114907,"ENSG00000156804","FBXO32"
"1958",391059,"ENSG00000156869","FRRS1"
"1959",64645,"ENSG00000156875","MFSD14A"
"1960",163786,"ENSG00000156876","SASS6"
"1961",93010,"ENSG00000156966","B3GNT7"
"1962",285367,"ENSG00000156990","RPUSD3"
"1963",9797,"ENSG00000157014","TATDN2"
"1964",51738,"ENSG00000157017","GHRL"
"1965",9941,"ENSG00000157036","EXOG"
"1966",23057,"ENSG00000157064","NMNAT2"
"1967",6529,"ENSG00000157103","SLC6A1"
"1968",115548,"ENSG00000157107","FCHO2"
"1969",6854,"ENSG00000157152","SYN2"
"1970",54953,"ENSG00000157181","ODR4"
"1971",1376,"ENSG00000157184","CPT2"
"1972",7804,"ENSG00000157193","LRP8"
"1973",22976,"ENSG00000157212","PAXIP1"
"1974",261729,"ENSG00000157214","STEAP2"
"1975",23648,"ENSG00000157216","SSBP3"
"1976",57798,"ENSG00000157259","GATAD1"
"1977",55799,"ENSG00000157445","CACNA2D3"
"1978",257169,"ENSG00000157653","C9orf43"
"1979",9162,"ENSG00000157680","DGKI"
"1980",203197,"ENSG00000157693","TMEM268"
"1981",10568,"ENSG00000157765","SLC34A2"
"1982",84262,"ENSG00000157778","PSMG3"
"1983",84255,"ENSG00000157800","SLC37A3"
"1984",150946,"ENSG00000157833","GAREM2"
"1985",127281,"ENSG00000157870","PRXL2B"
"1986",5192,"ENSG00000157911","PEX10"
"1987",55698,"ENSG00000157927","RADIL"
"1988",6497,"ENSG00000157933","SKI"
"1989",26119,"ENSG00000157978","LDLRAP1"
"1990",5051,"ENSG00000158006","PAFAH2"
"1991",2134,"ENSG00000158008","EXTL1"
"1992",7780,"ENSG00000158014","SLC30A2"
"1993",138639,"ENSG00000158079","PTPDC1"
"1994",79623,"ENSG00000158089","GALNT14"
"1995",114822,"ENSG00000158106","RHPN1"
"1996",2140,"ENSG00000158161","EYA3"
"1997",199221,"ENSG00000158163","DZIP1L"
"1998",2176,"ENSG00000158169","FANCC"
"1999",105376156,"ENSG00000158169","FANCC"
"2000",22808,"ENSG00000158186","MRAS"
"2001",64084,"ENSG00000158258","CLSTN2"
"2002",388591,"ENSG00000158286","RNF207"
"2003",387509,"ENSG00000158292","GPR153"
"2004",54933,"ENSG00000158315","RHBDL2"
"2005",26053,"ENSG00000158321","AUTS2"
"2006",129531,"ENSG00000158411","MITD1"
"2007",340348,"ENSG00000158457","TSPAN33"
"2008",912,"ENSG00000158473","CD1D"
"2009",55607,"ENSG00000158528","PPP1R9A"
"2010",1780,"ENSG00000158560","DYNC1I1"
"2011",222068,"ENSG00000158604","TMED4"
"2012",26958,"ENSG00000158623","COPG2"
"2013",137964,"ENSG00000158669","GPAT4"
"2014",9753,"ENSG00000158691","ZSCAN12"
"2015",8407,"ENSG00000158710","TAGLN2"
"2016",2005,"ENSG00000158711","ELK4"
"2017",56833,"ENSG00000158714","SLAMF8"
"2018",85414,"ENSG00000158715","SLC45A3"
"2019",50848,"ENSG00000158769","F11R"
"2020",4817,"ENSG00000158793","NIT1"
"2021",10361,"ENSG00000158806","NPM2"
"2022",8822,"ENSG00000158815","FGF17"
"2023",978,"ENSG00000158825","CDA"
"2024",65018,"ENSG00000158828","PINK1"
"2025",2039,"ENSG00000158856","DMTN"
"2026",64760,"ENSG00000158863","FHIP2B"
"2027",4720,"ENSG00000158864","NDUFS2"
"2028",2207,"ENSG00000158869","FCER1G"
"2029",84134,"ENSG00000158882","TOMM40L"
"2030",57805,"ENSG00000158941","CCAR2"
"2031",51735,"ENSG00000158987","RAPGEF6"
"2032",9900,"ENSG00000159164","SV2A"
"2033",3898,"ENSG00000159166","LAD1"
"2034",23569,"ENSG00000159339","PADI4"
"2035",51094,"ENSG00000159346","ADIPOR1"
"2036",8659,"ENSG00000159423","ALDH4A1"
"2037",117145,"ENSG00000159445","THEM4"
"2038",112950,"ENSG00000159479","MED8"
"2039",149483,"ENSG00000159588","CCDC17"
"2040",84303,"ENSG00000159685","CHCHD6"
"2041",1487,"ENSG00000159692","CTBP1"
"2042",57732,"ENSG00000159733","ZFYVE28"
"2043",6002,"ENSG00000159788","RGS12"
"2044",203260,"ENSG00000159884","CCDC107"
"2045",4882,"ENSG00000159899","NPR2"
"2046",10020,"ENSG00000159921","GNE"
"2047",1676,"ENSG00000160049","DFFA"
"2048",83858,"ENSG00000160072","ATAD3B"
"2049",29101,"ENSG00000160075","SSU72"
"2050",131076,"ENSG00000160124","MIX23"
"2051",7410,"ENSG00000160293","VAV2"
"2052",11093,"ENSG00000160323","ADAMTS13"
"2053",11094,"ENSG00000160325","CACFD1"
"2054",26086,"ENSG00000160360","GPSM1"
"2055",286207,"ENSG00000160401","CFAP157"
"2056",30815,"ENSG00000160408","ST6GALNAC6"
"2057",10444,"ENSG00000160445","ZER1"
"2058",84814,"ENSG00000160539","PLPP7"
"2059",6271,"ENSG00000160678","S100A1"
"2060",26097,"ENSG00000160679","CHTOP"
"2061",51043,"ENSG00000160685","ZBTB7B"
"2062",200186,"ENSG00000160741","CRTC2"
"2063",11243,"ENSG00000160783","PMF1"
"2064",23218,"ENSG00000160796","NBEAL2"
"2065",151903,"ENSG00000160799","CCDC12"
"2066",5745,"ENSG00000160801","PTH1R"
"2067",54865,"ENSG00000160818","GPATCH4"
"2068",149499,"ENSG00000160838","LRRC71"
"2069",563,"ENSG00000160862","AZGP1"
"2070",3101,"ENSG00000160883","HK3"
"2071",54742,"ENSG00000160886","LY6K"
"2072",51160,"ENSG00000160948","VPS28"
"2073",4796,"ENSG00000160949","TONSL"
"2074",80228,"ENSG00000160991","ORAI2"
"2075",10603,"ENSG00000160999","SH2B2"
"2076",51149,"ENSG00000161010","MRNIP"
"2077",8878,"ENSG00000161011","SQSTM1"
"2078",6132,"ENSG00000161016","RPL8"
"2079",9794,"ENSG00000161021","MAML1"
"2080",222229,"ENSG00000161036","LRWD1"
"2081",222236,"ENSG00000161048","NAPEPLD"
"2082",92304,"ENSG00000161055","SCGB3A1"
"2083",1857,"ENSG00000161202","DVL3"
"2084",1173,"ENSG00000161203","AP2M1"
"2085",55324,"ENSG00000161204","ABCF3"
"2086",622,"ENSG00000161267","BDH1"
"2087",117283,"ENSG00000161896","IP6K3"
"2088",221496,"ENSG00000161904","LEMD2"
"2089",6159,"ENSG00000162244","RPL29"
"2090",284541,"ENSG00000162365","CYP4A22"
"2091",6886,"ENSG00000162367","TAL1"
"2092",79656,"ENSG00000162373","BEND5"
"2093",65260,"ENSG00000162377","COA7"
"2094",79699,"ENSG00000162378","ZYG11B"
"2095",6512,"ENSG00000162383","SLC1A7"
"2096",54987,"ENSG00000162384","CZIB"
"2097",26027,"ENSG00000162390","ACOT11"
"2098",23358,"ENSG00000162402","USP24"
"2099",8613,"ENSG00000162407","PLPP3"
"2100",9903,"ENSG00000162413","KLHL21"
"2101",57643,"ENSG00000162415","ZSWIM5"
"2102",10691,"ENSG00000162419","GMEB1"
"2103",50651,"ENSG00000162426","SLC45A1"
"2104",57190,"ENSG00000162430","SELENON"
"2105",205,"ENSG00000162433","AK4"
"2106",55225,"ENSG00000162437","RAVER2"
"2107",284723,"ENSG00000162461","SLC25A34"
"2108",22977,"ENSG00000162482","AKR7A3"
"2109",10630,"ENSG00000162493","PDPN"
"2110",126755,"ENSG00000162494","LRRC38"
"2111",9672,"ENSG00000162512","SDC3"
"2112",553115,"ENSG00000162517","PEF1"
"2113",57648,"ENSG00000162522","KIAA1522"
"2114",255104,"ENSG00000162542","TMCO4"
"2115",55450,"ENSG00000162545","CAMK2N1"
"2116",6339,"ENSG00000162572","SCNN1D"
"2117",54587,"ENSG00000162576","MXRA8"
"2118",199990,"ENSG00000162585","FAAP20"
"2119",1953,"ENSG00000162591","MEGF6"
"2120",9077,"ENSG00000162595","DIRAS3"
"2121",115209,"ENSG00000162600","OMA1"
"2122",114803,"ENSG00000162601","MYSM1"
"2123",83941,"ENSG00000162604","TM2D1"
"2124",8880,"ENSG00000162613","FUBP1"
"2125",91624,"ENSG00000162614","NEXN"
"2126",11080,"ENSG00000162616","DNAJB4"
"2127",127253,"ENSG00000162623","TYW3"
"2128",51375,"ENSG00000162627","SNX7"
"2129",8707,"ENSG00000162630","B3GALT2"
"2130",126820,"ENSG00000162643","DNAI3"
"2131",164045,"ENSG00000162669","HFM1"
"2132",339479,"ENSG00000162670","BRINP3"
"2133",343450,"ENSG00000162687","KCNT2"
"2134",178,"ENSG00000162688","AGL"
"2135",7412,"ENSG00000162692","VCAM1"
"2136",10092,"ENSG00000162704","ARPC5"
"2137",84838,"ENSG00000162714","ZNF496"
"2138",93185,"ENSG00000162729","IGSF8"
"2139",2215,"ENSG00000162747","FCGR3B"
"2140",124905743,"ENSG00000162747","FCGR3B"
"2141",126823,"ENSG00000162755","KLHDC9"
"2142",28982,"ENSG00000162769","FLVCR1"
"2143",25992,"ENSG00000162804","SNED1"
"2144",128153,"ENSG00000162814","SPATA17"
"2145",79762,"ENSG00000162817","C1orf115"
"2146",148362,"ENSG00000162819","BROX"
"2147",100288142,"ENSG00000162825","NBPF20"
"2148",51205,"ENSG00000162836","ACP6"
"2149",163882,"ENSG00000162852","CNST"
"2150",129285,"ENSG00000162869","PPP1R21"
"2151",148811,"ENSG00000162877","PM20D1"
"2152",91461,"ENSG00000162878","PKDCC"
"2153",165140,"ENSG00000162881","OXER1"
"2154",23498,"ENSG00000162882","HAAO"
"2155",148789,"ENSG00000162885","B3GALNT2"
"2156",9261,"ENSG00000162889","MAPKAPK2"
"2157",11009,"ENSG00000162892","IL24"
"2158",9214,"ENSG00000162894","FCMR"
"2159",824,"ENSG00000162909","CAPN2"
"2160",150962,"ENSG00000162927","PUS10"
"2161",130132,"ENSG00000162944","RFTN2"
"2162",84661,"ENSG00000162961","DPY30"
"2163",130814,"ENSG00000162976","SLC66A3"
"2164",26225,"ENSG00000162980","ARL5A"
"2165",151354,"ENSG00000162981","LRATD1"
"2166",130162,"ENSG00000162994","CLHC1"
"2167",344405,"ENSG00000162997","PRORSD1P"
"2168",129401,"ENSG00000163002","NUP35"
"2169",90557,"ENSG00000163040","CCDC74A"
"2170",3020,"ENSG00000163041","H3-3A"
"2171",56997,"ENSG00000163050","COQ8A"
"2172",151473,"ENSG00000163053","SLC16A14"
"2173",6443,"ENSG00000163069","SGCB"
"2174",115677,"ENSG00000163072","NOSTRIN"
"2175",3625,"ENSG00000163083","INHBB"
"2176",129446,"ENSG00000163092","XIRP2"
"2177",1520,"ENSG00000163131","CTSS"
"2178",133015,"ENSG00000163138","PACRGL"
"2179",149428,"ENSG00000163141","BNIPL"
"2180",114905,"ENSG00000163145","C1QTNF7"
"2181",2071,"ENSG00000163161","ERCC3"
"2182",284996,"ENSG00000163162","RNF149"
"2183",388962,"ENSG00000163170","BOLA3"
"2184",6280,"ENSG00000163220","S100A9"
"2185",6283,"ENSG00000163221","S100A12"
"2186",7039,"ENSG00000163235","TGFA"
"2187",126668,"ENSG00000163239","TDRD10"
"2188",54876,"ENSG00000163257","DCAF16"
"2189",132789,"ENSG00000163281","GNPDA2"
"2190",2560,"ENSG00000163288","GABRB1"
"2191",152519,"ENSG00000163293","NIPAL1"
"2192",118429,"ENSG00000163297","ANTXR2"
"2193",51023,"ENSG00000163319","MRPS18C"
"2194",8545,"ENSG00000163320","CGGBP1"
"2195",151556,"ENSG00000163328","GPR155"
"2196",9076,"ENSG00000163347","CLDN1"
"2197",127579,"ENSG00000163354","DCST2"
"2198",285203,"ENSG00000163378","EOGT"
"2199",56203,"ENSG00000163380","LMOD3"
"2200",128240,"ENSG00000163382","NAXE"
"2201",56983,"ENSG00000163389","POGLUT1"
"2202",55356,"ENSG00000163393","SLC22A15"
"2203",6565,"ENSG00000163406","SLC15A2"
"2204",11167,"ENSG00000163430","FSTL1"
"2205",25802,"ENSG00000163431","LMOD1"
"2206",3490,"ENSG00000163453","IGFBP7"
"2207",10109,"ENSG00000163466","ARPC2"
"2208",134,"ENSG00000163485","ADORA1"
"2209",152110,"ENSG00000163491","NEK10"
"2210",55139,"ENSG00000163516","ANKZF1"
"2211",2199,"ENSG00000163520","FBLN2"
"2212",79411,"ENSG00000163521","GLB1L"
"2213",201595,"ENSG00000163527","STT3B"
"2214",131474,"ENSG00000163528","CHCHD4"
"2215",5274,"ENSG00000163536","SERPINI1"
"2216",81788,"ENSG00000163545","NUAK2"
"2217",3428,"ENSG00000163565","IFI16"
"2218",151651,"ENSG00000163576","EFHB"
"2219",130026,"ENSG00000163596","ICA1L"
"2220",151987,"ENSG00000163605","PPP4R2"
"2221",25871,"ENSG00000163608","NEPRO"
"2222",8618,"ENSG00000163618","CADPS"
"2223",5783,"ENSG00000163629","PTPN13"
"2224",152926,"ENSG00000163644","PPM1K"
"2225",8833,"ENSG00000163655","GMPS"
"2226",85443,"ENSG00000163673","DCLK3"
"2227",7871,"ENSG00000163681","SLMAP"
"2228",6133,"ENSG00000163682","RPL9"
"2229",11102,"ENSG00000163684","RPP14"
"2230",323,"ENSG00000163697","APBB2"
"2231",132014,"ENSG00000163701","IL17RE"
"2232",84818,"ENSG00000163702","IL17RC"
"2233",78987,"ENSG00000163703","CRELD1"
"2234",26577,"ENSG00000163710","PCOLCE2"
"2235",23350,"ENSG00000163714","U2SURP"
"2236",2919,"ENSG00000163739","CXCL1"
"2237",25898,"ENSG00000163743","RCHY1"
"2238",6259,"ENSG00000163785","RYK"
"2239",285126,"ENSG00000163793","DNAJC5G"
"2240",22950,"ENSG00000163798","SLC4A1AP"
"2241",1230,"ENSG00000163823","CCR1"
"2242",79442,"ENSG00000163827","LRRC2"
"2243",54859,"ENSG00000163832","ELP6"
"2244",349565,"ENSG00000163864","NMNAT3"
"2245",113444,"ENSG00000163866","SMIM12"
"2246",131601,"ENSG00000163870","TPRA1"
"2247",55689,"ENSG00000163872","YEATS2"
"2248",64769,"ENSG00000163875","MEAF6"
"2249",7802,"ENSG00000163879","DNALI1"
"2250",6184,"ENSG00000163902","RPN1"
"2251",55764,"ENSG00000163913","IFT122"
"2252",5984,"ENSG00000163918","RFC4"
"2253",7086,"ENSG00000163931","TKT"
"2254",91869,"ENSG00000163933","RFT1"
"2255",26354,"ENSG00000163938","GNL3"
"2256",57654,"ENSG00000163945","UVSSA"
"2257",4043,"ENSG00000163956","LRPAP1"
"2258",200931,"ENSG00000163959","SLC51A"
"2259",165918,"ENSG00000163961","RNF168"
"2260",54965,"ENSG00000163964","PIGX"
"2261",4241,"ENSG00000163975","MELTF"
"2262",6286,"ENSG00000163993","S100P"
"2263",84448,"ENSG00000163995","ABLIM2"
"2264",64789,"ENSG00000164002","EXO5"
"2265",79078,"ENSG00000164008","C1orf50"
"2266",114625,"ENSG00000164010","ERMAP"
"2267",51058,"ENSG00000164011","ZNF691"
"2268",79982,"ENSG00000164031","DNAJB14"
"2269",133308,"ENSG00000164038","SLC9B2"
"2270",56898,"ENSG00000164039","BDH2"
"2271",10424,"ENSG00000164040","PGRMC2"
"2272",993,"ENSG00000164045","CDC25A"
"2273",51385,"ENSG00000164048","ZNF589"
"2274",84126,"ENSG00000164053","ATRIP"
"2275",51246,"ENSG00000164054","SHISA5"
"2276",63891,"ENSG00000164068","RNF123"
"2277",4486,"ENSG00000164078","MST1R"
"2278",23132,"ENSG00000164080","RAD54L2"
"2279",51368,"ENSG00000164081","TEX264"
"2280",2912,"ENSG00000164082","GRM2"
"2281",132160,"ENSG00000164088","PPM1M"
"2282",64850,"ENSG00000164089","ETNPPL"
"2283",401152,"ENSG00000164096","C4orf3"
"2284",9464,"ENSG00000164107","HAND2"
"2285",4085,"ENSG00000164109","MAD2L1"
"2286",308,"ENSG00000164111","ANXA5"
"2287",132332,"ENSG00000164112","SMIM43"
"2288",80817,"ENSG00000164118","CEP44"
"2289",140458,"ENSG00000164122","ASB5"
"2290",55314,"ENSG00000164124","TMEM144"
"2291",3600,"ENSG00000164136","IL15"
"2292",729830,"ENSG00000164142","FHIP1A"
"2293",27236,"ENSG00000164144","ARFIP1"
"2294",3673,"ENSG00000164171","ITGA2"
"2295",4338,"ENSG00000164172","MOCS2"
"2296",79993,"ENSG00000164181","ELOVL7"
"2297",91942,"ENSG00000164182","NDUFAF2"
"2298",202151,"ENSG00000164188","RANBP3L"
"2299",285671,"ENSG00000164197","RNF180"
"2300",134429,"ENSG00000164211","STARD4"
"2301",5229,"ENSG00000164219","PGGT1B"
"2302",2151,"ENSG00000164220","F2RL2"
"2303",401207,"ENSG00000164241","C5orf63"
"2304",133619,"ENSG00000164244","PRRC1"
"2305",2150,"ENSG00000164251","F2RL1"
"2306",55109,"ENSG00000164252","AGGF1"
"2307",55255,"ENSG00000164253","WDR41"
"2308",4724,"ENSG00000164258","NDUFS4"
"2309",3360,"ENSG00000164270","HTR4"
"2310",153642,"ENSG00000164291","ARSK"
"2311",81789,"ENSG00000164296","TIGD6"
"2312",256987,"ENSG00000164300","SERINC5"
"2313",133121,"ENSG00000164303","ENPP6"
"2314",836,"ENSG00000164305","CASP3"
"2315",201973,"ENSG00000164306","PRIMPOL"
"2316",51752,"ENSG00000164307","ERAP1"
"2317",64167,"ENSG00000164308","ERAP2"
"2318",202333,"ENSG00000164309","CMYA5"
"2319",133584,"ENSG00000164318","EGFLAM"
"2320",57587,"ENSG00000164323","CFAP97"
"2321",57763,"ENSG00000164331","ANKRA2"
"2322",134510,"ENSG00000164332","UBLCP1"
"2323",84135,"ENSG00000164338","UTP15"
"2324",3818,"ENSG00000164344","KLKB1"
"2325",10412,"ENSG00000164346","NSA2"
"2326",84340,"ENSG00000164347","GFM2"
"2327",133957,"ENSG00000164366","CCDC127"
"2328",154386,"ENSG00000164385","LINC01600"
"2329",222611,"ENSG00000164393","ADGRF2"
"2330",2661,"ENSG00000164404","GDF9"
"2331",2898,"ENSG00000164418","GRIK2"
"2332",221301,"ENSG00000164451","CALHM4"
"2333",285761,"ENSG00000164465","DCBLD1"
"2334",94081,"ENSG00000164466","SFXN1"
"2335",57107,"ENSG00000164494","PDSS2"
"2336",135250,"ENSG00000164520","RAET1E"
"2337",221476,"ENSG00000164530","PI16"
"2338",57057,"ENSG00000164532","TBX20"
"2339",221955,"ENSG00000164535","DAGLB"
"2340",9263,"ENSG00000164543","STK17A"
"2341",29896,"ENSG00000164548","TRA2A"
"2342",79685,"ENSG00000164576","SAP30L"
"2343",6208,"ENSG00000164587","RPS14"
"2344",10466,"ENSG00000164597","COG5"
"2345",154743,"ENSG00000164603","BMT2"
"2346",54329,"ENSG00000164604","GPR85"
"2347",819,"ENSG00000164615","CAMLG"
"2348",285613,"ENSG00000164620","RELL2"
"2349",8645,"ENSG00000164626","KCNK5"
"2350",26872,"ENSG00000164647","STEAP1"
"2351",55536,"ENSG00000164649","CDCA7L"
"2352",54468,"ENSG00000164654","MIOS"
"2353",94120,"ENSG00000164674","SYTL3"
"2354",619279,"ENSG00000164684","ZNF704"
"2355",92421,"ENSG00000164695","CHMP4C"
"2356",26266,"ENSG00000164707","SLC13A4"
"2357",25798,"ENSG00000164713","BRI3"
"2358",22853,"ENSG00000164715","LMTK2"
"2359",1508,"ENSG00000164733","CTSB"
"2360",157773,"ENSG00000164743","C8orf48"
"2361",5885,"ENSG00000164754","RAD21"
"2362",4982,"ENSG00000164761","TNFRSF11B"
"2363",5001,"ENSG00000164815","ORC5"
"2364",734,"ENSG00000164823","OSGIN2"
"2365",1672,"ENSG00000164825","DEFB1"
"2366",23353,"ENSG00000164828","SUN1"
"2367",55074,"ENSG00000164830","OXR1"
"2368",157753,"ENSG00000164841","TMEM74"
"2369",115330,"ENSG00000164849","GPR146"
"2370",202915,"ENSG00000164855","TMEM184A"
"2371",26173,"ENSG00000164880","INTS1"
"2372",10922,"ENSG00000164896","FASTK"
"2373",2636,"ENSG00000164900","GBX1"
"2374",501,"ENSG00000164904","ALDH7A1"
"2375",221937,"ENSG00000164916","FOXK1"
"2376",1345,"ENSG00000164919","COX6C"
"2377",116039,"ENSG00000164920","OSR2"
"2378",7534,"ENSG00000164924","YWHAZ"
"2379",25879,"ENSG00000164934","DCAF13"
"2380",94241,"ENSG00000164938","TP53INP1"
"2381",55656,"ENSG00000164941","INTS8"
"2382",158326,"ENSG00000164946","FREM1"
"2383",2669,"ENSG00000164949","GEM"
"2384",54704,"ENSG00000164951","PDP1"
"2385",91147,"ENSG00000164953","TMEM67"
"2386",203259,"ENSG00000164970","FAM219A"
"2387",84688,"ENSG00000164972","C9orf24"
"2388",6619,"ENSG00000164975","SNAPC3"
"2389",318,"ENSG00000164978","NUDT2"
"2390",157378,"ENSG00000164983","TMEM65"
"2391",203238,"ENSG00000164989","CCDC171"
"2392",6850,"ENSG00000165025","SYK"
"2393",55798,"ENSG00000165055","METTL2B"
"2394",79698,"ENSG00000165061","ZMAT4"
"2395",137835,"ENSG00000165071","TMEM71"
"2396",256691,"ENSG00000165072","MAMDC2"
"2397",221656,"ENSG00000165097","KDM1B"
"2398",55582,"ENSG00000165115","KIF27"
"2399",84267,"ENSG00000165118","C9orf64"
"2400",203286,"ENSG00000165138","ANKS6"
"2401",84302,"ENSG00000165152","PGAP4"
"2402",155368,"ENSG00000165171","METTL27"
"2403",654817,"ENSG00000165178","NCF1C"
"2404",84270,"ENSG00000165233","CARD19"
"2405",4712,"ENSG00000165264","NDUFB6"
"2406",65083,"ENSG00000165271","NOL6"
"2407",360,"ENSG00000165272","AQP3"
"2408",158234,"ENSG00000165275","TRMT10B"
"2409",7415,"ENSG00000165280","VCP"
"2410",84720,"ENSG00000165282","PIGO"
"2411",9833,"ENSG00000165304","MELK"
"2412",7486,"ENSG00000165392","WRN"
"2413",220972,"ENSG00000165406","MARCHF8"
"2414",11067,"ENSG00000165507","DEPP1"
"2415",220979,"ENSG00000165511","ZNF22-AS1"
"2416",83592,"ENSG00000165568","AKR1E2"
"2417",11164,"ENSG00000165609","NUDT5"
"2418",222389,"ENSG00000165626","BEND7"
"2419",509,"ENSG00000165629","ATP5F1C"
"2420",169714,"ENSG00000165661","QSOX2"
"2421",6621,"ENSG00000165684","SNAPC4"
"2422",10807,"ENSG00000165689","ENTR1"
"2423",7248,"ENSG00000165699","TSC1"
"2424",138311,"ENSG00000165716","DIPK1B"
"2425",57608,"ENSG00000165757","JCAD"
"2426",26012,"ENSG00000165802","NSMF"
"2427",153579,"ENSG00000165810","BTNL9"
"2428",389941,"ENSG00000165985","C1QL3"
"2429",7589,"ENSG00000166529","ZSCAN21"
"2430",81628,"ENSG00000166925","TSC22D4"
"2431",245812,"ENSG00000166997","CNPY4"
"2432",4824,"ENSG00000167034","NKX3-1"
"2433",5090,"ENSG00000167081","PBX3"
"2434",158248,"ENSG00000167094","TTC16"
"2435",138429,"ENSG00000167103","PIP5KL1"
"2436",81605,"ENSG00000167118","URM1"
"2437",51148,"ENSG00000167123","CERCAM"
"2438",2021,"ENSG00000167136","ENDOG"
"2439",51450,"ENSG00000167157","PRRX2"
"2440",83696,"ENSG00000167632","TRAPPC9"
"2441",90990,"ENSG00000167702","KIFC2"
"2442",100505501,"ENSG00000167912","TOX-DT"
"2443",199223,"ENSG00000168026","TTC21A"
"2444",3921,"ENSG00000168028","RPSA"
"2445",54986,"ENSG00000168038","ULK4"
"2446",51435,"ENSG00000168077","SCARA3"
"2447",57691,"ENSG00000168116","KIAA1586"
"2448",222584,"ENSG00000168143","FAM83B"
"2449",149603,"ENSG00000168159","RNF187"
"2450",84376,"ENSG00000168172","HOOK3"
"2451",29063,"ENSG00000168228","ZCCHC4"
"2452",132158,"ENSG00000168237","GLYCTK"
"2453",64943,"ENSG00000168268","NT5DC2"
"2454",440957,"ENSG00000168273","SMIM4"
"2455",388753,"ENSG00000168275","COA6"
"2456",3800,"ENSG00000168280","KIF5C"
"2457",5162,"ENSG00000168291","PDHB"
"2458",54899,"ENSG00000168297","PXK"
"2459",115294,"ENSG00000168300","PCMTD1"
"2460",8309,"ENSG00000168306","ACOX2"
"2461",11170,"ENSG00000168309","FAM107A"
"2462",378,"ENSG00000168374","ARF4"
"2463",4735,"ENSG00000168385","SEPTIN2"
"2464",1841,"ENSG00000168393","DTYMK"
"2465",6890,"ENSG00000168394","TAP1"
"2466",84289,"ENSG00000168395","ING5"
"2467",23192,"ENSG00000168397","ATG4B"
"2468",377007,"ENSG00000168427","KLHL30"
"2469",203190,"ENSG00000168481","LGI3"
"2470",2339,"ENSG00000168522","FNTA"
"2471",347735,"ENSG00000168528","SERINC2"
