"sigVDX24.ENTREZID","sigVDX24.SYMBOL","sigVDX24.logFC","sigVDX24.AveExpr","sigVDX24.t","sigVDX24.P.Value","sigVDX24.adj.P.Val","sigVDX24.B"
"10915","TCERG1",0.790120645525057,5.62886152527739,7.73841756086157,9.74850832404419e-11,2.62019067243966e-09,13.9968318360837
"378805","LINC-PINT",-1.87142729009268,1.94960455761427,-7.7374808049176,9.78552514075378e-11,2.62513021109288e-09,14.2497135821299
"23310","NCAPD3",1.47472735709943,3.66254751404181,7.73265461540755,9.97847599453503e-11,2.67180334424014e-09,14.1418027494522
"55954","ZMAT5",-1.30435895481404,4.16687832880173,-7.72556216992179,1.02689567592171e-10,2.74436407963592e-09,14.0357171917405
"10513","APPBP2",-0.694405324687122,6.18620758165729,-7.72479524882299,1.03008693463451e-10,2.74767886124856e-09,13.9264987522001
"284086","NEK8",-2.66084641936855,1.95085813784908,-7.72300237918744,1.03758604315616e-10,2.76245025176018e-09,14.187718942914
"28956","LAMTOR2",-0.956114553377085,5.18163270650578,-7.72250215382106,1.03968807976429e-10,2.76282394630193e-09,13.9499816281816
"64773","PCED1A",-0.762356959287463,4.07709607358969,-7.72166730385561,1.04320575715399e-10,2.76695101389018e-09,14.0307078286045
"8487","GEMIN2",1.97819186568042,2.67476711193152,7.72045309838125,1.04834311834094e-10,2.77535046592364e-09,14.1771387172925
"83932","SPRTN",-0.908464442571221,4.45409274831791,-7.71249138571229,1.08266204909175e-10,2.86082782352874e-09,13.9558103429215
"81794","ADAMTS10",2.13046792878304,2.99251762076451,7.70901109294996,1.09801455969396e-10,2.89596199601681e-09,14.124079683146
"836","CASP3",-1.60380117792098,6.76433087082765,-7.70536154954221,1.11434755352449e-10,2.933545970811e-09,13.8753565236025
"51535","PPHLN1",-0.771215781881671,5.65837862737493,-7.70446806134448,1.11838310790877e-10,2.93368648773493e-09,13.8530028244991
"6988","TCTA",-0.901495843270061,5.328047267242,-7.70442744237123,1.11856691558766e-10,2.93368648773493e-09,13.8690785865704
"5429","POLH",-1.82007273199542,5.81449664313319,-7.70293062113883,1.12536138986065e-10,2.94602041167238e-09,13.8610299121472
"79647","AKIRIN1",-0.944877947994969,7.61955907823561,-7.70242722850025,1.12765568487133e-10,2.94654965968977e-09,13.8797031116207
"9518","GDF15",-3.87939246321592,6.87102803247135,-7.70112601495769,1.13360787272849e-10,2.95661727398298e-09,13.9106032078004
"160518","DENND5B",1.34237835541236,7.5947323125892,7.69637097852546,1.15562740371227e-10,3.00847622068088e-09,13.8437241162098
"84645","C22orf23",-2.4356313436041,4.17028159078059,-7.69516671943894,1.16127160669274e-10,3.01759212336911e-09,13.9160553824174
"4357","MPST",1.09540592228007,5.07810742343358,7.69313828103395,1.17084101146982e-10,3.03685539696886e-09,13.860806429636
"10606","PAICS",1.65204990092601,6.57015634224557,7.69233758597937,1.17464005552588e-10,3.04110855551958e-09,13.8058791272263
"94030","LRRC4B",2.90506480579415,4.79171152829209,7.69094533575035,1.18127521151309e-10,3.05267524384411e-09,13.9477888507401
"54840","APTX",-1.09003270772045,5.03313057391391,-7.68317625431728,1.2189948872352e-10,3.14438168348361e-09,13.7927320504952
"4814","NINJ1",-2.01958088002175,4.30517294407652,-7.67945043220564,1.23750901823754e-10,3.18630292739625e-09,13.8527039002316
"11047","ADRM1",-0.783507896293608,7.25889560920918,-7.67688334435118,1.25042856049797e-10,3.21369267263749e-09,13.7614866794915
"23516","SLC39A14",1.59838545581361,6.98239818283392,7.67443393495985,1.26288155352127e-10,3.23978575588227e-09,13.7354311795507
"8601","RGS20",-3.84487197086053,0.618671271884783,-7.67130712604022,1.27895883176067e-10,3.27506476118497e-09,14.0158547296436
"7272","TTK",3.53434054789137,2.69594276144726,7.66864799171322,1.29279234527817e-10,3.30448047021738e-09,13.9767852780553
"10939","AFG3L2",0.954607510489533,7.37857004819475,7.66809795293106,1.29567240929959e-10,3.30584242981438e-09,13.719143371551
"55017","C14orf119",-0.835406457163113,5.57267201375978,-7.66570883932188,1.30825669764528e-10,3.33191452615481e-09,13.7030545928241
"771","CA12",-3.37429619003538,0.113001791788041,-7.6650679254354,1.31165335077898e-10,3.33453534158324e-09,13.9893686600038
"8349","H2BC21",-1.44950797850485,7.41427803863306,-7.66124976223695,1.33207197576951e-10,3.38034264986267e-09,13.7148595327663
"9779","TBC1D5",1.00614122135862,4.95238610553554,7.65899681102827,1.34426897575924e-10,3.40515903859588e-09,13.7341775886992
"54491","OTULINL",-4.23339907263156,1.35505537715433,-7.65711036470128,1.35456763473231e-10,3.42508627784018e-09,13.9572539487782
"79980","DSN1",2.15621265873328,2.7243908257984,7.6494673773556,1.39710638024725e-10,3.52631653394305e-09,13.8900942879923
"10994","ILVBL",1.50308930349172,6.18452602396555,7.63986196910069,1.45246624267958e-10,3.6594873992664e-09,13.5995647133597
"4437","MSH3",0.899246022149173,4.38093457783838,7.63724522599834,1.46792405912847e-10,3.69182900870811e-09,13.6829451712079
"51513","ETV7",-5.6089690845943,-0.129732144130432,-7.6262528233972,1.53467602871135e-10,3.85283015835485e-09,13.8391096032929
"138151","NACC2",-1.40423685995127,6.68231291507993,-7.62519386790388,1.54126467465437e-10,3.8624860636712e-09,13.5478599561846
"79828","METTL8",-2.16707759303507,4.65223520854411,-7.62368964964032,1.55067230729328e-10,3.87915964048286e-09,13.5918897971763
"340719","NANOS1",-1.99563136292132,5.22924915776564,-7.62122326697116,1.56622184875375e-10,3.91111143933471e-09,13.56007717941
"580","BARD1",2.52169166355309,3.1282934133726,7.6195219941608,1.57703842054034e-10,3.93115205573277e-09,13.7599463066837
"3177","SLC29A2",1.7201349623164,4.77091670380005,7.6183279980397,1.58467432311592e-10,3.94320727327998e-09,13.6240806303487
"51686","OAZ3",-1.8424014782675,0.000148995917381307,-7.6054173986863,1.6696387355867e-10,4.14730016790177e-09,13.7507354309231
"90381","TICRR",2.72057920242753,0.835019829228443,7.59889852718487,1.71425419204198e-10,4.24781460985428e-09,13.731255609012
"51665","ASB1",-1.08658673207363,6.4090167834125,-7.59862725395448,1.71613640514562e-10,4.24781460985428e-09,13.4276290804783
"57608","JCAD",-1.65115205223551,4.42283910087159,-7.59809481389469,1.71983671640565e-10,4.24950531822056e-09,13.496364556558
"4288","MKI67",3.1925555339376,4.52579174743959,7.59602804206622,1.73427591882725e-10,4.27767811572032e-09,13.5480660369762
"84959","UBASH3B",-2.98476845602385,3.93740685706882,-7.57868116292706,1.86034340678205e-10,4.58060778690881e-09,13.4916421834096
"4299","AFF1",-1.00455868481247,6.05815498221977,-7.57365711461906,1.89853717742137e-10,4.66649172893589e-09,13.3247937507374
"2571","GAD1",-2.96117053682779,1.3679604532616,-7.57305140367982,1.90319452524729e-10,4.66978949365555e-09,13.617419922863
"1033","CDKN3",2.25617723900803,2.09982284637309,7.57225088304024,1.90936729763965e-10,4.67678765564467e-09,13.6134819534941
"2189","FANCG",1.87016127514499,2.72849448633621,7.57015522710425,1.92562170237303e-10,4.70841250976072e-09,13.5703202849955
"6546","SLC8A1",3.18354314792039,9.62162522521159,7.56656025215347,1.95382790435002e-10,4.76910090205644e-09,13.4077544039632
"1947","EFNB1",-1.90851437710996,7.36481612332326,-7.56377748966168,1.97594466439903e-10,4.81474128951488e-09,13.3450749816576
"81930","KIF18A",3.10838980153682,2.01438490605582,7.56327217607708,1.979987538686e-10,4.81625984367073e-09,13.5799011577295
"401106","ATP13A3-DT",-3.39174005971749,0.174445442830623,-7.55931186198809,2.01196051749353e-10,4.88559516006532e-09,13.5776369196333
"285671","RNF180",1.46063270259773,2.10422413793506,7.55853888864075,2.01826091652706e-10,4.89245899283428e-09,13.5582742852653
"79815","NIPAL2",-1.07827118641762,5.1179252946131,-7.55621842427076,2.03729337985706e-10,4.93010995909052e-09,13.2814385103358
"85236","H2BC12",-1.51000557700251,5.28573521040258,-7.5508817471447,2.08174816134956e-10,5.02556251662558e-09,13.2601959502465
"283643","TEDC1",1.53077737788079,2.87511926944112,7.55062937631343,2.08387426136704e-10,5.02556251662558e-09,13.4855145178433
"4493","MT1E",2.47556263072158,2.26994540430741,7.54991337196881,2.08991806341512e-10,5.03152239404079e-09,13.534517827108
"1810","DR1",-0.820471284202086,5.84300061626009,-7.54288416942146,2.15018965323863e-10,5.16779369901243e-09,13.2002540034572
"65989","DLK2",-2.99329325432734,2.07980623530021,-7.54009670564195,2.17456882057204e-10,5.2174833507558e-09,13.4685278358224
"22871","NLGN1",1.87780724905318,5.06724559291463,7.53084051397613,2.25752224573034e-10,5.40730328382078e-09,13.2378633299845
"29993","PACSIN1",3.05700894934589,2.90198429497407,7.52988289532139,2.26628282297569e-10,5.41907084529535e-09,13.4502100924337
"9212","AURKB",3.09714509397056,1.89514467452109,7.5272697743964,2.2903616210206e-10,5.46736492719561e-09,13.4421397140521
"284992","CCDC150",2.05170271906081,0.551764619010433,7.51936775023141,2.36474178811875e-10,5.63536774007859e-09,13.4163436313124
"51599","LSR",-1.88210216742752,5.92472137398565,-7.51570961893437,2.39998758116596e-10,5.70822871889937e-09,13.1126440189614
"26128","KIFBP",0.988831098992932,6.22055498759758,7.51535603152219,2.40342206071239e-10,5.70822871889937e-09,13.0888164088387
"5557","PRIM1",2.59080297300354,1.2653917397257,7.51021118636423,2.4539543159862e-10,5.81843309534505e-09,13.3855742440121
"26059","ERC2",1.42575986353862,3.39901130646336,7.50845692560635,2.47142608699444e-10,5.85001092592095e-09,13.2872926203897
"146712","B3GNTL1",1.34240701345667,1.76947191470751,7.50552398544913,2.50091508983657e-10,5.90988055792924e-09,13.3584964645382
"65080","MRPL44",-0.602099021767001,5.55889036453809,-7.5035073272172,2.52139511415108e-10,5.94829627934738e-09,13.051495614192
"285489","DOK7",3.44050312313753,3.8992021449617,7.49805735260723,2.57758407723023e-10,6.07068463941648e-09,13.2688276311991
"114789","SLC25A25",-1.78010844012402,4.60093696712686,-7.49721139845491,2.58641728349025e-10,6.07758378600793e-09,13.1147199554535
"55131","RBM28",1.01080399368467,4.34473973606805,7.49695085372842,2.58914390201985e-10,6.07758378600793e-09,13.1428722974973
"328","APEX1",0.804376849723962,6.9024978066631,7.49557664686291,2.60357265896301e-10,6.10128408133695e-09,13.010253397168
"114879","OSBPL5",1.16996546896667,3.76575770964208,7.49471488235126,2.61266188032452e-10,6.11241360838713e-09,13.1874679978583
"54936","ADPRS",-0.652204115464244,4.98504639526538,-7.49215498507211,2.63984905655836e-10,6.16577680142089e-09,13.0518007058599
"11270","NRM",1.67912602615499,2.77677970650027,7.48735511018881,2.69158981863979e-10,6.27621705392761e-09,13.238883854018
"5516","PPP2CB",-1.03849217552402,7.05224837880463,-7.48377078263506,2.73088710225344e-10,6.35732461952685e-09,12.9857369263167
"4832","NME3",2.22058609833356,4.20368256698508,7.48123555808438,2.75902797229855e-10,6.41223596730244e-09,13.1365013087171
"16","AARS1",1.58410705519179,6.6948148217978,7.47870427659412,2.78741407815907e-10,6.46753539980104e-09,12.9481867388253
"105371730","LOC105371730",-1.95834114495808,1.93719480185047,-7.47444216966045,2.83587058774998e-10,6.56645642253281e-09,13.2205569283076
"5522","PPP2R2C",-2.95924539125011,2.33790475147152,-7.47413699178498,2.83937230994212e-10,6.56645642253281e-09,13.1726943100475
"8408","ULK1",-1.17428754300446,6.76304071476741,-7.47126177158635,2.87257641609477e-10,6.6323551220129e-09,12.9267047706811
"358","AQP1",2.25471024830994,7.82304848084706,7.47011411898879,2.88593799000569e-10,6.64309687384568e-09,12.9408716228111
"53836","GPR87",-5.17334548284732,2.21077967323771,-7.4700520519989,2.88666237346887e-10,6.64309687384568e-09,13.1828684719534
"22993","HMGXB3",-1.07106900320454,6.04777117742018,-7.46908961440679,2.897918249249e-10,6.65812081931858e-09,12.9071579663692
"4751","NEK2",3.33749905507634,1.89426891535154,7.46303738319016,2.96971176747011e-10,6.81195774153893e-09,13.1972529677164
"161145","TMEM229B",-4.11100104343888,2.49889165705294,-7.46155478575794,2.98756806184329e-10,6.84177375333347e-09,13.1169725561243
"56894","AGPAT3",1.31295249789893,6.26776297646086,7.46076387338598,2.99713757767027e-10,6.85193524391728e-09,12.8748344286404
"2645","GCK",3.5890469544575,1.86842107222027,7.46038476933669,3.00173533477489e-10,6.85193524391728e-09,13.1910841107389
"440093","H3-5",-1.62893301122905,4.4686597935835,-7.45671067377688,3.04666123044933e-10,6.94323248699811e-09,12.9605507005985
"10024","TROAP",3.04760034312812,1.23186895254509,7.45442134284806,3.07499356782707e-10,6.99151610060685e-09,13.167917533875
"23196","FAM120A",1.20065665868793,6.7123065471348,7.4541976368485,3.07777618742988e-10,6.99151610060685e-09,12.8443136941737
"4624","MYH6",2.61546939296524,11.3081154189628,7.44940993427763,3.13793579411749e-10,7.11669689603072e-09,13.018470165676
"201255","LRRC45",1.21832814496635,3.59014798256808,7.44797351878779,3.15621300919213e-10,7.14664051791994e-09,13.0196135010238
"6422","SFRP1",2.13002706307671,7.85734289906504,7.44549175047472,3.18804240305638e-10,7.19923960559902e-09,12.8490715879987
"10452","TOMM40",0.921333271879952,6.17907649917379,7.44536582578987,3.18966594283853e-10,7.19923960559902e-09,12.8111839361915
"64285","RHBDF1",-1.3033303878876,5.86141231332739,-7.44417259371554,3.20509126275551e-10,7.22248085514377e-09,12.8159554615978
"56605","ERO1B",-2.09316811466901,4.47093593344253,-7.44294669559752,3.22101646693128e-10,7.24677251122367e-09,12.8897218266352
"10428","CFDP1",1.08716149685716,5.00708020278234,7.44231218831551,3.22929013892641e-10,7.25379941254219e-09,12.8645411564945
"6854","SYN2",-3.61691571150382,0.0329997701430687,-7.43708517569624,3.29826058175201e-10,7.38703392756411e-09,13.1002271058577
"5892","RAD51D",1.37893806235329,2.3351263761473,7.43702266516199,3.29909424910382e-10,7.38703392756411e-09,13.0682171126665
"145282","MIPOL1",2.03744206192449,2.63509539990144,7.43548042705604,3.31972898077444e-10,7.42143856590909e-09,13.0487319148101
"285605","DTWD2",1.7956742501568,3.70874187752094,7.43328803495896,3.34928466279632e-10,7.47564583055838e-09,12.9728566534349
"81553","CYRIA",-2.57657223632673,0.436404841810934,-7.42385085919065,3.47953726840941e-10,7.75408273548704e-09,13.0483566585131
"85377","MICALL1",-2.22538299115178,6.16439745367563,-7.4220816313699,3.5045135685428e-10,7.79740428109902e-09,12.7454126584673
"8618","CADPS",1.4282402159243,5.64601694591267,7.41857341467756,3.55457004717749e-10,7.89630355590659e-09,12.7318981770557
"283807","FBXL22",3.92787848271042,3.29240804209753,7.41756580273114,3.56907855977713e-10,7.91604762770095e-09,12.9796934931297
"6786","STIM1",-1.4102797908285,5.79562158285129,-7.41138896655565,3.65931979121193e-10,8.09709508948371e-09,12.6849918142851
"401024","FSIP2",2.1208301759054,2.00779550661653,7.4108108949647,3.66788092101769e-10,8.09709508948371e-09,12.9880067609772
"5860","QDPR",1.34868618308788,5.04915004136135,7.41080595412972,3.66795417998481e-10,8.09709508948371e-09,12.7567262687888
"1967","EIF2B1",-0.66034088533707,5.37710963516239,-7.40996673829831,3.68041866463246e-10,8.11189616160931e-09,12.6852284396043
"4168","MCF2",-2.33583866048534,0.676479716738984,-7.40438015522069,3.76447855398722e-10,8.28420561786812e-09,12.9674917435188
"4522","MTHFD1",1.44475415878804,5.90077715396683,7.40305993651258,3.78462201717655e-10,8.30810452255928e-09,12.6623376042856
"55247","NEIL3",3.5380293424243,0.0280719311340695,7.40289562552218,3.78713654038843e-10,8.30810452255928e-09,12.9653863286157
"98","ACYP2",-2.30992342353854,4.59232648559288,-7.40187451464465,3.80280049178592e-10,8.31885310171812e-09,12.7172305838803
"92979","MARCHF9",1.25340820060132,4.13690188309606,7.40180629242276,3.8038493308055e-10,8.31885310171812e-09,12.7921528758234
"101927789","LOC101927789",-3.36416334379733,1.35502567016601,-7.40117570013564,3.8135576554586e-10,8.32715442162465e-09,12.938439051439
"55771","PRR11",2.85814147346261,3.6575604445971,7.39928050988907,3.84288436521552e-10,8.37820176465873e-09,12.859902317027
"6051","RNPEP",-1.65548002474421,5.68236954275862,-7.39849684466239,3.85507674060348e-10,8.39179301617611e-09,12.6420564038928
"2582","GALE",-1.32646054612569,5.44912568540855,-7.39789329181688,3.86449322742748e-10,8.39930904553836e-09,12.6419158597265
"2022","ENG",2.64004797351969,1.45182492871962,7.39660761815276,3.88462864594553e-10,8.42939019070009e-09,12.9416118093634
"10036","CHAF1A",1.91212025011795,4.04405309645453,7.39624646512246,3.89030362393855e-10,8.42939019070009e-09,12.7626049500674
"10670","RRAGA",-0.952185987347167,6.93356800588218,-7.39511282329173,3.9081709394663e-10,8.45509669914646e-09,12.6237632138305
"7091","TLE4",-1.64715895866487,4.29505383512173,-7.39341721630969,3.93504844217593e-10,8.50018746312973e-09,12.7087429345974
"80329","ULBP1",-4.51337306516181,1.52307521323875,-7.38971921714511,3.99430835966438e-10,8.6149829919622e-09,12.8974602206616
"84303","CHCHD6",1.62307438043005,4.16533679509139,7.38562499736917,4.06095767895903e-10,8.7453406652078e-09,12.7488754201358
"287","ANK2",1.7939950354159,7.13799646749837,7.38183610951008,4.12362547429858e-10,8.86673911145362e-09,12.5663602117269
"7064","THOP1",0.961350188337182,5.31950804755884,7.37986231102925,4.15665350486469e-10,8.92413231135888e-09,12.5871713204029
"360","AQP3",-3.31617068490403,3.80348374563814,-7.37705523171287,4.20408048286608e-10,9.01221758305722e-09,12.7151237628574
"55696","RBM22",-0.906797654765439,5.43745426801318,-7.37281646667322,4.27672243786916e-10,9.15400589892845e-09,12.5364114923908
"53944","CSNK1G1",-1.84815296686103,4.75955318151558,-7.37213010724991,4.28860227564613e-10,9.16550446892263e-09,12.5699874045698
"55314","TMEM144",2.04865035576056,4.78280205689547,7.36592056582227,4.39758867405459e-10,9.38418770990679e-09,12.6192201187501
"8914","TIMELESS",2.06322833258564,3.99262683375366,7.35749918347232,4.54982754903019e-10,9.69436780643589e-09,12.6356723471832
"26985","AP3M1",0.655301731530105,6.07826112508695,7.35621006555545,4.57359170798951e-10,9.73028181500367e-09,12.4479219250804
"84777","DLGAP1-AS2",-3.23968776890274,0.773183365910815,-7.3494504570402,4.70024483989036e-10,9.98465283936891e-09,12.7458680642558
"353500","BMP8A",-2.39720794551577,0.838042763463697,-7.34810131362119,4.72593953962666e-10,1.00241163367623e-08,12.7504856571528
"79663","HSPBAP1",-1.28323645817651,1.95866773348812,-7.34685293513143,4.74984005144444e-10,1.0059661245796e-08,12.6977845245553
"6749","SSRP1",1.08021326729982,6.33650318008685,7.34068956851142,4.86961956519399e-10,1.02904659859653e-08,12.3891025103185
"8883","NAE1",0.800344959389701,5.38545507895078,7.34049591994884,4.87343142050473e-10,1.02904659859653e-08,12.4144759149748
"55330","BLOC1S4",-0.929428432077164,4.34977386530135,-7.33658032270599,4.95114988652716e-10,1.04389214074623e-08,12.4725142515322
"91647","ATPAF2",-0.919164334020008,4.51027982082573,-7.33448454259313,4.9932549531019e-10,1.05075103452531e-08,12.4538414327031
"79829","NAA40",1.21525293158188,4.8903244009901,7.3342196259449,4.99860262093126e-10,1.05075103452531e-08,12.4551489389902
"10058","ABCB6",-1.78191609278633,5.15678643158676,-7.32903445657413,5.10443041936897e-10,1.07139788414892e-08,12.3848412538809
"126074","SWSAP1",-1.03335109276623,1.87769173100572,-7.32678026819134,5.15113253654334e-10,1.07709919474192e-08,12.6375152063835
"8775","NAPA",-0.850222074026976,6.5720685936683,-7.32671830085008,5.15242237802903e-10,1.07709919474192e-08,12.3354873208632
"10202","DHRS2",-5.29190126717988,0.459188006104998,-7.32661678803133,5.15453604981578e-10,1.07709919474192e-08,12.6641369957168
"991","CDC20",3.36560529623655,3.35105134866375,7.32388627546768,5.21171595368362e-10,1.08743418506193e-08,12.582583887338
"5831","PYCR1",1.55241546527602,5.63536654317373,7.31999908733693,5.29421195883136e-10,1.10301303591983e-08,12.352024635041
"1431","CS",1.19671099457191,8.10496061011928,7.31896953858603,5.31627910393334e-10,1.10597451846081e-08,12.341661668724
"79783","SUGCT",-1.07933885229928,3.81843974087228,-7.31802526922362,5.33659910321276e-10,1.10856433288567e-08,12.4345827314993
"5912","RAP2B",-1.75326644586529,5.44093472880579,-7.31217716222589,5.46418458521853e-10,1.13339581293399e-08,12.3054359026941
"7412","VCAM1",5.7863632154315,5.24992895958028,7.31154830569945,5.47808409696886e-10,1.13460788855455e-08,12.5305139629105
"284114","TMEM102",2.19650142276866,2.61422847322337,7.31039348609072,5.50370086544196e-10,1.13823969146673e-08,12.5706222009385
"160857","CCDC122",-2.11910292026967,2.90631357011039,-7.30731371321432,5.57260406605783e-10,1.15079993645687e-08,12.4555226000843
"6535","SLC6A8",-1.49069552767762,7.43614566256468,-7.30588932183848,5.60476228069736e-10,1.15574629518802e-08,12.2918253458235
"26960","NBEA",1.11095818295082,4.66147699815642,7.30351085618868,5.65887388816383e-10,1.16519853568566e-08,12.3448542545809
"1662","DDX10",1.28820928022097,4.18670296145404,7.30189634868048,5.69590178196951e-10,1.17111066711326e-08,12.3645777947133
"257000","TINCR",-3.69762481333137,1.70431584120385,-7.30128222657851,5.71004976031133e-10,1.17230817528025e-08,12.5332089324137
"2531","KDSR",-1.5154715176963,6.00247683902252,-7.29856479664567,5.77307537694888e-10,1.18247493362284e-08,12.2344464790871
"5151","PDE8A",-1.51085749475762,4.04434253577443,-7.29842392446292,5.77636150477504e-10,1.18247493362284e-08,12.3345685317406
"65975","STK33",1.50517435133027,3.81006329172777,7.29781536061102,5.79057895232112e-10,1.18366493417258e-08,12.4199153786757
"100268168","RPL26L1-AS1",-1.73517550741079,1.00578910258811,-7.2956584204573,5.8412518981291e-10,1.19229263381522e-08,12.543969624288
"284309","ZNF776",1.1011744369323,3.82367756695441,7.29404161525036,5.87952548548334e-10,1.1983681177648e-08,12.3683099552454
"730101","LOC730101",-1.49114076694917,3.4094349170377,-7.29172223036281,5.93486830249732e-10,1.20749208291865e-08,12.3802244347247
"6310","ATXN1",0.881193144950954,5.85668461223699,7.29135650965916,5.94364209227318e-10,1.20749208291865e-08,12.1903319851292
"339456","TMEM52",-3.1703803675214,-0.0246590701532007,-7.29109138272608,5.95001068975818e-10,1.20749208291865e-08,12.5307354911165
"51728","POLR3K",1.70651135295611,3.43006601958119,7.28583709430228,6.07763810649878e-10,1.23161805887667e-08,12.4133829054111
"101927989","ZNF516-AS1",-1.76235804568898,0.305490246536126,-7.28542627915483,6.08773128351698e-10,1.2318909108772e-08,12.5084079812796
"83890","SPATA9",-1.64447538326564,0.158336804281217,-7.28489293859389,6.10085970820437e-10,1.23277630029197e-08,12.5063979864773
"9267","CYTH1",-1.25305198172636,4.37937237816467,-7.28112310959423,6.19446507220162e-10,1.24989750826486e-08,12.2321880260912
"56261","GPCPD1",-1.30458223230365,5.25241288161245,-7.27975435246935,6.22880505338636e-10,1.25502847456214e-08,12.1697943350514
"6821","SUOX",1.31812014090889,4.85416181354206,7.27803750643337,6.27214679085921e-10,1.26195593432087e-08,12.2279763544699
"25855","BRMS1",-0.847792294922809,5.24014335303856,-7.27293582794396,6.40272275775993e-10,1.28639011869174e-08,12.147148778604
"222236","NAPEPLD",0.959536990454619,3.65563934855692,7.27049615696129,6.46612087858319e-10,1.29727701501376e-08,12.276322960949
"121457","IKBIP",-2.59687913000234,6.34429277400951,-7.26734160553728,6.54902578914332e-10,1.31204095610661e-08,12.1383441266268
"125061","AFMID",1.14454815103149,3.52334400442571,7.26315506393864,6.66069290741272e-10,1.33163690270241e-08,12.3003364446246
"2595","GANC",-1.19063744742322,2.71703300163653,-7.26296718527772,6.6657484834223e-10,1.33163690270241e-08,12.3221823538275
"23479","ISCU",-1.17192088603937,6.92511876111296,-7.26084479314922,6.7231260319894e-10,1.34119698349205e-08,12.0878135888018
"51477","ISYNA1",-1.34448344396211,8.8558151380173,-7.25664157905322,6.83821601332682e-10,1.36222679394194e-08,12.161756415357
"4913","NTHL1",1.65508171891616,3.57266267624366,7.25548574871949,6.87020754603857e-10,1.36666671014699e-08,12.2817802953377
"126669","SHE",-4.50904150032634,0.285840536506698,-7.25426155000622,6.90425429540705e-10,1.37150236243319e-08,12.384549264482
"376132","LRRC10",3.84795112580249,6.92201173700488,7.25357683632883,6.923370552998e-10,1.37336268828766e-08,12.1244818799347
"55218","EXD2",1.11610679853401,5.3378066431624,7.25244177316017,6.95517637035413e-10,1.37755963801624e-08,12.0721867433024
"6674","SPAG1",-1.66284846855211,2.90228935611899,-7.25212459239738,6.96409018934651e-10,1.37755963801624e-08,12.2525778336398
"256302","NATD1",-1.85940936722599,5.34500287792321,-7.24888543314391,7.05577644805614e-10,1.3933169430314e-08,12.0563786668137
"1959","EGR2",-4.91813257646239,0.432783030165975,-7.24838870619668,7.06994272210537e-10,1.3933169430314e-08,12.3609741173732
"83648","FAM167A",-2.3070559295438,1.19396488641497,-7.24826664681442,7.07342810471066e-10,1.3933169430314e-08,12.3558542000145
"151354","LRATD1",-5.74666336996034,0.567424163016008,-7.24716992549958,7.10482179412473e-10,1.39754623112364e-08,12.3550210567593
"7016","TESK1",-1.14977910252367,5.34508368245768,-7.24644375943878,7.12568479777399e-10,1.39969518398673e-08,12.0448510162417
"220001","VWCE",-3.34899454829629,2.56826114694679,-7.24543528648549,7.1547600213196e-10,1.40344902702319e-08,12.2697326632458
"203259","FAM219A",-1.26861452611275,5.08585305402161,-7.24307682534198,7.22321969422126e-10,1.41490717904607e-08,12.0407432914526
"84501","SPIRE2",1.53205417860706,1.80439694940052,7.24256374214812,7.23819945185861e-10,1.4158722372219e-08,12.3278588492103
"9553","MRPL33",-1.03142318846987,5.64935166199988,-7.23792716361628,7.37498065105737e-10,1.43978016775685e-08,11.9891651907952
"5900","RALGDS",-1.64854137965243,5.77364132300265,-7.2377295668349,7.38086680716024e-10,1.43978016775685e-08,11.9938910162565
"55023","PHIP",1.26058592719598,5.8321217223243,7.23394292117118,7.49457623212644e-10,1.45895921871909e-08,11.9683452516232
"55283","MCOLN3",-3.83351073273852,1.2705853643025,-7.23373887939265,7.50075281049367e-10,1.45895921871909e-08,12.2923263104921
"339453","TMEM240",2.0167284063455,0.970101914297912,7.2334250418771,7.51026294782264e-10,1.45895921871909e-08,12.3064603692401
"6890","TAP1",-3.17364557813584,5.63284221062443,-7.22968651992714,7.62448001918162e-10,1.47910711556686e-08,12.0112348454332
"399694","SHC4",-2.63920041146624,2.3857096704668,-7.22711264255752,7.70412140646463e-10,1.49087863760577e-08,12.1804003590496
"286499","FAM133A",2.74198966925547,0.291796851401881,7.22704161352041,7.70633092997018e-10,1.49087863760577e-08,12.2779132367851
"51319","RSRC1",1.38499359090602,3.06392352590605,7.21798090805468,7.99343314092962e-10,1.54430058102679e-08,12.1601327425768
"6301","SARS1",-1.05272511093681,7.34535046715973,-7.21237193314689,8.17648501239617e-10,1.57750157417243e-08,11.9075664867728
"286205","SCAI",1.15826148472092,3.95660782231793,7.19885118178632,8.63511855106703e-10,1.6637073826707e-08,11.9871149387704
"8351","H3C4",-2.63417544317985,0.400292606620585,-7.19574786966308,8.74395558127138e-10,1.68125305991595e-08,12.159082919588
"10426","TUBGCP3",1.01420929173584,4.01052096949978,7.19557494669671,8.75006030189142e-10,1.68125305991595e-08,11.9640458461407
"10200","MPHOSPH6",1.88147795600797,2.83625984202333,7.19463431489225,8.78334209285564e-10,1.68534863808963e-08,12.0977019739659
"91445","RNF185",-0.842206050819492,5.29021559921268,-7.18222934623619,9.2342583214365e-10,1.76945978502193e-08,11.781073707972
"8370","H4C14",-2.06065807786163,1.40685006555799,-7.18135963133357,9.26672498672896e-10,1.77326840642786e-08,12.0834563877421
"10715","CERS1",2.02767556690032,1.53065749744137,7.17832550694424,9.38088376860009e-10,1.79267797824917e-08,12.0901965350408
