"","entrezgene_id","ensembl_gene_id","hgnc_symbol"
"1",10179,"ENSG00000076053","RBM7"
"2",29097,"ENSG00000143771","CNIH4"
"3",57338,"ENSG00000154118","JPH3"
"4",7027,"ENSG00000198176","TFDP1"
"5",9852,"ENSG00000178567","EPM2AIP1"
