"","x"
"1869","130026"
"1870","100128927"
"1871","3155"
"1872","79064"
"1873","124976"
"1874","8975"
"1875","3133"
"1876","2250"
"1877","83594"
"1878","56146"
"1879","1432"
"1880","140459"
"1881","83930"
"1882","91977"
"1883","375260"
"1884","55614"
"1885","9670"
"1886","8891"
"1887","7982"
"1888","10040"
"1889","79098"
"1890","50999"
"1891","10458"
"1892","80142"
"1893","196294"
"1894","283450"
"1895","339479"
"1896","440672"
"1897","5789"
"1898","55116"
"1899","3400"
"1900","10263"
"1901","3985"
"1902","23457"
"1903","4302"
"1904","285367"
"1905","6594"
"1906","1514"
"1907","3480"
"1908","10219"
"1909","3659"
"1910","51547"
"1911","79913"
"1912","79660"
"1913","51626"
"1914","84661"
"1915","158056"
"1916","5364"
"1917","3954"
"1918","23169"
"1919","10825"
"1920","143384"
"1921","5496"
"1922","22846"
"1923","9984"
"1924","730268"
"1925","6760"
"1926","2060"
"1927","83719"
"1928","253868"
"1929","4660"
"1930","57106"
"1931","4774"
"1932","6046"
"1933","51106"
"1934","80789"
"1935","9258"
"1936","11015"
"1937","120"
"1938","116983"
"1939","10553"
"1940","148898"
"1941","30819"
"1942","9296"
"1943","221395"
"1944","11264"
"1945","23143"
"1946","3065"
"1947","55920"
"1948","3611"
"1949","374887"
"1950","7145"
"1951","8735"
"1952","8330"
"1953","401431"
"1954","146223"
"1955","730013"
"1956","23107"
"1957","23203"
"1958","374395"
"1959","167838"
"1960","26030"
"1961","25776"
"1962","57403"
"1963","9013"
"1964","51074"
"1965","141"
"1966","26225"
"1967","92597"
"1968","4928"
"1969","472"
"1970","7436"
"1971","51719"
"1972","22919"
"1973","27068"
"1974","25841"
"1975","29896"
"1976","147657"
"1977","410"
"1978","221424"
"1979","79415"
"1980","255057"
"1981","221960"
"1982","113277"
"1983","10642"
"1984","783"
"1985","23590"
"1986","79628"
"1987","25939"
"1988","51552"
"1989","64137"
"1990","60684"
"1991","8974"
"1992","339906"
"1993","83637"
"1994","2717"
"1995","100506144"
"1996","6536"
"1997","55633"
"1998","55806"
"1999","535"
"2000","51433"
"2001","23232"
"2002","9547"
"2003","157680"
"2004","81493"
"2005","7262"
"2006","84687"
"2007","5271"
"2008","153020"
"2009","92667"
"2010","55357"
"2011","318"
"2012","2275"
"2013","4501"
"2014","26155"
"2015","389856"
"2016","23029"
"2017","29094"
"2018","29116"
"2019","51655"
"2020","101927990"
"2021","149111"
"2022","100271836"
"2023","100616408"
"2024","100130890"
"2025","23210"
"2026","374819"
"2027","3978"
"2028","2843"
"2029","389337"
"2030","200734"
"2031","55704"
"2032","57169"
"2033","4179"
"2034","23246"
"2035","57580"
"2036","7597"
"2037","113622"
"2038","56127"
"2039","124637"
"2040","84925"
"2041","5387"
"2042","10484"
"2043","51454"
"2044","55347"
"2045","7702"
"2046","57479"
"2047","729176"
"2048","54921"
"2049","4851"
"2050","8089"
"2051","6768"
"2052","84911"
"2053","4154"
"2054","5595"
"2055","26000"
"2056","7922"
"2057","93622"
"2058","56672"
"2059","3768"
"2060","80164"
"2061","57192"
"2062","7168"
"2063","90313"
"2064","6909"
"2065","51124"
"2066","23168"
"2067","55663"
"2068","6921"
"2069","8086"
"2070","7596"
"2071","662"
"2072","25907"
"2073","79147"
"2074","11335"
"2075","10297"
"2076","100130958"
"2077","30815"
"2078","153222"
"2079","10521"
"2080","84224"
"2081","114971"
"2082","7716"
"2083","284406"
"2084","152579"
"2085","284352"
"2086","610"
"2087","8780"
"2088","6843"
"2089","51360"
"2090","163087"
"2091","5087"
"2092","5577"
"2093","55103"
"2094","93109"
"2095","116143"
"2096","117145"
"2097","10987"
"2098","10318"
"2099","1455"
"2100","10464"
"2101","55527"
"2102","5073"
"2103","5289"
"2104","253782"
"2105","8195"
"2106","64598"
"2107","51622"
"2108","5774"
"2109","57505"
"2110","23005"
"2111","25917"
"2112","3434"
"2113","284161"
"2114","286826"
"2115","7137"
"2116","84456"
"2117","57473"
"2118","78999"
"2119","54797"
"2120","10953"
"2121","10390"
"2122","122060"
"2123","84937"
"2124","54832"
"2125","222699"
"2126","4968"
"2127","7520"
"2128","9413"
"2129","4673"
"2130","10026"
"2131","388569"
"2132","91782"
"2133","10124"
"2134","51562"
"2135","23359"
"2136","6299"
"2137","7424"
"2138","55204"
"2139","64506"
"2140","285598"
"2141","100616387"
"2142","55971"
"2143","2562"
"2144","54802"
"2145","10808"
"2146","57560"
"2147","9517"
"2148","403313"
"2149","150572"
"2150","64091"
"2151","163486"
"2152","90293"
"2153","58477"
"2154","100288695"
"2155","23139"
"2156","1632"
"2157","55278"
"2158","5190"
"2159","80034"
"2160","8817"
"2161","84260"
"2162","10241"
"2163","92017"
"2164","283487"
"2165","5527"
"2166","3631"
"2167","5471"
"2168","9633"
"2169","8674"
"2170","367"
"2171","54535"
"2172","29964"
"2173","4355"
"2174","375035"
"2175","26260"
"2176","166336"
"2177","166"
"2178","84525"
"2179","23295"
"2180","2051"
"2181","657"
"2182","9213"
"2183","7270"
"2184","57728"
"2185","22955"
"2186","59274"
"2187","10123"
"2188","84626"
"2189","165055"
"2190","90799"
"2191","11191"
"2192","4502"
"2193","6662"
"2194","30827"
"2195","10201"
"2196","56123"
"2197","54625"
"2198","64398"
"2199","10435"
"2200","7158"
"2201","85014"
"2202","5616"
"2203","96610"
"2204","23173"
"2205","599"
"2206","11249"
"2207","92399"
"2208","1907"
"2209","57085"
"2210","26528"
"2211","29923"
"2212","2014"
"2213","127833"
"2214","55698"
"2215","647024"
"2216","400410"
"2217","23250"
"2218","101928099"
"2219","203054"
"2220","10772"
"2221","3815"
"2222","137994"
"2223","93587"
"2224","55687"
"2225","57231"
"2226","115560"
"2227","10865"
"2228","3313"
"2229","100874249"
"2230","51725"
"2231","79823"
"2232","79641"
"2233","8379"
"2234","51490"
"2235","57798"
"2236","9934"
"2237","4747"
"2238","5168"
"2239","55726"
"2240","9266"
"2241","255919"
"2242","54549"
"2243","4795"
"2244","64651"
"2245","55276"
"2246","3643"
"2247","9848"
"2248","9785"
"2249","1075"
"2250","3164"
"2251","493856"
"2252","23207"
"2253","100132273"
"2254","57583"
"2255","10253"
"2256","4905"
"2257","23291"
"2258","1849"
"2259","22904"
"2260","129285"
"2261","6431"
"2262","2066"
"2263","1954"
"2264","285753"
"2265","317649"
"2266","80031"
"2267","27107"
"2268","27087"
"2269","375189"
"2270","79929"
"2271","4088"
"2272","576"
"2273","3728"
"2274","1213"
"2275","388324"
"2276","10569"
"2277","255031"
"2278","64115"
"2279","79092"
"2280","10345"
"2281","57533"
"2282","59338"
"2283","10236"
"2284","55856"
"2285","1736"
"2286","1198"
"2287","260425"
"2288","65985"
"2289","656"
"2290","51263"
"2291","7086"
"2292","29882"
"2293","127707"
"2294","28962"
"2295","3880"
"2296","7594"
"2297","6100"
"2298","1978"
"2299","9397"
"2300","3622"
"2301","126272"
"2302","3987"
"2303","79691"
"2304","58505"
"2305","1999"
"2306","57544"
"2307","214"
"2308","105373801"
"2309","25953"
"2310","93164"
"2311","10188"
"2312","9125"
"2313","1861"
"2314","118461"
"2315","283337"
"2316","4090"
"2317","23252"
"2318","246243"
"2319","284723"
"2320","7916"
"2321","10617"
"2322","9710"
"2323","6425"
"2324","285556"
"2325","100128338"
"2326","8508"
"2327","57584"
"2328","148022"
"2329","9311"
"2330","57674"
"2331","5583"
"2332","196385"
"2333","9721"
"2334","51122"
"2335","3437"
"2336","5137"
"2337","79047"
"2338","7762"
"2339","55666"
"2340","23039"
"2341","9531"
"2342","50651"
"2343","57536"
"2344","339366"
"2345","5152"
"2346","285315"
"2347","55610"
"2348","85302"
"2349","90390"
"2350","91975"
"2351","84792"
"2352","54476"
"2353","256815"
"2354","6834"
"2355","5832"
"2356","4702"
"2357","79788"
"2358","51309"
"2359","6636"
"2360","54805"
"2361","9699"
"2362","375346"
"2363","84328"
"2364","517"
"2365","9667"
"2366","150383"
"2367","10787"
"2368","6253"
"2369","4902"
"2370","25930"
"2371","4053"
"2372","221393"
"2373","84287"
"2374","26119"
"2375","728743"
"2376","10023"
"2377","11062"
"2378","56916"
"2379","56129"
"2380","79629"
"2381","5825"
"2382","439949"
"2383","3399"
"2384","55565"
"2385","144402"
"2386","27304"
"2387","9371"
"2388","57469"
"2389","8291"
"2390","9534"
"2391","387914"
"2392","115209"
"2393","100506581"
"2394","100507347"
"2395","9445"
"2396","2778"
"2397","56829"
"2398","94097"
"2399","56271"
"2400","3092"
"2401","84258"
"2402","285513"
"2403","4867"
"2404","4646"
"2405","3301"
"2406","2036"
"2407","23387"
"2408","79840"
"2409","1875"
"2410","256356"
"2411","102724826"
"2412","115024"
"2413","7284"
"2414","57730"
"2415","25904"
"2416","7855"
"2417","3183"
"2418","79990"
"2419","10589"
"2420","9816"
"2421","9732"
"2422","9663"
"2423","23241"
"2424","153733"
"2425","26207"
"2426","221749"
"2427","29090"
"2428","8031"
"2429","153642"
"2430","26284"
"2431","402415"
"2432","26145"
"2433","7107"
"2434","9537"
"2435","400684"
"2436","5428"
"2437","55608"
"2438","79780"
"2439","338799"
"2440","83716"
"2441","653121"
"2442","114781"
"2443","114885"
"2444","10667"
"2445","219333"
"2446","50944"
"2447","2931"
"2448","5002"
"2449","84171"
"2450","59341"
"2451","1847"
"2452","6251"
"2453","11338"
"2454","10678"
"2455","10616"
"2456","54974"
"2457","81788"
"2458","119710"
"2459","64757"
"2460","11051"
"2461","352954"
"2462","9789"
"2463","84787"
"2464","64858"
"2465","6747"
"2466","8572"
"2467","100289373"
"2468","64122"
"2469","23274"
"2470","23446"
"2471","92521"
"2472","134430"
"2473","22932"
"2474","112849"
"2475","81617"
"2476","7325"
"2477","9278"
"2478","8863"
"2479","79905"
"2480","54498"
"2481","1837"
"2482","55654"
"2483","124751"
"2484","3093"
"2485","92558"
"2486","5217"
"2487","54760"
"2488","8520"
"2489","339768"
"2490","5071"
"2491","83734"
"2492","388610"
"2493","5089"
"2494","63977"
"2495","89872"
"2496","11076"
"2497","83448"
"2498","284996"
"2499","10978"
"2500","84811"
"2501","84900"
"2502","51676"
"2503","101060351"
"2504","54985"
"2505","9540"
"2506","57722"
"2507","1294"
"2508","51593"
"2509","29960"
"2510","29775"
"2511","84461"
"2512","2209"
"2513","57604"
"2514","85409"
"2515","6414"
"2516","4150"
"2517","5425"
"2518","9718"
"2519","3038"
"2520","143425"
"2521","2872"
"2522","53917"
"2523","64170"
"2524","26015"
"2525","80790"
"2526","11143"
"2527","2073"
"2528","2395"
"2529","1471"
"2530","90523"
"2531","25852"
"2532","401010"
"2533","79007"
"2534","29087"
"2535","7469"
"2536","84079"
"2537","10687"
"2538","80895"
"2539","56904"
"2540","284889"
"2541","9788"
"2542","84233"
"2543","90637"
"2544","8925"
"2545","23587"
"2546","10351"
"2547","130827"
"2548","404037"
"2549","9631"
"2550","79441"
"2551","286437"
"2552","219738"
"2553","6645"
"2554","540"
"2555","219654"
"2556","55227"
"2557","221955"
"2558","11252"
"2559","29102"
"2560","29115"
"2561","1982"
"2562","7515"
"2563","388335"
"2564","64135"
"2565","441818"
"2566","101927365"
"2567","5378"
"2568","128077"
"2569","4752"
"2570","56997"
"2571","9912"
"2572","162427"
"2573","55721"
"2574","26608"
"2575","80321"
"2576","84720"
"2577","120114"
"2578","23030"
"2579","10844"
"2580","79634"
"2581","23568"
"2582","7690"
"2583","26134"
"2584","51290"
"2585","100128653"
"2586","9775"
"2587","3749"
"2588","25950"
"2589","26093"
"2590","3635"
"2591","54681"
"2592","7005"
"2593","51287"
"2594","10586"
"2595","26054"
"2596","8793"
"2597","9132"
"2598","51569"
"2599","23286"
"2600","94015"
"2601","84266"
"2602","64795"
"2603","201229"
"2604","80758"
"2605","9709"
"2606","2648"
"2607","27258"
"2608","10905"
"2609","83858"
"2610","5802"
"2611","10591"
"2612","28227"
"2613","400073"
"2614","54872"
"2615","11018"
"2616","10391"
"2617","255520"
"2618","653635"
"2619","252995"
"2620","6147"
"2621","421"
"2622","622"
"2623","11112"
"2624","91368"
"2625","100506299"
"2626","9922"
"2627","9181"
"2628","54516"
"2629","51400"
"2630","22823"
"2631","2114"
"2632","4331"
"2633","54509"
"2634","144577"
"2635","64682"
"2636","222696"
"2637","7780"
"2638","4828"
"2639","509"
"2640","53345"
"2641","96626"
"2642","9048"
"2643","80816"
"2644","23654"
"2645","1123"
"2646","151050"
"2647","440434"
"2648","729082"
"2649","54934"
"2650","84243"
"2651","11276"
"2652","284338"
"2653","10150"
"2654","64215"
"2655","23413"
"2656","6838"
"2657","150967"
"2658","90203"
"2659","196743"
"2660","6775"
"2661","10286"
"2662","220965"
"2663","4724"
"2664","147040"
"2665","84650"
"2666","145438"
"2667","55924"
"2668","9489"
"2669","90525"
"2670","9851"
"2671","84662"
"2672","5699"
"2673","54676"
"2674","340527"
"2675","92714"
"2676","5979"
"2677","3178"
"2678","6461"
"2679","23450"
"2680","116362"
"2681","122809"
"2682","6926"
"2683","779"
"2684","375593"
"2685","51526"
"2686","388135"
"2687","389257"
"2688","64222"
"2689","8555"
"2690","966"
"2691","253017"
"2692","64344"
"2693","8999"
"2694","5877"
"2695","201283"
"2696","10084"
"2697","92609"
"2698","6468"
"2699","2901"
"2700","54487"
"2701","349114"
"2702","25834"
"2703","85439"
"2704","100507034"
"2705","84908"
"2706","56985"
"2707","9256"
"2708","9545"
"2709","595"
"2710","54464"
"2711","25878"
"2712","166929"
"2713","200316"
"2714","100507459"
"2715","139285"
"2716","79086"
"2717","258010"
"2718","84572"
"2719","51368"
"2720","51611"
"2721","1373"
"2722","6789"
"2723","8714"
"2724","55051"
"2725","10289"
"2726","55799"
"2727","81931"
"2728","168667"
"2729","282991"
"2730","101929693"
"2731","84306"
"2732","5359"
"2733","100131564"
"2734","55643"
"2735","11193"
"2736","54849"
"2737","402682"
"2738","8776"
"2739","285025"
"2740","440270"
"2741","9694"
"2742","286101"
"2743","54801"
"2744","64839"
"2745","126626"
"2746","100506164"
"2747","2801"
"2748","390"
"2749","5719"
"2750","1848"
"2751","64788"
"2752","56902"
"2753","5973"
"2754","23034"
"2755","8443"
"2756","9688"
"2757","126917"
"2758","2045"
"2759","2896"
"2760","10614"
"2761","11311"
"2762","79608"
"2763","2806"
"2764","554236"
"2765","22844"
"2766","222235"
"2767","55536"
"2768","23339"
"2769","9741"
"2770","140775"
"2771","25875"
"2772","8504"
"2773","100506365"
"2774","129607"
"2775","64065"
"2776","254100"
"2777","116931"
"2778","7884"
"2779","55172"
"2780","375748"
"2781","22911"
"2782","84443"
"2783","9138"
"2784","5125"
"2785","326625"
"2786","27175"
"2787","374569"
"2788","58497"
"2789","116840"
"2790","7920"
"2791","81565"
"2792","92241"
"2793","134728"
"2794","285966"
"2795","8767"
"2796","286046"
"2797","50650"
"2798","6416"
"2799","22809"
"2800","140612"
"2801","55197"
"2802","58191"
"2803","283981"
"2804","5734"
"2805","51104"
"2806","100130086"
"2807","8078"
"2808","7862"
"2809","6497"
"2810","84264"
"2811","37"
"2812","162394"
"2813","2787"
"2814","91057"
"2815","131076"
"2816","219293"
"2817","285600"
"2818","9730"
"2819","54899"
"2820","9747"
"2821","64112"
"2822","79664"
"2823","51752"
"2824","2802"
"2825","84078"
"2826","2549"
"2827","219743"
"2828","57062"
"2829","49855"
"2830","147949"
"2831","8772"
"2832","147727"
"2833","94107"
"2834","26576"
"2835","9060"
"2836","80230"
"2837","126433"
"2838","85015"
"2839","403341"
"2840","58528"
"2841","339324"
"2842","4943"
"2843","163933"
"2844","2620"
"2845","116138"
"2846","57337"
"2847","5118"
"2848","55037"
"2849","1728"
"2850","128977"
"2851","80264"
"2852","5901"
"2853","388730"
"2854","745"
"2855","9853"
"2856","64132"
"2857","126068"
"2858","84957"
"2859","3601"
"2860","9205"
"2861","57700"
"2862","5243"
"2863","1642"
"2864","57480"
"2865","5239"
"2866","57150"
"2867","83643"
"2868","26502"
"2869","51606"
"2870","25926"
"2871","3753"
"2872","3777"
"2873","222234"
"2874","9862"
"2875","79658"
"2876","54482"
"2877","283596"
"2878","11196"
"2879","1809"
"2880","8502"
"2881","100129961"
"2882","23328"
"2883","11243"
"2884","2744"
"2885","4927"
"2886","55317"
"2887","162989"
"2888","7852"
"2889","2558"
"2890","94039"
"2891","9990"
"2892","253943"
"2893","8560"
"2894","8237"
"2895","5016"
"2896","85450"
"2897","4716"
"2898","147650"
"2899","54461"
"2900","100506433"
"2901","55108"
"2902","9793"
"2903","2825"
"2904","9231"
"2905","83707"
"2906","101928841"
"2907","5101"
"2908","199223"
"2909","84968"
"2910","101"
"2911","51361"
"2912","861"
"2913","80194"
"2914","5980"
"2915","101928728"
"2916","92335"
"2917","165215"
"2918","101929490"
"2919","115992"
"2920","105371789"
"2921","65258"
"2922","51292"
"2923","79651"
"2924","441191"
"2925","84172"
"2926","348110"
"2927","348926"
"2928","490"
"2929","23648"
"2930","7784"
"2931","644246"
"2932","23543"
"2933","63976"
"2934","56144"
"2935","27301"
"2936","145407"
"2937","9672"
"2938","81889"
"2939","129563"
"2940","388552"
"2941","9776"
"2942","80776"
"2943","338811"
"2944","664709"
"2945","7739"
"2946","29889"
"2947","9612"
"2948","252969"
"2949","5924"
"2950","2055"
"2951","64777"
"2952","51205"
"2953","79623"
"2954","23588"
"2955","101243545"
"2956","56978"
"2957","79943"
"2958","11277"
"2959","51729"
"2960","11215"
"2961","1398"
"2962","401588"
"2963","9532"
"2964","100329109"
"2965","1767"
"2966","84905"
"2967","80267"
"2968","3162"
"2969","84548"
"2970","84273"
"2971","143162"
"2972","11096"
"2973","55906"
"2974","285672"
"2975","64101"
"2976","79135"
"2977","2170"
"2978","153241"
"2979","27316"
"2980","51093"
"2981","9734"
"2982","79809"
"2983","11147"
"2984","6667"
"2985","2034"
"2986","57190"
"2987","9774"
"2988","5062"
"2989","389906"
"2990","55788"
"2991","163255"
"2992","102723475"
"2993","23517"
"2994","152926"
"2995","51427"
"2996","833"
"2997","63926"
"2998","80309"
"2999","140576"
"3000","64976"
"3001","5394"
"3002","8800"
"3003","9985"
"3004","1825"
"3005","23293"
"3006","648791"
"3007","359948"
"3008","339175"
"3009","2819"
"3010","253260"
"3011","220074"
"3012","11279"
"3013","57189"
"3014","9717"
"3015","101928483"
"3016","2624"
"3017","3182"
"3018","79414"
"3019","65267"
"3020","2886"
"3021","57633"
"3022","254102"
"3023","2098"
"3024","4234"
"3025","11177"
"3026","23580"
"3027","158160"
"3028","64689"
"3029","6118"
"3030","1072"
"3031","10801"
"3032","5663"
"3033","653319"
"3034","58489"
"3035","2176"
"3036","8273"
"3037","112399"
"3038","8506"
"3039","2962"
"3040","64841"
"3041","4430"
"3042","23228"
"3043","134637"
"3044","23576"
"3045","8220"
"3046","122616"
"3047","2289"
"3048","221391"
"3049","105376114"
"3050","9451"
"3051","128439"
"3052","4744"
"3053","55796"
"3054","51031"
"3055","7163"
"3056","2697"
"3057","55133"
"3058","163059"
"3059","6907"
"3060","150759"
"3061","55201"
"3062","57718"
"3063","375"
"3064","102606465"
"3065","9749"
"3066","401320"
"3067","83756"
"3068","627"
"3069","728411"
"3070","85028"
"3071","26276"
"3072","7408"
"3073","1729"
"3074","29887"
"3075","6713"
"3076","79568"
"3077","54875"
"3078","3419"
"3079","28973"
"3080","100527964"
"3081","51517"
"3082","9993"
"3083","2627"
"3084","100131193"
"3085","9202"
"3086","57332"
"3087","283234"
"3088","3020"
"3089","386724"
"3090","642366"
"3091","55322"
"3092","55030"
"3093","79692"
"3094","285958"
"3095","10906"
"3096","11092"
"3097","65990"
"3098","27434"
"3099","58504"
"3100","151393"
"3101","54431"
"3102","55572"
"3103","51075"
"3104","142891"
"3105","254863"
"3106","2690"
"3107","200558"
"3108","23043"
"3109","55770"
"3110","51020"
"3111","7056"
"3112","10456"
"3113","84056"
"3114","9859"
"3115","79637"
"3116","9696"
"3117","2774"
"3118","158405"
"3119","100507032"
"3120","8165"
"3121","51181"
"3122","152687"
"3123","1453"
"3124","2495"
"3125","64427"
"3126","51668"
"3127","84133"
"3128","3329"
"3129","50804"
"3130","445577"
"3131","8553"
"3132","6199"
"3133","64760"
"3134","171024"
"3135","124446"
"3136","101930085"
"3137","5194"
"3138","729887"
"3139","81578"
"3140","92482"
"3141","162239"
"3142","101154753"
"3143","79442"
"3144","392"
"3145","1665"
"3146","10799"
"3147","79993"
"3148","150465"
"3149","100288332"
"3150","11080"
"3151","9753"
"3152","81543"
"3153","9315"
"3154","55198"
"3155","1573"
"3156","55225"
"3157","10284"
"3158","85403"
"3159","347475"
"3160","51660"
"3161","125228"
"3162","54859"
"3163","55092"
"3164","23180"
"3165","55611"
"3166","9980"
"3167","9649"
"3168","5893"
"3169","56920"
"3170","79752"
"3171","317671"
"3172","28958"
"3173","54976"
"3174","5597"
"3175","92689"
"3176","114794"
"3177","283991"
"3178","6392"
"3179","55056"
"3180","3417"
"3181","51379"
"3182","89978"
"3183","5208"
"3184","607"
"3185","3708"
"3186","9814"
"3187","6643"
"3188","653653"
"3189","79676"
"3190","10712"
"3191","8292"
"3192","1465"
"3193","22992"
"3194","163259"
"3195","8837"
"3196","7093"
"3197","8890"
"3198","249"
"3199","55277"
"3200","1478"
"3201","641977"
"3202","92999"
"3203","4597"
"3204","7162"
"3205","10769"
"3206","200186"
"3207","9166"
"3208","9949"
"3209","6856"
"3210","154743"
"3211","2048"
"3212","10645"
"3213","30818"
"3214","5886"
"3215","84418"
"3216","55090"
"3217","6905"
"3218","127602"
"3219","27429"
"3220","79149"
"3221","222643"
"3222","10765"
"3223","6733"
"3224","116113"
"3225","79632"
"3226","283459"
"3227","862"
"3228","57019"
"3229","23518"
"3230","84549"
"3231","51005"
"3232","116966"
"3233","9643"
"3234","55692"
"3235","54901"
"3236","23368"
"3237","10295"
"3238","64207"
"3239","58500"
"3240","54620"
"3241","80308"
"3242","8879"
"3243","51550"
"3244","550631"
"3245","4772"
"3246","54468"
"3247","134353"
"3248","57511"
"3249","8733"
"3250","7040"
"3251","157285"
"3252","55062"
"3253","2696"
"3254","11247"
"3255","85407"
"3256","8192"
"3257","3996"
"3258","9110"
"3259","143884"
"3260","728769"
"3261","23262"
"3262","93973"
"3263","5224"
"3264","3213"
"3265","7761"
"3266","57393"
"3267","26017"
"3268","760"
"3269","8915"
"3270","192670"
"3271","255275"
"3272","28969"
"3273","51380"
"3274","9908"
"3275","57484"
"3276","220164"
"3277","401613"
"3278","80017"
"3279","9204"
"3280","55049"
"3281","9069"
"3282","387763"
"3283","25839"
"3284","283871"
"3285","51531"
"3286","84302"
"3287","7802"
"3288","1054"
"3289","334"
"3290","100885848"
"3291","26469"
"3292","10252"
"3293","10818"
"3294","64900"
"3295","6894"
"3296","149465"
"3297","10135"
"3298","4729"
"3299","84135"
"3300","643401"
"3301","146057"
"3302","132241"
"3303","100862671"
"3304","56138"
"3305","441061"
"3306","1384"
"3307","6683"
"3308","80854"
"3309","57418"
"3310","2878"
"3311","203245"
"3312","51545"
"3313","90768"
"3314","2918"
"3315","54020"
"3316","400960"
"3317","57539"
"3318","84814"
"3319","6605"
"3320","387700"
"3321","122769"
"3322","8938"
"3323","1390"
"3324","387758"
"3325","5506"
"3326","4651"
"3327","348995"
"3328","2239"
"3329","3191"
"3330","953"
"3331","219771"
"3332","9604"
"3333","5193"
"3334","83660"
"3335","2107"
"3336","374666"
"3337","25759"
"3338","100508120"
"3339","26049"
"3340","388815"
"3341","26574"
"3342","55137"
"3343","1762"
"3344","1675"
"3345","6817"
"3346","50808"
"3347","375743"
"3348","116412"
"3349","57168"
"3350","91748"
"3351","23438"
"3352","3995"
"3353","10555"
"3354","23184"
"3355","9519"
"3356","220930"
"3357","85025"
"3358","4999"
"3359","55748"
"3360","9342"
"3361","3257"
"3362","1188"
"3363","284"
"3364","55311"
"3365","2065"
"3366","131583"
"3367","9975"
"3368","1903"
"3369","23349"
"3370","161882"
"3371","27440"
"3372","2745"
"3373","80184"
"3374","124790"
"3375","154043"
"3376","78986"
"3377","9441"
"3378","1482"
"3379","23762"
"3380","114908"
"3381","55705"
"3382","101927249"
"3383","256471"
"3384","23708"
"3385","90355"
"3386","148254"
"3387","2246"
"3388","84444"
"3389","7037"
"3390","92106"
"3391","84553"
"3392","84307"
"3393","2617"
"3394","3732"
"3395","7329"
"3396","10498"
"3397","4728"
"3398","64110"
"3399","23640"
"3400","51286"
"3401","60528"
"3402","29800"
"3403","4595"
"3404","10813"
"3405","5947"
"3406","644649"
"3407","55605"
"3408","84981"
"3409","4886"
"3410","6345"
"3411","60490"
"3412","9844"
"3413","3714"
"3414","117143"
"3415","57805"
"3416","9715"
"3417","9555"
"3418","729991"
"3419","79133"
"3420","83642"
"3421","651746"
"3422","9520"
"3423","29081"
"3424","163702"
"3425","4300"
"3426","26523"
"3427","257218"
"3428","100101467"
"3429","146227"
"3430","8821"
"3431","53844"
"3432","728975"
"3433","79656"
"3434","729873"
"3435","646127"
"3436","51054"
"3437","57104"
"3438","57593"
"3439","84247"
"3440","79659"
"3441","197342"
"3442","463"
"3443","5600"
"3444","50807"
"3445","84315"
"3446","56288"
"3447","8313"
"3448","728661"
"3449","4831"
"3450","6638"
"3451","10157"
"3452","79089"
"3453","2861"
"3454","255488"
"3455","8814"
"3456","55228"
"3457","55304"
"3458","4534"
"3459","57697"
"3460","10042"
"3461","5330"
"3462","131474"
"3463","5164"
"3464","641339"
"3465","3005"
"3466","1595"
"3467","80774"
"3468","1537"
"3469","6641"
"3470","53343"
"3471","57335"
"3472","23530"
"3473","128866"
"3474","23529"
"3475","8451"
"3476","79412"
"3477","653598"
"3478","5442"
"3479","100287808"
"3480","55270"
"3481","29941"
"3482","4710"
"3483","123803"
"3484","9805"
"3485","51533"
"3486","3782"
"3487","160335"
"3488","64375"
"3489","10501"
"3490","399664"
"3491","7099"
"3492","55855"
"3493","2644"
"3494","55974"
"3495","91461"
"3496","152195"
"3497","56907"
"3498","140699"
"3499","79817"
"3500","114034"
"3501","79630"
"3502","1192"
"3503","64430"
"3504","400986"
"3505","55711"
"3506","122953"
"3507","145567"
"3508","55036"
"3509","63939"
"3510","55679"
"3511","10556"
"3512","5524"
"3513","689"
"3514","10287"
"3515","105375620"
"3516","2005"
"3517","55217"
"3518","60436"
"3519","26275"
"3520","9141"
"3521","9927"
"3522","10955"
"3523","865"
"3524","1102"
"3525","79954"
"3526","84162"
"3527","80829"
"3528","79031"
"3529","49854"
"3530","25974"
"3531","3661"
"3532","10522"
"3533","55422"
"3534","4733"
"3535","84527"
"3536","374969"
"3537","201161"
"3538","84179"
"3539","27129"
"3540","9403"
"3541","79143"
"3542","64216"
"3543","51693"
"3544","6917"
"3545","26092"
"3546","7755"
"3547","55183"
"3548","8202"
"3549","57606"
"3550","128486"
"3551","10325"
"3552","55777"
"3553","404636"
"3554","5465"
"3555","22881"
"3556","122961"
"3557","339559"
"3558","26354"
"3559","8861"
"3560","55100"
"3561","23008"
"3562","84902"
"3563","51025"
"3564","8737"
"3565","2673"
"3566","255798"
"3567","5316"
"3568","2731"
"3569","114569"
"3570","8322"
"3571","57476"
"3572","60686"
"3573","55192"
"3574","4837"
"3575","55591"
"3576","8139"
"3577","57380"
"3578","83481"
"3579","220108"
"3580","375791"
"3581","26520"
"3582","7318"
"3583","91147"
"3584","9703"
"3585","26037"
"3586","23335"
"3587","347862"
"3588","57057"
"3589","22873"
"3590","11183"
"3591","79087"
"3592","22934"
"3593","7006"
"3594","56139"
"3595","9308"
"3596","28955"
"3597","4848"
"3598","79890"
"3599","84295"
"3600","5158"
"3601","376940"
"3602","2134"
"3603","163033"
"3604","4677"
"3605","51735"
"3606","51135"
"3607","91544"
"3608","157769"
"3609","10120"
"3610","95"
"3611","285203"
"3612","4855"
"3613","5286"
"3614","3263"
"3615","139221"
"3616","150678"
