"","entrezgene_id","ensembl_gene_id","hgnc_symbol"
"1891",64432,"ENSG00000131368","MRPS25"
"1892",23107,"ENSG00000113048","MRPS27"
"1893",51650,"ENSG00000090263","MRPS33"
"1894",64965,"ENSG00000135972","MRPS9"
"1895",57380,"ENSG00000124532","MRS2"
"1896",51154,"ENSG00000053372","MRTO4"
"1897",91283,"ENSG00000066697","MSANTD3"
"1898",4436,"ENSG00000095002","MSH2"
"1899",4437,"ENSG00000113318","MSH3"
"1900",4438,"ENSG00000057468","MSH4"
"1901",2956,"ENSG00000116062","MSH6"
"1902",4485,"ENSG00000173531","MST1"
"1903",4486,"ENSG00000164078","MST1R"
"1904",2660,"ENSG00000138379","MSTN"
"1905",4507,"ENSG00000099810","MTAP"
"1906",27085,"ENSG00000172167","MTBP"
"1907",51001,"ENSG00000156469","MTERF3"
"1908",4520,"ENSG00000188786","MTF1"
"1909",9650,"ENSG00000066855","MTFR1"
"1910",56181,"ENSG00000117640","MTFR1L"
"1911",10903,"ENSG00000014914","MTMR11"
"1912",25821,"ENSG00000135297","MTO1"
"1913",54516,"ENSG00000112031","MTRF1L"
"1914",4552,"ENSG00000124275","MTRR"
"1915",9788,"ENSG00000170873","MTSS1"
"1916",4547,"ENSG00000138823","MTTP"
"1917",222166,"ENSG00000180354","MTURN"
"1918",57509,"ENSG00000129422","MTUS1"
"1919",4582,"ENSG00000185499","MUC1"
"1920",200958,"ENSG00000275430","MUC20"
"1921",4589,"ENSG00000171195","MUC7"
"1922",79594,"ENSG00000090432","MUL1"
"1923",4595,"ENSG00000132781","MUTYH"
"1924",89853,"ENSG00000196814","MVB12B"
"1925",83463,"ENSG00000213347","MXD3"
"1926",54587,"ENSG00000162576","MXRA8"
"1927",343263,"ENSG00000221986","MYBPHL"
"1928",4636,"ENSG00000215375","MYL5"
"1929",100506826,"ENSG00000239523","MYLK-AS1"
"1930",340156,"ENSG00000145949","MYLK4"
"1931",4646,"ENSG00000196586","MYO6"
"1932",4648,"ENSG00000169994","MYO7B"
"1933",4653,"ENSG00000034971","MYOC"
"1934",9172,"ENSG00000274137","MYOM2"
"1935",127294,"ENSG00000142661","MYOM3"
"1936",51778,"ENSG00000172399","MYOZ2"
"1937",114803,"ENSG00000162601","MYSM1"
"1938",653784,"ENSG00000173272","MZT2A"
"1939",27163,"ENSG00000138744","NAAA"
"1940",4664,"ENSG00000138386","NAB1"
"1941",64859,"ENSG00000173559","NABP1"
"1942",23148,"ENSG00000136274","NACAD"
"1943",65220,"ENSG00000008130","NADK"
"1944",55577,"ENSG00000124357","NAGK"
"1945",4671,"ENSG00000276068","NAIP"
"1946",10135,"ENSG00000105835","NAMPT"
"1947",54187,"ENSG00000095380","NANS"
"1948",222236,"ENSG00000275723","NAPEPLD"
"1949",93100,"ENSG00000278488","NAPRT"
"1950",10,"ENSG00000156006","NAT2"
"1951",89796,"ENSG00000134369","NAV1"
"1952",128240,"ENSG00000163382","NAXE"
"1953",51594,"ENSG00000151779","NBAS"
"1954",23218,"ENSG00000160796","NBEAL2"
"1955",4683,"ENSG00000104320","NBN"
"1956",55672,"ENSG00000219481","NBPF1"
"1957",100132406,"ENSG00000271425","NBPF10"
"1958",200030,"ENSG00000263956","NBPF11"
"1959",149013,"ENSG00000268043","NBPF12"
"1960",25832,"ENSG00000270629","NBPF14"
"1961",284565,"ENSG00000266338","NBPF15"
"1962",101060226,"ENSG00000271383","NBPF19"
"1963",124905692,"ENSG00000271383","NBPF19"
"1964",100288142,"ENSG00000162825","NBPF20"
"1965",101060684,"ENSG00000273136","NBPF26"
"1966",84224,"ENSG00000142794","NBPF3"
"1967",728841,"ENSG00000270231","NBPF8"
"1968",400818,"ENSG00000269713","NBPF9"
"1969",83988,"ENSG00000104490","NCALD"
"1970",54892,"ENSG00000146918","NCAPG2"
"1971",57552,"ENSG00000144959","NCEH1"
"1972",654817,"ENSG00000165178","NCF1C"
"1973",10787,"ENSG00000061676","NCKAP1"
"1974",344148,"ENSG00000176771","NCKAP5"
"1975",51517,"ENSG00000213672","NCKIPSD"
"1976",400746,"ENSG00000184454","NCMAP"
"1977",8648,"ENSG00000084676","NCOA1"
"1978",259197,"ENSG00000206430","NCR3"
"1979",80762,"ENSG00000131507","NDFIP1"
"1980",79625,"ENSG00000173376","NDNF"
"1981",27158,"ENSG00000188566","NDOR1"
"1982",3340,"ENSG00000070614","NDST1"
"1983",4705,"ENSG00000130414","NDUFA10"
"1984",4697,"ENSG00000189043","NDUFA4"
"1985",91942,"ENSG00000164182","NDUFAF2"
"1986",25915,"ENSG00000178057","NDUFAF3"
"1987",29078,"ENSG00000123545","NDUFAF4"
"1988",137682,"ENSG00000156170","NDUFAF6"
"1989",55471,"ENSG00000003509","NDUFAF7"
"1990",4708,"ENSG00000090266","NDUFB2"
"1991",4710,"ENSG00000065518","NDUFB4"
"1992",4712,"ENSG00000165264","NDUFB6"
"1993",4715,"ENSG00000147684","NDUFB9"
"1994",4717,"ENSG00000109390","NDUFC1"
"1995",4719,"ENSG00000283447","NDUFS1"
"1996",4720,"ENSG00000158864","NDUFS2"
"1997",4724,"ENSG00000164258","NDUFS4"
"1998",4725,"ENSG00000168653","NDUFS5"
"1999",4703,"ENSG00000183091","NEB"
"2000",252969,"ENSG00000154328","NEIL2"
"2001",4750,"ENSG00000137601","NEK1"
"2002",152110,"ENSG00000163491","NEK10"
"2003",79858,"ENSG00000114670","NEK11"
"2004",6787,"ENSG00000114904","NEK4"
"2005",140609,"ENSG00000151414","NEK7"
"2006",25920,"ENSG00000188986","NELFB"
"2007",7936,"ENSG00000206268","NELFE"
"2008",100131211,"ENSG00000189362","NEMP2"
"2009",25871,"ENSG00000163608","NEPRO"
"2010",129807,"ENSG00000277926","NEU4"
"2011",91624,"ENSG00000162614","NEXN"
"2012",4780,"ENSG00000116044","NFE2L2"
"2013",4794,"ENSG00000146232","NFKBIE"
"2014",64332,"ENSG00000144802","NFKBIZ"
"2015",27247,"ENSG00000169599","NFU1"
"2016",152518,"ENSG00000170448","NFXL1"
"2017",4800,"ENSG00000001167","NFYA"
"2018",25791,"ENSG00000066248","NGEF"
"2019",79840,"ENSG00000187736","NHEJ1"
"2020",84276,"ENSG00000145029","NICN1"
"2021",84365,"ENSG00000155438","NIFK"
"2022",167359,"ENSG00000177453","NIM1K"
"2023",4814,"ENSG00000131669","NINJ1"
"2024",152519,"ENSG00000163293","NIPAL1"
"2025",79815,"ENSG00000104361","NIPAL2"
"2026",25934,"ENSG00000136783","NIPSNAP3A"
"2027",11188,"ENSG00000010322","NISCH"
"2028",4817,"ENSG00000158793","NIT1"
"2029",56954,"ENSG00000114021","NIT2"
"2030",28512,"ENSG00000197885","NKIRAS1"
"2031",4820,"ENSG00000114857","NKTR"
"2032",137814,"ENSG00000180053","NKX2-6"
"2033",4824,"ENSG00000167034","NKX3-1"
"2034",8382,"ENSG00000112981","NME5"
"2035",10201,"ENSG00000172113","NME6"
"2036",29922,"ENSG00000143156","NME7"
"2037",64802,"ENSG00000173614","NMNAT1"
"2038",23057,"ENSG00000157064","NMNAT2"
"2039",349565,"ENSG00000163864","NMNAT3"
"2040",54981,"ENSG00000106733","NMRK1"
"2041",9397,"ENSG00000152465","NMT2"
"2042",23530,"ENSG00000112992","NNT"
"2043",84273,"ENSG00000084092","NOA1"
"2044",26155,"ENSG00000188976","NOC2L"
"2045",10392,"ENSG00000106100","NOD1"
"2046",65083,"ENSG00000165271","NOL6"
"2047",55035,"ENSG00000198000","NOL8"
"2048",64434,"ENSG00000146909","NOM1"
"2049",51602,"ENSG00000055044","NOP58"
"2050",9722,"ENSG00000198929","NOS1AP"
"2051",115677,"ENSG00000275326","NOSTRIN"
"2052",4855,"ENSG00000238196","NOTCH4"
"2053",10811,"ENSG00000188747","NOXA1"
"2054",27031,"ENSG00000113971","NPHP3"
"2055",261734,"ENSG00000131697","NPHP4"
"2056",10361,"ENSG00000158806","NPM2"
"2057",4878,"ENSG00000175206","NPPA"
"2058",4882,"ENSG00000159899","NPR2"
"2059",4883,"ENSG00000113389","NPR3"
"2060",4885,"ENSG00000106236","NPTX2"
"2061",4852,"ENSG00000122585","NPY"
"2062",4835,"ENSG00000124588","NQO2"
"2063",8431,"ENSG00000131910","NR0B2"
"2064",7182,"ENSG00000177463","NR2C2"
"2065",4898,"ENSG00000078618","NRDC"
"2066",4899,"ENSG00000106459","NRF1"
"2067",11270,"ENSG00000236843","NRM"
"2068",51299,"ENSG00000124785","NRN1"
"2069",8829,"ENSG00000099250","NRP1"
"2070",10412,"ENSG00000164346","NSA2"
"2071",27065,"ENSG00000168824","NSG1"
"2072",25936,"ENSG00000117697","NSL1"
"2073",26012,"ENSG00000165802","NSMF"
"2074",54888,"ENSG00000037474","NSUN2"
"2075",387338,"ENSG00000117481","NSUN4"
"2076",155400,"ENSG00000223705","NSUN5P1"
"2077",260294,"ENSG00000290831","NSUN5P2"
"2078",221078,"ENSG00000241058","NSUN6"
"2079",79730,"ENSG00000179299","NSUN7"
"2080",84618,"ENSG00000116981","NT5C1A"
"2081",64943,"ENSG00000168268","NT5DC2"
"2082",4907,"ENSG00000135318","NT5E"
"2083",84284,"ENSG00000135778","NTPCR"
"2084",81788,"ENSG00000163545","NUAK2"
"2085",51667,"ENSG00000013374","NUB1"
"2086",64710,"ENSG00000069275","NUCKS1"
"2087",10726,"ENSG00000090273","NUDC"
"2088",23386,"ENSG00000015676","NUDCD3"
"2089",4521,"ENSG00000106268","NUDT1"
"2090",200035,"ENSG00000186364","NUDT17"
"2091",79873,"ENSG00000275074","NUDT18"
"2092",318,"ENSG00000164978","NUDT2"
"2093",11164,"ENSG00000165609","NUDT5"
"2094",55746,"ENSG00000069248","NUP133"
"2095",9631,"ENSG00000113569","NUP155"
"2096",23511,"ENSG00000095319","NUP188"
"2097",129401,"ENSG00000163002","NUP35"
"2098",53371,"ENSG00000138750","NUP54"
"2099",389493,"ENSG00000185290","NUPR2"
"2100",116150,"ENSG00000153989","NUS1"
"2101",4931,"ENSG00000143748","NVL"
"2102",91775,"ENSG00000144815","NXPE3"
"2103",221443,"ENSG00000124596","OARD1"
"2104",29989,"ENSG00000280584","OBP2B"
"2105",84033,"ENSG00000154358","OBSCN"
"2106",54940,"ENSG00000109180","OCIAD1"
"2107",100506658,"ENSG00000273814","OCLN"
"2108",57489,"ENSG00000122417","ODF2L"
"2109",4969,"ENSG00000106809","OGN"
"2110",29789,"ENSG00000138430","OLA1"
"2111",169611,"ENSG00000185585","OLFML2A"
"2112",56944,"ENSG00000116774","OLFML3"
"2113",115209,"ENSG00000162600","OMA1"
"2114",611,"ENSG00000128617","OPN1SW"
"2115",221391,"ENSG00000124818","OPN5"
"2116",392309,"ENSG00000168828","OR13J1"
"2117",401428,"ENSG00000170356","OR2A20P"
"2118",7932,"ENSG00000206467","OR2H2"
"2119",81399,"ENSG00000284733","OR4F29"
"2120",729759,"ENSG00000284733","OR4F29"
"2121",79501,"ENSG00000186092","OR4F5"
"2122",402135,"ENSG00000231861","OR5K2"
"2123",80228,"ENSG00000160991","ORAI2"
"2124",5000,"ENSG00000115947","ORC4"
"2125",5001,"ENSG00000164815","ORC5"
"2126",94101,"ENSG00000128699","ORMDL1"
"2127",114884,"ENSG00000144645","OSBPL10"
"2128",26031,"ENSG00000070882","OSBPL3"
"2129",114883,"ENSG00000117859","OSBPL9"
"2130",127700,"ENSG00000116885","OSCP1"
"2131",734,"ENSG00000164823","OSGIN2"
"2132",116039,"ENSG00000164920","OSR2"
"2133",23252,"ENSG00000169914","OTUD3"
"2134",90268,"ENSG00000154124","OTULIN"
"2135",148756,"ENSG00000236719","OVAAL"
"2136",5016,"ENSG00000085465","OVGP1"
"2137",100874002,"ENSG00000248668","OXCT1-AS1"
"2138",64064,"ENSG00000198754","OXCT2"
"2139",165140,"ENSG00000162881","OXER1"
"2140",92106,"ENSG00000154814","OXNAD1"
"2141",55074,"ENSG00000164830","OXR1"
"2142",64805,"ENSG00000169313","P2RY12"
"2143",53829,"ENSG00000181631","P2RY13"
"2144",64175,"ENSG00000117385","P3H1"
"2145",55214,"ENSG00000090530","P3H2"
"2146",26986,"ENSG00000070756","PABPC1"
"2147",8761,"ENSG00000090621","PABPC4"
"2148",135138,"ENSG00000112530","PACRG"
"2149",133015,"ENSG00000163138","PACRGL"
"2150",11240,"ENSG00000117115","PADI2"
"2151",23569,"ENSG00000280908","PADI4"
"2152",5051,"ENSG00000158006","PAFAH2"
"2153",400961,"ENSG00000124374","PAIP2B"
"2154",55003,"ENSG00000285226","PAK1IP1"
"2155",5062,"ENSG00000180370","PAK2"
"2156",54873,"ENSG00000099260","PALMD"
"2157",5066,"ENSG00000145730","PAM"
"2158",79646,"ENSG00000120137","PANK3"
"2159",9061,"ENSG00000138801","PAPSS1"
"2160",164091,"ENSG00000182749","PAQR7"
"2161",85315,"ENSG00000170915","PAQR8"
"2162",11315,"ENSG00000116288","PARK7"
"2163",142,"ENSG00000143799","PARP1"
"2164",84875,"ENSG00000178685","PARP10"
"2165",54625,"ENSG00000173193","PARP14"
"2166",165631,"ENSG00000173200","PARP15"
"2167",10039,"ENSG00000041880","PARP3"
"2168",79668,"ENSG00000151883","PARP8"
"2169",83666,"ENSG00000138496","PARP9"
"2170",23178,"ENSG00000115687","PASK"
"2171",10207,"ENSG00000132849","PATJ"
"2172",7849,"ENSG00000125618","PAX8"
"2173",654433,"ENSG00000189223","PAX8-AS1"
"2174",22976,"ENSG00000157212","PAXIP1"
"2175",5090,"ENSG00000167081","PBX3"
"2176",84105,"ENSG00000132570","PCBD2"
"2177",400960,"ENSG00000179818","PCBP1-AS1"
"2178",5096,"ENSG00000114054","PCCB"
"2179",56126,"ENSG00000120324","PCDHB10"
"2180",56125,"ENSG00000197479","PCDHB11"
"2181",56124,"ENSG00000120328","PCDHB12"
"2182",56123,"ENSG00000187372","PCDHB13"
"2183",57717,"ENSG00000272674","PCDHB16"
"2184",56132,"ENSG00000113205","PCDHB3"
"2185",26167,"ENSG00000113209","PCDHB5"
"2186",56129,"ENSG00000113212","PCDHB7"
"2187",56128,"ENSG00000120322","PCDHB8"
"2188",56127,"ENSG00000177839","PCDHB9"
"2189",26025,"ENSG00000253159","PCDHGA12"
"2190",56100,"ENSG00000253305","PCDHGB6"
"2191",56097,"ENSG00000240764","PCDHGC5"
"2192",10336,"ENSG00000185619","PCGF3"
"2193",27445,"ENSG00000186472","PCLO"
"2194",5108,"ENSG00000078674","PCM1"
"2195",115294,"ENSG00000168300","PCMTD1"
"2196",26577,"ENSG00000163710","PCOLCE2"
"2197",5122,"ENSG00000175426","PCSK1"
"2198",78991,"ENSG00000145882","PCYOX1L"
"2199",5133,"ENSG00000276977","PDCD1"
"2200",80380,"ENSG00000197646","PDCD1LG2"
"2201",5134,"ENSG00000071994","PDCD2"
"2202",10016,"ENSG00000249915","PDCD6"
"2203",79031,"ENSG00000115539","PDCL3"
"2204",50940,"ENSG00000128655","PDE11A"
"2205",5136,"ENSG00000115252","PDE1A"
"2206",9659,"ENSG00000178104","PDE4DIP"
"2207",124904395,"ENSG00000178104","PDE4DIP"
"2208",5145,"ENSG00000132915","PDE6A"
"2209",5158,"ENSG00000133256","PDE6B"
"2210",27115,"ENSG00000171408","PDE7B"
"2211",8622,"ENSG00000113231","PDE8B"
"2212",5154,"ENSG00000197461","PDGFA"
"2213",5156,"ENSG00000134853","PDGFRA"
"2214",5157,"ENSG00000104213","PDGFRL"
"2215",5162,"ENSG00000168291","PDHB"
"2216",9601,"ENSG00000155660","PDIA4"
"2217",10954,"ENSG00000065485","PDIA5"
"2218",5163,"ENSG00000152256","PDK1"
"2219",64236,"ENSG00000120913","PDLIM2"
"2220",27295,"ENSG00000154553","PDLIM3"
"2221",8572,"ENSG00000131435","PDLIM4"
"2222",9260,"ENSG00000196923","PDLIM7"
"2223",54704,"ENSG00000164951","PDP1"
"2224",10630,"ENSG00000162493","PDPN"
"2225",23590,"ENSG00000148459","PDSS1"
"2226",57107,"ENSG00000164494","PDSS2"
"2227",23024,"ENSG00000121440","PDZRN3"
"2228",157310,"ENSG00000134020","PEBP4"
"2229",553115,"ENSG00000162517","PEF1"
"2230",53918,"ENSG00000152684","PELO"
"2231",5179,"ENSG00000181195","PENK"
"2232",8863,"ENSG00000049246","PER3"
"2233",84808,"ENSG00000187642","PERM1"
"2234",5189,"ENSG00000127980","PEX1"
"2235",5192,"ENSG00000157911","PEX10"
"2236",5190,"ENSG00000124587","PEX6"
"2237",5191,"ENSG00000112357","PEX7"
"2238",5201,"ENSG00000113068","PFDN1"
"2239",5208,"ENSG00000123836","PFKFB2"
"2240",5209,"ENSG00000170525","PFKFB3"
"2241",5210,"ENSG00000114268","PFKFB4"
"2242",5214,"ENSG00000067057","PFKP"
"2243",767846,"ENSG00000270392","PFN1P2"
"2244",5217,"ENSG00000070087","PFN2"
"2245",375189,"ENSG00000176732","PFN4"
"2246",80055,"ENSG00000197121","PGAP1"
"2247",5229,"ENSG00000164219","PGGT1B"
"2248",55276,"ENSG00000169299","PGM2"
"2249",5238,"ENSG00000013375","PGM3"
"2250",572558,"ENSG00000224958","PGM5-AS1"
"2251",595135,"ENSG00000290923","PGM5P2"
"2252",103344932,"ENSG00000231943","PGM5P4-AS1"
"2253",10424,"ENSG00000164040","PGRMC2"
"2254",9749,"ENSG00000112419","PHACTR2"
"2255",65979,"ENSG00000204138","PHACTR4"
"2256",80012,"ENSG00000173889","PHC3"
"2257",5252,"ENSG00000225553","PHF1"
"2258",55274,"ENSG00000130024","PHF10"
"2259",148479,"ENSG00000116273","PHF13"
"2260",5253,"ENSG00000197724","PHF2"
"2261",55023,"ENSG00000146247","PHIP"
"2262",23612,"ENSG00000174307","PHLDA3"
"2263",90102,"ENSG00000144824","PHLDB2"
"2264",493911,"ENSG00000144362","PHOSPHO2"
"2265",29085,"ENSG00000054148","PHPT1"
"2266",5264,"ENSG00000107537","PHYH"
"2267",254295,"ENSG00000175287","PHYHD1"
"2268",85007,"ENSG00000175309","PHYKPL"
"2269",221476,"ENSG00000164530","PI16"
"2270",55300,"ENSG00000038210","PI4K2B"
"2271",128344,"ENSG00000173947","PIFO"
"2272",5279,"ENSG00000135845","PIGC"
"2273",5281,"ENSG00000151665","PIGF"
"2274",54872,"ENSG00000174227","PIGG"
"2275",10026,"ENSG00000142892","PIGK"
"2276",84720,"ENSG00000165282","PIGO"
"2277",55650,"ENSG00000060642","PIGV"
"2278",54965,"ENSG00000163964","PIGX"
"2279",80235,"ENSG00000119227","PIGZ"
"2280",5293,"ENSG00000171608","PIK3CD"
"2281",8503,"ENSG00000117461","PIK3R3"
"2282",30849,"ENSG00000196455","PIK3R4"
"2283",29992,"ENSG00000085514","PILRA"
"2284",29990,"ENSG00000121716","PILRB"
"2285",65018,"ENSG00000158828","PINK1"
"2286",100861548,"ENSG00000117242","PINK1-AS"
"2287",5305,"ENSG00000150867","PIP4K2A"
"2288",8394,"ENSG00000143398","PIP5K1A"
"2289",138429,"ENSG00000167103","PIP5KL1"
"2290",10531,"ENSG00000107959","PITRM1"
"2291",100507034,"ENSG00000237399","PITRM1-AS1"
"2292",55124,"ENSG00000197181","PIWIL2"
"2293",9867,"ENSG00000198961","PJA2"
"2294",91461,"ENSG00000162878","PKDCC"
"2295",101927003,"ENSG00000254266","PKIA-AS1"
"2296",5570,"ENSG00000135549","PKIB"
"2297",5586,"ENSG00000065243","PKN2"
"2298",8502,"ENSG00000144283","PKP4"
"2299",5320,"ENSG00000188257","PLA2G2A"
"2300",5322,"ENSG00000127472","PLA2G5"
"2301",22925,"ENSG00000153246","PLA2R1"
"2302",51316,"ENSG00000145287","PLAC8"
"2303",5333,"ENSG00000187091","PLCD1"
"2304",257068,"ENSG00000240891","PLCXD2"
"2305",5337,"ENSG00000075651","PLD1"
"2306",5339,"ENSG00000178209","PLEC"
"2307",59339,"ENSG00000169499","PLEKHA2"
"2308",65977,"ENSG00000116095","PLEKHA3"
"2309",57480,"ENSG00000120278","PLEKHG1"
"2310",130271,"ENSG00000152527","PLEKHH2"
"2311",23207,"ENSG00000116786","PLEKHM2"
"2312",389072,"ENSG00000285005","PLEKHM3"
"2313",5343,"ENSG00000183281","PLGLB1"
"2314",55848,"ENSG00000107020","PLGRKT"
"2315",123,"ENSG00000147872","PLIN2"
"2316",5350,"ENSG00000198523","PLN"
"2317",5352,"ENSG00000152952","PLOD2"
"2318",8985,"ENSG00000106397","PLOD3"
"2319",8613,"ENSG00000162407","PLPP3"
"2320",84513,"ENSG00000147535","PLPP5"
"2321",403313,"ENSG00000205808","PLPP6"
"2322",84814,"ENSG00000160539","PLPP7"
"2323",5359,"ENSG00000188313","PLSCR1"
"2324",57088,"ENSG00000114698","PLSCR4"
"2325",5362,"ENSG00000076356","PLXNA2"
"2326",91584,"ENSG00000221866","PLXNA4"
"2327",148811,"ENSG00000162877","PM20D1"
"2328",11243,"ENSG00000160783","PMF1"
"2329",5378,"ENSG00000064933","PMS1"
"2330",5395,"ENSG00000122512","PMS2"
"2331",5387,"ENSG00000291092","PMS2P3"
"2332",25957,"ENSG00000132424","PNISR"
"2333",154197,"ENSG00000146453","PNLDC1"
"2334",56902,"ENSG00000115946","PNO1"
"2335",375775,"ENSG00000130653","PNPLA7"
"2336",10957,"ENSG00000146278","PNRC1"
"2337",134359,"ENSG00000152359","POC5"
"2338",50512,"ENSG00000114631","PODXL2"
"2339",56983,"ENSG00000163389","POGLUT1"
"2340",23126,"ENSG00000143442","POGZ"
"2341",5425,"ENSG00000106628","POLD2"
"2342",54107,"ENSG00000148229","POLE3"
"2343",56655,"ENSG00000115350","POLE4"
"2344",51426,"ENSG00000122008","POLK"
"2345",27434,"ENSG00000122678","POLM"
"2346",25885,"ENSG00000068654","POLR1A"
"2347",84172,"ENSG00000125630","POLR1B"
"2348",5433,"ENSG00000144231","POLR2D"
"2349",5439,"ENSG00000005075","POLR2J"
"2350",246721,"ENSG00000228049","POLR2J2"
"2351",548644,"ENSG00000285437","POLR2J3"
"2352",84820,"ENSG00000214783","POLR2J4"
"2353",10623,"ENSG00000186141","POLR3C"
"2354",10622,"ENSG00000113356","POLR3G"
"2355",9883,"ENSG00000196313","POM121"
"2356",100101267,"ENSG00000272391","POM121C"
"2357",5443,"ENSG00000115138","POMC"
"2358",22932,"ENSG00000276464","POMZP3"
"2359",5444,"ENSG00000005421","PON1"
"2360",5445,"ENSG00000105854","PON2"
"2361",10940,"ENSG00000104356","POP1"
"2362",64091,"ENSG00000121577","POPDC2"
"2363",64208,"ENSG00000132429","POPDC3"
"2364",5447,"ENSG00000127948","POR"
"2365",5451,"ENSG00000143190","POU2F1"
"2366",5460,"ENSG00000206454","POU5F1"
"2367",27068,"ENSG00000138777","PPA2"
"2368",5478,"ENSG00000196262","PPIA"
"2369",5480,"ENSG00000168938","PPIC"
"2370",5481,"ENSG00000171497","PPID"
"2371",10450,"ENSG00000084072","PPIE"
"2372",51645,"ENSG00000137168","PPIL1"
"2373",53938,"ENSG00000240344","PPIL3"
"2374",23262,"ENSG00000145725","PPIP5K2"
"2375",5495,"ENSG00000138032","PPM1B"
"2376",333926,"ENSG00000155367","PPM1J"
"2377",152926,"ENSG00000163644","PPM1K"
"2378",132160,"ENSG00000164088","PPM1M"
"2379",5500,"ENSG00000213639","PPP1CB"
"2380",4660,"ENSG00000077157","PPP1R12B"
"2381",81706,"ENSG00000198729","PPP1R14C"
"2382",170954,"ENSG00000230341","PPP1R18"
"2383",107987457,"ENSG00000230341","PPP1R18"
"2384",151242,"ENSG00000150722","PPP1R1C"
"2385",129285,"ENSG00000162869","PPP1R21"
"2386",5506,"ENSG00000154415","PPP1R3A"
"2387",79660,"ENSG00000173281","PPP1R3B"
"2388",648791,"ENSG00000219607","PPP1R3G"
"2389",5510,"ENSG00000115685","PPP1R7"
"2390",55607,"ENSG00000158528","PPP1R9A"
"2391",5522,"ENSG00000074211","PPP2R2C"
"2392",5533,"ENSG00000120910","PPP3CC"
"2393",5534,"ENSG00000221823","PPP3R1"
"2394",151987,"ENSG00000163605","PPP4R2"
"2395",57223,"ENSG00000275052","PPP4R3B"
"2396",5538,"ENSG00000131238","PPT1"
"2397",23398,"ENSG00000113593","PPWD1"
"2398",84279,"ENSG00000135617","PRADC1"
"2399",11107,"ENSG00000138738","PRDM5"
"2400",93166,"ENSG00000061455","PRDM6"
"2401",56978,"ENSG00000152784","PRDM8"
"2402",5052,"ENSG00000117450","PRDX1"
"2403",10113,"ENSG00000138073","PREB"
"2404",9581,"ENSG00000138078","PREPL"
"2405",10216,"ENSG00000116690","PRG4"
"2406",5558,"ENSG00000146143","PRIM2"
"2407",201973,"ENSG00000164306","PRIMPOL"
"2408",5562,"ENSG00000132356","PRKAA1"
"2409",5575,"ENSG00000188191","PRKAR1B"
"2410",5577,"ENSG00000284096","PRKAR2B"
"2411",5588,"ENSG00000065675","PRKCQ"
"2412",100506504,"ENSG00000182873","PRKCZ-AS1"
"2413",23683,"ENSG00000115825","PRKD3"
"2414",79706,"ENSG00000128563","PRKRIP1"
"2415",55170,"ENSG00000198890","PRMT6"
"2416",389333,"ENSG00000228672","PROB1"
"2417",84432,"ENSG00000143125","PROK1"
"2418",8842,"ENSG00000007062","PROM1"
"2419",150696,"ENSG00000155066","PROM2"
"2420",344405,"ENSG00000162997","PRORSD1P"
"2421",5627,"ENSG00000184500","PROS1"
"2422",219731,"ENSG00000225778","PROSER2-AS1"
"2423",84950,"ENSG00000134748","PRPF38A"
"2424",9128,"ENSG00000136875","PRPF4"
"2425",55660,"ENSG00000196504","PRPF40A"
"2426",5961,"ENSG00000112619","PRPH2"
"2427",222171,"ENSG00000176532","PRR15"
"2428",133619,"ENSG00000164244","PRRC1"
"2429",100874032,"ENSG00000230082","PRRT3-AS1"
"2430",5396,"ENSG00000116132","PRRX1"
"2431",51450,"ENSG00000167157","PRRX2"
"2432",167681,"ENSG00000146250","PRSS35"
"2433",58497,"ENSG00000143363","PRUNE1"
"2434",158471,"ENSG00000106772","PRUNE2"
"2435",23362,"ENSG00000156011","PSD3"
"2436",23550,"ENSG00000125637","PSD4"
"2437",5689,"ENSG00000281184","PSMB1"
"2438",5698,"ENSG00000239836","PSMB9"
"2439",5707,"ENSG00000173692","PSMD1"
"2440",5708,"ENSG00000175166","PSMD2"
"2441",5711,"ENSG00000095261","PSMD5"
"2442",84262,"ENSG00000157778","PSMG3"
"2443",114796,"ENSG00000230487","PSMG3-AS1"
"2444",389362,"ENSG00000180822","PSMG4"
"2445",170679,"ENSG00000231094","PSORS1C1"
"2446",170680,"ENSG00000224544","PSORS1C2"
"2447",5723,"ENSG00000146733","PSPH"
"2448",84722,"ENSG00000134222","PSRC1"
"2449",58155,"ENSG00000117569","PTBP2"
"2450",9991,"ENSG00000119314","PTBP3"
"2451",5727,"ENSG00000185920","PTCH1"
"2452",9791,"ENSG00000156471","PTDSS1"
"2453",11191,"ENSG00000237984","PTENP1"
"2454",5733,"ENSG00000050628","PTGER3"
"2455",80142,"ENSG00000148334","PTGES2"
"2456",5738,"ENSG00000134247","PTGFRN"
"2457",22949,"ENSG00000106853","PTGR1"
"2458",5745,"ENSG00000160801","PTH1R"
"2459",2185,"ENSG00000120899","PTK2B"
"2460",5764,"ENSG00000105894","PTN"
"2461",11156,"ENSG00000275575","PTP4A3"
"2462",5524,"ENSG00000119383","PTPA"
"2463",138639,"ENSG00000158079","PTPDC1"
"2464",5782,"ENSG00000127947","PTPN12"
"2465",5783,"ENSG00000163629","PTPN13"
"2466",5784,"ENSG00000152104","PTPN14"
"2467",26469,"ENSG00000072135","PTPN18"
"2468",26095,"ENSG00000204179","PTPN20"
"2469",25930,"ENSG00000076201","PTPN23"
"2470",101929407,"ENSG00000225706","PTPRD-AS1"
