"","probe","entrez","gene","pval.exp","odds.exp","pval.anthr","odds.exp.1","pval.expAnth","odds.expAnth","adjpval"
"180","213153_at",23067,"SETD1B",0.411201781874337,1.1509961429835,0.00123311123187864,0.327431327975564,0.222726077638126,0.555654068838252,0.613612031290971
"181","200607_s_at",5885,"RAD21",0.462411285392646,0.898325813627587,0.00126369875362786,0.342797773827574,0.222731483381084,1.72519758540779,0.613612031290971
"182","208551_at",8369,"HIST1H4G",0.0541161559180393,0.755703532764117,0.0012375546279797,0.284988549889668,0.225727987818655,0.55131853823682,0.614146842604941
"183","211106_at",8464,"SUPT3H",0.140737547104654,0.702789151648197,0.00164832891169142,0.358871701273852,0.226993723053413,1.73211946161471,0.614146842604941
"184","209705_at",22823,"MTF2",0.0174512941649192,0.699221833912057,0.00120711515874461,0.301953448607916,0.228533737584183,0.52472399743555,0.614146842604941
"185","203875_at",6594,"SMARCA1",0.0668041332511038,1.25891464285711,0.00142979154728284,0.336626933882821,0.228641979233325,1.70732187354236,0.614146842604941
"186","202816_s_at",6760,"SS18",0.476652280925974,0.97207339300069,0.00124077187181049,0.335302869341265,0.230502133444413,1.69002123593238,0.61496563913483
"187","209061_at",8202,"NCOA3",0.292667870714958,1.27242114589879,0.0012098498181331,0.336065366019426,0.231163554452404,0.594508121679205,0.61496563913483
"188","208807_s_at",1107,"CHD3",0.409646637470515,0.968255567975874,0.00124122790988412,0.326058303744095,0.233217043370562,0.564416821847238,0.618069502772934
"189","211808_s_at",1387,"CREBBP",0.387912107129727,1.19538667086315,0.00121800658524251,0.316788122048337,0.237284723236937,0.541946420598974,0.622927104614883
"190","208742_s_at",10284,"SAP18",0.496129951115198,1.07256619477638,0.00123972723971266,0.324899859785813,0.238187635921517,0.627167655198395,0.622927104614883
"191","210656_at",8726,"EED",0.49956801222395,0.93615151948265,0.00135643408534991,0.336780275131886,0.239557007751342,1.66011521474593,0.622927104614883
"192","211352_s_at",8202,"NCOA3",0.258281581386373,1.29726386742698,0.00108200106075973,0.332773319537908,0.240617516701525,0.582097680764963,0.622927104614883
"193","AFFX-HSAC07/X00351_M_at",60,"ACTB",0.297974516658916,1.11046096509977,0.00137056403463121,0.293898481816107,0.240928861336226,1.83717414765349,0.622927104614883
"194","214360_at",6597,"SMARCA4",0.494217848635049,1.03334089021695,0.0012715327135806,0.305343478313759,0.241871525222661,0.556013645958032,0.622927104614883
"195","203992_s_at",7403,"KDM6A",0.244947404493488,0.882318440758425,0.00166517788502207,0.363074675177473,0.242199778121425,0.545958082140539,0.622927104614883
